#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:25:43 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:25:43	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A+A/646/A83/mc416s&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36460083
#Name: J/A+A/646/A83
#Title: 12 massive lensing clusters MUSE observations (Richard+, 2021)
#INFO	ivoid=ivo://cds.vizier/j/a+a/646/a83	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/646/a83	    IVOID of underlying data collection
#INFO	creator=Richard J.	    First author or institution
#INFO	cites=bibcode:2021A&A...646A..83R	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2021	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/646/A83	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36460083	    Dataset identifier that can be used for citation
#INFO	publication_date=2022-12-31	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_646_A83_mc416s:
#Name: J/A+A/646/A83/mc416s
#Title: Spectroscopic catalog for MACS J0416.1-2403 (South pointing)
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	Iden	(I5)	Identification number within the cluster (iden)	[ucd=meta.id]
#Column	Idfrom	(A7)	Object category, EXTERN, MUSELET or PRIOR (idfrom)	[ucd=meta.code]
#Column	zconf	(I1)	Confidence redshift (zconf)	[ucd=meta.code.qual]
#Column	RAJ2000	(F9.5)	Rigth ascension (J2000) (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination (J2000) (DEC)	[ucd=pos.eq.dec;meta.main]
#Column	z	(F9.6)	Redshift (z)	[ucd=src.redshift;pos.heliocentric]
#Column	mu	(F9.6)	Magnification (MU)	[ucd=phot.flux;arith.ratio]
#Column	e_mu	(F9.6)	Magnification error (MU_ERR)	[ucd=stat.error]
#Column	Mul	(a9)	Multiple image identification (MUL)	[ucd=obs.image]
#Column	AWorld	(F9.6)	? Major axis (A_WORLD)	[ucd=phys.angSize;src]
#Column	BWorld	(F9.6)	? Minor axis (B_WORLD)	[ucd=phys.angSize;src]
#Column	Theta	(F10.6)	? Position angle (THETA_J2000)	[ucd=pos.posAng]
#Column	IsoAImg	(I5)	Iso area image (ISOAREAF_IMAGE)	[ucd=phys.angSize]
#Column	RadKron	(F9.6)	? Kron radius (KRON_RADIUS)	[ucd=phys.size.radius]
#Column	Flags	(I1)	Flags (FLAGS)	[ucd=meta.code.error]
#Column	Threshold	(D12.5)	? Threshold Flux threshold (in ADU/s/pix units of the detection HST image) for the SExtractor detection (THRESHOLD)	[ucd=instr.sensitivity]
#Column	mu-max	(F10.6)	? Maximum surface brightness (MU_MAX)	[ucd=phot.mag.sb]
#Column	ClassStar	(F9.6)	[0/1]? Class star (CLASS_STAR)	[ucd=meta.id;meta.main]
#Column	FWHMImg	(F9.6)	? FWHM image (FWHM_IMAGE)	[ucd=phys.angSize]
#Column	FluxRad	(F10.6)	? Flux radius (FLUX_RADIUS)	[ucd=phys.angSize;src]
#Column	F435WIso	(F10.6)	F435W Iso magnitude (MAG_ISO_HST_F435W)	[ucd=phot.mag;em.opt.B]
#Column	e_F435WIso	(F9.6)	F435W Iso magnitude error (MAGERR_ISO_HST_F435W)	[ucd=stat.error]
#Column	F435WAuto	(F10.6)	F435W auto magnitude (MAG_AUTO_HST_F435W)	[ucd=phot.mag;em.opt.B]
#Column	e_F435WAuto	(F9.6)	F435W auto magnitude error (MAGERR_AUTO_HST_F435W)	[ucd=stat.error]
#Column	F606WIso	(F10.6)	F606W Iso magnitude (MAG_ISO_HST_F606W)	[ucd=phot.mag;em.opt.R]
#Column	e_F606WIso	(F10.6)	[] F606W Iso magnitude error (MAGERR_ISO_HST_F606W)	[ucd=stat.error]
#Column	F606WAuto	(F10.6)	F606W Iso magnitude (MAG_AUTO_HST_F606W)	[ucd=phot.mag;em.opt.R]
#Column	e_F606WAuto	(F10.6)	[] F606W Iso magnitude error (MAGERR_AUTO_HST_F606W)	[ucd=stat.error]
#Column	F814WIso	(F10.6)	F814W Iso magnitude (MAG_ISO_HST_F814W)	[ucd=phot.mag;em.opt.I]
#Column	e_F814WIso	(F10.6)	[] F814W Iso magnitude error (MAGERR_ISO_HST_F814W)	[ucd=stat.error]
#Column	F814WAuto	(F10.6)	F814W auto magnitude (MAG_AUTO_HST_F814W)	[ucd=phot.mag;em.opt.I]
#Column	e_F814WAuto	(F10.6)	[] F814W auto magnitude error (MAGERR_AUTO_HST_F814W)	[ucd=stat.error]
#Column	F105WIso	(F10.6)	F105W Iso magnitude (MAG_ISO_HST_F105W)	[ucd=phot.mag;em.IR.J]
#Column	e_F105WIso	(F10.6)	[] F105W Iso magnitude error (MAGERR_ISO_HST_F105W)	[ucd=stat.error]
#Column	F105WAuto	(F10.6)	F105W auto magnitude (MAG_AUTO_HST_F105W)	[ucd=phot.mag;em.IR.J]
#Column	e_F105WAuto	(F10.6)	[] F105W auto magnitude error (MAGERR_AUTO_HST_F105W)	[ucd=stat.error]
#Column	F125WIso	(F10.6)	F125W Iso magnitude (MAG_ISO_HST_F125W)	[ucd=phot.mag;em.IR.J]
#Column	e_F125WIso	(F9.6)	F125W Iso magnitude error (MAGERR_ISO_HST_F125W)	[ucd=stat.error]
#Column	F125WAuto	(F10.6)	F125W auto magnitude (MAG_AUTO_HST_F125W)	[ucd=phot.mag;em.IR.J]
#Column	e_F125WAuto	(F9.6)	F125W auto magnitude error (MAGERR_AUTO_HST_F125W)	[ucd=stat.error]
#Column	F140WIso	(F10.6)	F140W Iso magnitude (MAG_ISO_HST_F140W)	[ucd=phot.mag;em.IR.H]
#Column	e_F140WIso	(F9.6)	F140W Iso magnitude error (MAGERR_ISO_HST_F140W)	[ucd=stat.error]
#Column	F140WAuto	(F10.6)	F140W auto magnitude (MAG_AUTO_HST_F140W)	[ucd=phot.mag;em.IR.H]
#Column	e_F140WAuto	(F9.6)	F140W auto magnitude error (MAGERR_AUTO_HST_F140W)	[ucd=stat.error]
#Column	F160WIso	(F10.6)	F160W Iso magnitude (MAG_ISO_HST_F160W)	[ucd=phot.mag;em.UV.100-200nm]
#Column	e_F160WIso	(F9.6)	[] F160W Iso magnitude error (MAGERR_ISO_HST_F160W)	[ucd=stat.error]
#Column	F160WAuto	(F10.6)	F160W auto magnitude (MAG_AUTO_HST_F160W)	[ucd=phot.mag;em.UV.100-200nm]
#Column	e_F160WAuto	(F9.6)	[] F160W auto magnitude error (MAGERR_AUTO_HST_F160W)	[ucd=stat.error]
#Column	zforbid	(F9.6)	Forbidden line redshift (zforbid)	[ucd=src.redshift;pos.heliocentric]
#Column	e_zforbid	(F9.6)	Forbidden line redshift error (zforbid_err)	[ucd=stat.error]
#Column	zbalmer	(F9.6)	Balmer line redshift (zbalmer)	[ucd=src.redshift;pos.heliocentric]
#Column	e_zbalmer	(F9.6)	Balmer line redshift error (zbalmer_err)	[ucd=stat.error]
#Column	zlya	(F9.6)	Ly{alpha} redshift (zlya)	[ucd=src.redshift]
#Column	e_zlya	(F9.6)	Ly{alpha} redshift error (zlya_err)	[ucd=stat.error]
#Column	zabs	(F9.6)	Absorption redshift (zabs)	[ucd=src.redshift]
#Column	e_zabs	(F9.6)	Absorption redshift error (zabs_err)	[ucd=stat.error]
#Column	SimbadName	(A25)	Simbad column added by the CDS	[ucd=meta.id]
recno	Iden	Idfrom	zconf	RAJ2000	DEJ2000	z	mu	e_mu	Mul	AWorld	BWorld	Theta	IsoAImg	RadKron	Flags	Threshold	mu-max	ClassStar	FWHMImg	FluxRad	F435WIso	e_F435WIso	F435WAuto	e_F435WAuto	F606WIso	e_F606WIso	F606WAuto	e_F606WAuto	F814WIso	e_F814WIso	F814WAuto	e_F814WAuto	F105WIso	e_F105WIso	F105WAuto	e_F105WAuto	F125WIso	e_F125WIso	F125WAuto	e_F125WAuto	F140WIso	e_F140WIso	F140WAuto	e_F140WAuto	F160WIso	e_F160WIso	F160WAuto	e_F160WAuto	zforbid	e_zforbid	zbalmer	e_zbalmer	zlya	e_zlya	zabs	e_zabs	SimbadName
      12	 3324	PRIOR  	2	064.02790	-24.08973	 3.206000	 3.856820	 0.093435	         	 0.000025	 0.000016	-23.869148	   24	 5.541003	0	 5.54023e-04	 -1.698081	 0.260917	 3.781028	  1.792059	-29.839285	99.000000	-29.839285	99.000000	 29.716579	  0.056499	 28.675613	  0.052622	-29.859642	 99.000000	-29.859642	 99.000000	-29.777481	 99.000000	 29.306463	  0.117919	-29.398640	99.000000	 29.186043	 0.109359	-29.308109	99.000000	-29.308109	99.000000	-29.253540	99.000000	-29.253540	99.000000	 3.205407	 0.001012	 0.000000	 0.000000	 3.207905	 0.000523	 3.204892	 0.000589	[RCL2021] MACS0416S  3324
      13	 3358	PRIOR  	3	064.03268	-24.09048	 0.395376	 1.000000	 0.000000	         	 0.000077	 0.000046	 78.186951	  569	 3.500000	3	 5.57481e-04	 -6.639220	 0.032610	 5.948052	  3.469415	 25.485096	 0.012378	 25.443373	 0.011132	 23.604555	  0.001002	 23.578148	  0.000914	 22.575687	  0.000654	 22.542871	  0.000593	 22.034031	  0.000296	 21.969606	  0.000260	 21.751848	 0.000236	 21.685804	 0.000208	 21.656244	 0.000176	 21.592106	 0.000155	 21.547197	 0.000254	 21.483469	 0.000224	 0.395530	 0.000264	 0.395670	 0.000065	 0.000000	 0.000000	 0.394649	 0.000074	[RCL2021] MACS0416S  3358
      14	 3399	PRIOR  	3	064.03148	-24.09014	 0.844188	 1.534399	 0.011663	         	 0.000209	 0.000035	-74.839111	  719	 3.500000	3	 5.56292e-04	 -5.951400	 0.028627	15.488864	  8.058467	 23.963221	 0.003417	 23.850492	 0.003560	 23.558945	  0.001078	 23.452335	  0.001129	 22.698698	  0.000822	 22.598917	  0.000867	 22.519918	  0.000519	 22.420534	  0.000547	 22.330278	 0.000451	 22.228275	 0.000475	 22.285509	 0.000353	 22.186050	 0.000372	 22.246025	 0.000543	 22.147366	 0.000573	 0.844184	 0.000005	 0.844230	 0.000009	 0.000000	 0.000000	 0.844177	 0.000048	[RCL2021] MACS0416S  3399
      15	 3419	PRIOR  	1	064.03073	-24.08990	 2.574098	 2.398961	 0.038572	         	 0.000056	 0.000045	 42.255749	  213	 3.500000	3	 5.59098e-04	 -3.289904	 0.028639	 6.961766	  3.460520	 27.729229	 0.060099	 27.453058	 0.059676	 26.404127	  0.008118	 26.166267	  0.008350	 25.491098	  0.005897	 25.247684	  0.006035	 25.275885	  0.003599	 25.042267	  0.003717	 25.042908	 0.003009	 24.780811	 0.003027	 25.034702	 0.002434	 24.785501	 0.002478	 24.977655	 0.003681	 24.743961	 0.003800	 2.573841	 0.001862	 0.000000	 0.000000	 0.000000	 0.000000	 2.573695	 0.000936	[RCL2021] MACS0416S  3419
      16	 3537	PRIOR  	2	064.02538	-24.08905	 2.469420	 5.446975	 0.189325	         	 0.000039	 0.000027	-65.424896	  126	 3.500000	2	 5.57482e-04	 -4.906674	 0.141660	 3.789127	  2.081296	 26.015179	 0.009431	 26.009546	 0.010131	 25.626966	  0.003019	 25.610201	  0.003210	 25.662693	  0.005255	 25.653978	  0.005629	 25.776934	  0.004345	 25.758907	  0.004614	 25.661955	 0.004049	 25.647564	 0.004315	 25.549610	 0.002976	 25.535152	 0.003171	 25.495045	 0.004510	 25.477442	 0.004792	 2.468907	 0.000088	 0.000000	 0.000000	 0.000000	 0.000000	 2.469507	 0.000738	[RCL2021] MACS0416S  3537
      17	 3619	PRIOR  	2	064.02944	-24.08941	 0.403200	 1.000000	 0.000000	         	 0.000070	 0.000049	-27.562477	  421	 3.500000	0	 5.53548e-04	 -4.783246	 0.028648	 6.048571	  3.740235	 26.948387	 0.040604	 26.982126	 0.044810	 25.261713	  0.003931	 25.245836	  0.004144	 24.311010	  0.002758	 24.288319	  0.002890	 23.951355	  0.001474	 23.921635	  0.001534	 23.797909	 0.001326	 23.768263	 0.001380	 23.724255	 0.001010	 23.694538	 0.001051	 23.687365	 0.001555	 23.656883	 0.001618	 0.403158	 0.000680	 0.403301	 0.000711	 0.000000	 0.000000	 0.403041	 0.000293	[RCL2021] MACS0416S  3619
      18	 3785	PRIOR  	3	064.03115	-24.08909	 0.399100	 1.000000	 0.000000	         	 0.000067	 0.000054	 -4.534355	  613	 3.500000	0	 5.59484e-04	 -6.074558	 0.029459	 5.398894	  3.523894	 25.922432	 0.019318	 25.950275	 0.017828	 24.123131	  0.001686	 24.146162	  0.001549	 23.157980	  0.001167	 23.190281	  0.001082	 22.767670	  0.000606	 22.802837	  0.000563	 22.554741	 0.000516	 22.596220	 0.000483	 22.444880	 0.000380	 22.488602	 0.000356	 22.348352	 0.000555	 22.393343	 0.000520	 0.398938	 0.000079	 0.399531	 0.000231	 0.000000	 0.000000	 0.398805	 0.000094	[RCL2021] MACS0416S  3785
      19	 3790	PRIOR  	3	064.02874	-24.09087	 0.105700	 1.000000	 0.000000	         	 0.000210	 0.000058	-18.534546	 1394	 3.500000	2	 5.56847e-04	 -4.806517	 0.040115	39.748913	 10.040322	 22.839996	 0.001699	 22.810642	 0.001819	 22.256634	  0.000454	 22.218510	  0.000483	 21.927212	  0.000565	 21.888014	  0.000600	 21.776604	  0.000366	 21.721411	  0.000383	 21.699467	 0.000353	 21.638533	 0.000367	 21.654057	 0.000276	 21.590183	 0.000286	 21.602394	 0.000420	 21.536242	 0.000434	 0.105533	 0.000001	 0.105519	 0.000001	 0.000000	 0.000000	 0.105724	 0.000063	[RCL2021] MACS0416S  3790
      20	 3898	PRIOR  	3	064.02669	-24.08788	 0.696770	 1.967709	 0.014770	         	 0.000039	 0.000026	-70.016235	  113	 3.500000	3	 5.50677e-04	 -5.150730	 0.827837	 3.078693	  1.985673	 26.612923	 0.015368	 26.499582	 0.015366	 25.855581	  0.003502	 25.703478	  0.003378	 25.091904	  0.002919	 24.916246	  0.002756	 24.836590	  0.001717	 24.619896	  0.001561	 24.703323	 0.001574	 24.474804	 0.001415	 24.716242	 0.001298	 24.476778	 0.001155	 24.609476	 0.001875	 24.358879	 0.001652	 0.696776	 0.000005	 0.696754	 0.000009	 0.000000	 0.000000	 0.696706	 0.000041	[RCL2021] MACS0416S  3898
      21	 3930	PRIOR  	2	064.02845	-24.08910	 0.401500	 1.000000	 0.000000	         	 0.000083	 0.000077	-89.291298	 1162	 3.500000	2	 5.55860e-04	 -6.951951	 0.028644	 4.616144	  4.265747	 25.187181	 0.013410	 25.180645	 0.011634	 -2.000000	 -2.000000	 -2.000000	 -2.000000	 22.089012	  0.000596	 22.122501	  0.000536	 21.626394	  0.000290	 21.664043	  0.000262	 21.390390	 0.000241	 21.428841	 0.000218	 21.264462	 0.000175	 21.302193	 0.000158	 21.152084	 0.000252	 21.190369	 0.000228	 0.401639	 0.000131	 0.401900	 0.000058	 0.000000	 0.000000	 0.401402	 0.000047	[RCL2021] MACS0416S  3930
      22	 3979	PRIOR  	2	064.02323	-24.08792	 0.405500	 1.000000	 0.000000	         	 0.000060	 0.000041	 85.307457	  370	 3.500000	0	 5.54770e-04	 -5.729772	 0.028999	 4.894382	  2.999879	 26.824953	 0.034006	 26.832083	 0.033062	 24.900591	  0.002645	 24.907803	  0.002572	 23.919441	  0.001804	 23.926447	  0.001754	 23.495501	  0.000909	 23.504869	  0.000885	 23.280188	 0.000772	 23.290506	 0.000753	 23.196695	 0.000583	 23.205757	 0.000568	 23.102949	 0.000852	 23.112343	 0.000830	 0.405570	 0.000317	 0.405462	 0.000427	 0.000000	 0.000000	 0.405466	 0.000160	[RCL2021] MACS0416S  3979
      23	 3986	PRIOR  	3	064.02991	-24.08791	 1.232700	 2.676641	 0.039968	         	 0.000060	 0.000033	-13.417755	  179	 3.500000	0	 5.64333e-04	 -3.837620	 0.028110	 8.190825	  3.101260	 26.445168	 0.016996	 26.408066	 0.020152	 26.297518	  0.006790	 26.230114	  0.007829	 25.874340	  0.007745	 25.768600	  0.008620	 25.335964	  0.003510	 25.191643	  0.003771	 25.323112	 0.003594	 25.180185	 0.003866	 25.260790	 0.002766	 25.101992	 0.002932	 25.202726	 0.004179	 25.052130	 0.004463	 1.231988	 0.000294	 1.232276	 0.000294	 0.000000	 0.000000	 1.232471	 0.000797	[RCL2021] MACS0416S  3986
      24	 4015	PRIOR  	2	064.02940	-24.08773	 0.819300	 2.110459	 0.020511	         	 0.000050	 0.000041	-12.208571	  171	 3.500000	3	 5.60228e-04	 -3.419897	 0.028010	 5.933463	  3.255507	 27.743481	 0.054591	 27.489262	 0.055296	 26.701185	  0.009567	 26.550385	  0.010660	 25.933613	  0.007946	 25.709404	  0.008275	 25.339975	  0.003423	 25.064117	  0.003399	 25.188940	 0.003086	 24.906101	 0.003045	 25.077410	 0.002270	 24.779818	 0.002209	 24.922075	 0.003135	 24.618916	 0.003036	 0.819491	 0.000478	 0.818944	 0.000887	 0.000000	 0.000000	 0.818927	 0.000438	[RCL2021] MACS0416S  4015
      25	 4026	PRIOR  	2	064.03213	-24.08762	 2.249551	 2.612233	 0.045813	         	 0.000066	 0.000036	 70.128304	  264	 3.500000	0	 5.60126e-04	 -4.393775	 0.056716	 9.066354	  3.450048	 25.371265	 0.007601	 25.358126	 0.008460	 25.170322	  0.002891	 25.157991	  0.003220	 25.008602	  0.004196	 24.983215	  0.004617	 24.782318	  0.002535	 24.748283	  0.002768	 24.383667	 0.001819	 24.337452	 0.001964	 24.296562	 0.001369	 24.244003	 0.001469	 24.274853	 0.002138	 24.228695	 0.002308	 2.250256	 0.000967	 0.000000	 0.000000	 0.000000	 0.000000	 2.249453	 0.001224	[RCL2021] MACS0416S  4026
      26	 4119	PRIOR  	1	064.02981	-24.08739	 0.395600	 1.000000	 0.000000	         	 0.000049	 0.000049	 42.528965	  221	 3.500000	0	 5.57694e-04	 -3.679391	 0.028472	 5.986711	  3.347837	 28.113283	 0.087011	 28.209715	 0.116009	 26.414936	  0.008334	 26.287931	  0.009044	 25.445509	  0.005747	 25.322405	  0.006260	 24.992371	  0.002818	 24.830509	  0.002961	 24.884621	 0.002644	 24.727505	 0.002791	 24.804144	 0.002001	 24.649017	 0.002116	 24.757994	 0.003056	 24.600647	 0.003225	 0.395269	 0.000440	 0.395319	 0.000399	 0.000000	 0.000000	 0.395927	 0.000495	[RCL2021] MACS0416S  4119
      27	 4120	PRIOR  	3	064.03128	-24.08737	 1.232700	 2.362059	 0.033742	         	 0.000063	 0.000036	-53.490238	  212	 3.500000	0	 5.71385e-04	 -4.132298	 0.029083	 5.521673	  3.035097	 25.944412	 0.011863	 25.914421	 0.013862	 25.863161	  0.005038	 25.775057	  0.005580	 25.632204	  0.006860	 25.537519	  0.007552	 25.271513	  0.003662	 25.178473	  0.004037	 25.279343	 0.003822	 25.197510	 0.004258	 25.316927	 0.003225	 25.205881	 0.003497	 25.166792	 0.004475	 25.072712	 0.004930	 1.232484	 0.000013	 1.232345	 0.000083	 0.000000	 0.000000	 1.232347	 0.000661	[RCL2021] MACS0416S  4120
      28	 4163	PRIOR  	3	064.03571	-24.08743	 0.967300	 1.537330	 0.012267	         	 0.000095	 0.000063	 78.130775	  391	 3.500000	3	 5.60352e-04	 -3.158377	 0.028490	15.215658	  5.453163	 26.130234	 0.018689	 25.915270	 0.022386	 25.833229	  0.006507	 25.644287	  0.007983	 24.806339	  0.004256	 24.575659	  0.005025	 24.344496	  0.002070	 24.060909	  0.002328	 24.140608	 0.001778	 23.858179	 0.002001	 24.058380	 0.001343	 23.778097	 0.001515	 24.015316	 0.002057	 23.717016	 0.002282	 0.967324	 0.000022	 0.967119	 0.000237	 0.000000	 0.000000	 0.967163	 0.000587	[RCL2021] MACS0416S  4163
      29	 4354	PRIOR  	2	064.02626	-24.08654	 0.736800	 2.414800	 0.021814	         	 0.000060	 0.000029	-54.124668	  130	 3.500000	1	 5.52258e-04	 -2.697603	 0.021784	 7.877006	  2.968256	 28.222914	 0.072509	 28.052572	 0.085332	 27.277018	  0.013888	 26.863356	  0.013062	 26.572121	  0.012220	 26.229866	  0.012275	 26.207382	  0.006499	 25.747601	  0.005859	 26.048914	 0.005820	 25.609610	 0.005346	 25.912735	 0.004184	 25.445932	 0.003747	 25.844496	 0.006262	 25.365488	 0.005546	 0.736529	 0.000037	 0.737120	 0.000314	 0.000000	 0.000000	 0.736911	 0.000312	[RCL2021] MACS0416S  4354
      30	 4377	PRIOR  	3	064.02559	-24.08612	 0.112300	 1.000000	 0.000000	         	 0.000020	 0.000020	 20.424889	   29	 3.500000	0	 5.55564e-04	 -2.749313	 0.981450	 2.335852	  1.224988	 28.464539	 0.042916	 28.370768	 0.053766	 29.025408	  0.032928	 28.819616	  0.037209	 28.447569	  0.032570	 28.204508	  0.035563	 28.734758	  0.031577	 28.354815	  0.030394	 29.163536	 0.048565	 29.015938	 0.057901	 28.798103	 0.028269	 28.463669	 0.028375	 28.848785	 0.047205	 28.444490	 0.044430	 0.112413	 0.000036	 0.112358	 0.000013	 0.000000	 0.000000	 0.112810	 0.000534	[RCL2021] MACS0416S  4377
      31	 4407	PRIOR  	2	064.03250	-24.08596	 1.429500	 2.606102	 0.044469	         	 0.000016	 0.000014	 24.941711	   11	 3.500000	3	 5.61360e-04	 -3.681533	 0.996717	 3.105909	  1.386508	 27.536728	 0.011365	 27.060293	 0.009373	 27.649672	  0.005772	 27.163448	  0.004718	 27.555695	  0.008916	 27.060982	  0.007230	 27.519333	  0.006416	 27.031044	  0.005234	 27.423576	 0.006087	 26.939072	 0.004983	 27.387449	 0.004799	 26.900234	 0.003918	 27.373140	 0.007548	 26.887959	 0.006175	 1.429349	 0.000013	 1.429385	 0.000206	 0.000000	 0.000000	 1.428549	 0.000111	[RCL2021] MACS0416S  4407
      32	 4413	PRIOR  	2	064.02655	-24.08650	 0.403000	 1.000000	 0.000000	         	 0.000050	 0.000043	 13.898736	  190	 3.500000	0	 5.53973e-04	 -3.727428	 0.028152	 4.983404	  3.167748	 27.885483	 0.065039	 27.458895	 0.054833	 26.111305	  0.005809	 25.804712	  0.005470	 25.415415	  0.005154	 25.167110	  0.005121	 24.972849	  0.002551	 24.712376	  0.002507	 24.765200	 0.002184	 24.511801	 0.002159	 24.727715	 0.001719	 24.455080	 0.001670	 24.664192	 0.002584	 24.392168	 0.002512	 0.403225	 0.000446	 0.403277	 0.000274	 0.000000	 0.000000	 0.403127	 0.000176	[RCL2021] MACS0416S  4413
      33	 4455	PRIOR  	3	064.02652	-24.08798	 0.537400	 1.428091	 0.005578	         	 0.000127	 0.000041	-12.872658	  794	 3.500000	2	 5.52102e-04	 -6.198526	 0.028646	 9.912894	  4.848734	 24.677504	 0.006878	 24.681631	 0.006630	 23.507099	  0.001071	 23.487852	  0.001011	 22.650576	  0.000820	 22.628906	  0.000772	 22.284639	  0.000436	 22.256716	  0.000408	 22.132849	 0.000392	 22.102829	 0.000367	 22.020157	 0.000288	 21.989798	 0.000269	 21.911163	 0.000416	 21.879208	 0.000387	 0.537236	 0.000006	 0.537255	 0.000009	 0.000000	 0.000000	 0.537392	 0.000048	[RCL2021] MACS0416S  4455
      34	 4463	PRIOR  	3	064.03530	-24.08643	 0.266881	 1.000000	 0.000000	         	 0.000042	 0.000038	-59.422737	  219	 3.500000	3	 5.60172e-04	 -5.387257	 0.035668	 4.243156	  2.462706	 25.950525	 0.011857	 25.955481	 0.011970	 24.954782	  0.002169	 24.949286	  0.002169	 24.456369	  0.002308	 24.454115	  0.002315	 24.318430	  0.001513	 24.308828	  0.001507	 24.202425	 0.001409	 24.194080	 0.001405	 24.190590	 0.001136	 24.180761	 0.001131	 24.138519	 0.001725	 24.131762	 0.001723	 0.266867	 0.000007	 0.266867	 0.000005	 0.000000	 0.000000	 0.266964	 0.000203	[RCL2021] MACS0416S  4463
      35	 4501	PRIOR  	3	064.03373	-24.08570	 5.639500	 3.231254	 0.076117	87.1     	 0.000019	 0.000015	-20.933281	   17	 3.500000	1	 5.59876e-04	 -1.520609	 0.629047	 5.297433	  1.180171	-29.711136	99.000000	-29.711136	99.000000	-29.893890	 99.000000	-29.893890	 99.000000	 29.494059	  0.066145	 29.060532	  0.070844	 28.835110	  0.026828	 28.060007	  0.020978	 28.849718	 0.028176	 28.031710	 0.021178	 28.896509	 0.023974	 27.995403	 0.016693	 28.827959	 0.035870	 27.883802	 0.024004	 0.000000	 0.000000	 0.000000	 0.000000	 5.640320	 0.000109	 5.639302	 0.001923	[RCL2021] MACS0416S  4501
      36	 4536	PRIOR  	1	064.03076	-24.08666	 2.217000	 4.034839	 0.096401	18.3     	 0.000454	 0.000036	-63.669842	  473	 0.000000	3	 5.60198e-04	 -3.792523	 0.028593	46.333115	 -5.430175	 25.262518	 0.009261	 24.164118	 0.007422	 24.745291	  0.002632	 23.184742	  0.001378	 24.535662	  0.003655	 -2.000000	 -2.000000	 24.459488	  0.002536	 -2.000000	 -2.000000	 24.168423	 0.002010	 22.071852	 0.000642	 24.066265	 0.001491	 21.958796	 0.000472	 23.888622	 0.002017	 21.840071	 0.000674	 2.216808	 0.002107	 0.000000	 0.000000	 0.000000	 0.000000	 2.218505	 0.000796	[RCL2021] MACS0416S  4536
      37	 4571	PRIOR  	2	064.02733	-24.08661	 0.392700	 1.000000	 0.000000	         	 0.000068	 0.000049	 38.367390	  688	 3.500000	0	 5.54360e-04	 -6.973606	 0.029065	 5.336453	  3.050938	 24.819134	 0.007480	 24.907393	 0.006709	 23.202099	  0.000772	 23.258438	  0.000672	 22.320297	  0.000577	 22.355831	  0.000493	 21.901201	  0.000292	 21.936506	  0.000249	 21.689951	 0.000249	 21.722338	 0.000212	 21.585987	 0.000184	 21.619751	 0.000157	 21.490124	 0.000269	 21.521984	 0.000229	 0.392666	 0.000237	 0.392994	 0.000049	 0.000000	 0.000000	 0.392497	 0.000045	[RCL2021] MACS0416S  4571
      38	 4573	PRIOR  	2	064.03507	-24.08552	 5.365100	 2.683104	 0.051524	33.2     	 0.000046	 0.000025	-76.798492	   73	 3.500000	0	 5.64381e-04	 -2.492110	 0.016590	 8.773109	  2.553458	-29.683453	99.000000	-29.683453	99.000000	-29.827461	 99.000000	-29.827461	 99.000000	 -2.000000	 -2.000000	 -2.000000	 -2.000000	 27.370516	  0.014594	 27.363943	  0.021423	 27.534883	 0.017594	 27.383972	 0.022611	 27.566830	 0.014768	 27.583593	 0.022148	 27.570410	 0.023613	 27.569174	 0.034832	 0.000000	 0.000000	 0.000000	 0.000000	 5.369031	 0.001946	 5.366322	 0.002174	[RCL2021] MACS0416S  4573
      39	 4583	PRIOR  	3	064.03232	-24.08604	 1.429500	 2.643845	 0.045398	         	 0.000056	 0.000037	 48.520321	  255	 3.500000	2	 5.59644e-04	 -5.528078	 0.036386	 6.206690	  2.839506	 24.323206	 0.002849	 24.330156	 0.003054	 24.245104	  0.001214	 24.236649	  0.001282	 24.097990	  0.001785	 24.083996	  0.001877	 23.862644	  0.001069	 23.837135	  0.001112	 23.710199	 0.000963	 23.682423	 0.001000	 23.666086	 0.000754	 23.636717	 0.000781	 23.678040	 0.001214	 23.641048	 0.001250	 1.429269	 0.000006	 1.429438	 0.000224	 0.000000	 0.000000	 1.428411	 0.000056	[RCL2021] MACS0416S  4583
