#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:13:12 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:13:13	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A+A/590/A31/a2744cl&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35900031
#Name: J/A+A/590/A31
#Title: ASTRODEEP Frontier Fields Catalogues (Merlin+, 2016)
#INFO	ivoid=ivo://cds.vizier/j/a+a/590/a31	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/590/a31	    IVOID of underlying data collection
#INFO	creator=Merlin E.	    First author or institution
#INFO	cites=bibcode:2016A&A...590A..30M	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2016	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/590/A31	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35900031	    Dataset identifier that can be used for citation
#INFO	publication_date=2018-05-02	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_590_A31_a2744cl:
#Name: J/A+A/590/A31/a2744cl
#Title: Combined table from original tables
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	ID	(I6)	Source identifier (G1)	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F10.6)	Right ascension (J2000) (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F10.6)	Declination (J2000) (DEC)	[ucd=pos.eq.dec;meta.main]
#Column	Xpos	(F8.3)	? Pixel x position in H160 image (X)	[ucd=pos.cartesian.x]
#Column	Ypos	(F8.3)	? Pixel y position in H160 image (Y)	[ucd=pos.cartesian.y]
#Column	l_B435	(A1)	[-] - for upper limit	[ucd=meta.code.error]
#Column	B435	(F7.4)	[0/38]? AB magnitude B435 (MAG_B435)	[ucd=phot.mag;em.opt.B]
#Column	l_V606	(A1)	[-] - for upper limit	[ucd=meta.code.error]
#Column	V606	(F7.4)	[0/38]? AB magnitude V606 (MAG_V606)	[ucd=phot.mag;em.opt.R]
#Column	l_I814	(A1)	[-] - for upper limit	[ucd=meta.code.error]
#Column	I814	(F7.4)	[0/38]? AB magnitude I814 (MAG_I814)	[ucd=phot.mag;em.opt.I]
#Column	l_Y105	(A1)	[-] - for upper limit	[ucd=meta.code.error]
#Column	Y105	(F7.4)	[0/38]? AB magnitude Y105 (MAG_Y105)	[ucd=phot.mag;em.IR.J]
#Column	l_J125	(A1)	[-] - for upper limit	[ucd=meta.code.error]
#Column	J125	(F7.4)	[0/38]? AB magnitude J125 (MAG_J125)	[ucd=phot.mag;em.IR.J]
#Column	l_JH140	(A1)	[-] - for upper limit	[ucd=meta.code.error]
#Column	JH140	(F7.4)	[0/38]? AB magnitude JH140 (MAG_JH140)	[ucd=phot.mag;em.IR.H]
#Column	l_H160	(A1)	[-] - for upper limit	[ucd=meta.code.error]
#Column	H160	(F7.4)	[0/38]? AB magnitude H160 (MAG_H1600)	[ucd=phot.mag;em.IR.H]
#Column	l_Ks	(A1)	[-] - for upper limit	[ucd=meta.code.error]
#Column	Ks	(F7.4)	[0/38]? AB magnitude Ks (MAG_Ks)	[ucd=phot.mag;em.IR.K]
#Column	l_IRAC1	(A1)	[-] - for upper limit	[ucd=meta.code.error]
#Column	IRAC1	(F7.4)	[0/38]? AB magnitude IRAC CH1 (MAG_IRAC1)	[ucd=phot.mag;em.IR.3-4um]
#Column	l_IRAC2	(A1)	[-] - for upper limit	[ucd=meta.code.error]
#Column	IRAC2	(F7.4)	[0/38]? AB magnitude IRAC CH2 (MAG_IRAC2)	[ucd=phot.mag;em.IR.4-8um]
#Column	e_B435	(D12.5)	? Error on AB magnitude B435 (MAGERR_B435)	[ucd=stat.error]
#Column	e_V606	(D12.5)	? Error on AB magnitude V606 (MAGERR_V606)	[ucd=stat.error]
#Column	e_I814	(D12.5)	? Error on AB magnitude I814 (MAGERR_I814)	[ucd=stat.error]
#Column	e_Y105	(D12.5)	? Error on AB magnitude Y105 (MAGERR_Y105)	[ucd=stat.error]
#Column	e_J125	(D12.5)	? Error on AB magnitude J125 (MAGERR_J125)	[ucd=stat.error]
#Column	e_JH140	(D12.5)	? Error on AB magnitude JH140 (MAGERR_JH140)	[ucd=stat.error]
#Column	e_H160	(D12.5)	? Error on AB magnitude H160 (MAGERR_H160)	[ucd=stat.error]
#Column	e_Ks	(D12.5)	? Error on AB magnitude Ks (MAGERR_Ks)	[ucd=stat.error]
#Column	e_IRAC1	(F8.5)	? Error on AB magnitude IRAC CH1 (MAGERR_IRAC1)	[ucd=stat.error]
#Column	e_IRAC2	(F9.6)	? Error on AB magnitude IRAC CH2 (MAGERR_IRAC1)	[ucd=stat.error]
#Column	FB435	(D12.5)	? B435 Flux (FLUX_B435)	[ucd=phot.flux.density;em.opt.B]
#Column	FV606	(D12.5)	? V606 Flux (FLUX_V606)	[ucd=phot.flux.density;em.opt.V]
#Column	FI814	(D12.5)	? I814 Flux (FLUX_I814)	[ucd=phot.flux.density;em.opt.I]
#Column	FY105	(D12.5)	? Y105 Flux (FLUX_Y105)	[ucd=phot.mag;em.IR.J]
#Column	FJ125	(D12.5)	? J125 Flux (FLUX_J125)	[ucd=phot.flux.density;em.IR.J]
#Column	FJH140	(D12.5)	? JH140 Flux (FLUX_JH140)	[ucd=phot.flux.density;em.IR.H]
#Column	FH160	(D12.5)	? H160 Flux (FLUX_H160)	[ucd=phot.flux.density;em.IR.H]
#Column	FKs	(D12.5)	? Ks Flux (FLUX_Ks)	[ucd=phot.mag;em.IR.K]
#Column	FIRAC1	(D12.5)	? IRAC CH1 Flux (FLUX_IRAC1)	[ucd=phot.mag;em.IR.3-4um]
#Column	FIRAC2	(D12.5)	? IRAC CH2 Flux (FLUX_IRAC2)	[ucd=phot.mag;em.IR.4-8um]
#Column	e_FB435	(D12.5)	? Error on B435 Flux (FLUXERR_B435)	[ucd=stat.error]
#Column	e_FV606	(D12.5)	? Error on V606 Flux (FLUXERR_V606)	[ucd=stat.error]
#Column	e_FI814	(D12.5)	? Error on I814 Flux (FLUXERR_I814)	[ucd=stat.error]
#Column	e_FY105	(D12.5)	? Error on Y105 Flux (FLUXERR_Y105)	[ucd=stat.error]
#Column	e_FJ125	(D12.5)	? Error on J125 Flux (FLUXERR_J125)	[ucd=stat.error]
#Column	e_FJH140	(D12.5)	? Error on JH140 Flux (FLUXERR_JH140)	[ucd=stat.error]
#Column	e_FH160	(D12.5)	? Error on H160 Flux (FLUXERR_H160)	[ucd=stat.error]
#Column	e_FKs	(D12.5)	? Error on Ks Flux (FLUXERR_Ks)	[ucd=stat.error]
#Column	e_FIRAC1	(D12.5)	? Error on IRAC CH1 Flux (FLUXERR_IRAC1)	[ucd=stat.error]
#Column	e_FIRAC2	(D12.5)	? Error on IRAC CH2 Flux (FLUXERR_IRAC2)	[ucd=stat.error]
#Column	Xmin	(I4)	? Segmentation x minimum value (XMIN)	[ucd=pos.cartesian.x;stat.min]
#Column	Ymin	(I4)	? Segmentation y minimum value (YMIN)	[ucd=pos.cartesian.y;stat.min]
#Column	Xmax	(I4)	? Segmentation x maximum value (XMAX)	[ucd=pos.cartesian.x;stat.max]
#Column	Ymax	(I4)	? Segmentation y maximum value (YMAX)	[ucd=pos.cartesian.y;stat.max]
#Column	S/G	(F5.2)	[0/1]? SExtractor stellarity index (CLASS_STAR)	[ucd=src.class.starGalaxy]
#Column	fSeX	(I2)	? SExtractor flag (SEXFLAG)	[ucd=meta.code]
#Column	fRes	(I6)	? flag applied to residual features after processing the detection image(RESFLAG)	[ucd=meta.code]
#Column	fVis	(I2)	[0/1]? Visual inspection flag (VISFLAG) (2)	[ucd=meta.code]
#Column	fKs	(I1)	[0/4]? T-PHOT flag for Ks band (TPHOTFLAG_Ks) (3)	[ucd=meta.code]
#Column	CovKs	(D12.5)	? Covariance in Ks band (COVMAX_Ks) (4)	[ucd=stat.covariance]
#Column	fIRAC1	(I1)	[0/4]? T-PHOT flag for IRAC1 band (TPHOFLAG_IRAC1) (3)	[ucd=meta.code]
#Column	covIRAC1	(F11.6)	? Covariance in IRAC1 band (COVMAX_IRAC1) (4)	[ucd=stat.covariance]
#Column	fIRAC2	(I1)	[0/4]? T-PHOT flag for IRAC2 band (TPHOTFLAG_IRAC2) (3)	[ucd=meta.code]
#Column	covIRAC2	(F11.6)	? Covariance in IRAC2 band (COVMAX_IRAC2) (4)	[ucd=stat.covariance]
#Column	zbest	(F10.6)	Median photo-z (ZBEST) (2)	[ucd=em.wl.central;stat.median]
#Column	e_zbest	(D12.5)	[0/5] Error on photometric redshift (ZBEST_SIQR) (3)	[ucd=stat.error]
#Column	Magnif	(F15.11)	Median magnification level (clusters) or magnification from Merten model (parallel fields) (MAGNIF)	[ucd=stat.fit.param]
#Column	fzsp	(I1)	[0/1] Flag on redshift (ZSPECFLAG) (4)	[ucd=meta.code]
#Column	zspID	(I5)	? Spectroscopic counterpart (ZSPECID) (5)	[ucd=meta.id]
#Column	Chi2	(D13.6)	? Chi2 of the SED fitting (Chi2) (6)	[ucd=stat.fit.chi2;stat.fit]
#Column	M*	(D12.5)	? Stellar mass (MSTAR) (7)	[ucd=phys.mass]
#Column	bM*	(D12.5)	? Stellar mass min value (MSTAR_MIN) (7)	[ucd=phys.mass]
#Column	BM*	(D12.5)	? Stellar mass max value (MSTAR_MAX) (7)	[ucd=phys.mass]
#Column	SFR	(D12.5)	? Star Formation Rate (SFR) (8)	[ucd=phys.SFR]
#Column	bSFR	(D12.5)	? Star Formation Rate min value (SFR_MIN) (8)	[ucd=phys.SFR;stat.min]
#Column	BSFR	(D12.5)	? Star Formation Rate max value (SFR_MAX) (8)	[ucd=phys.SFR;stat.max]
#Column	chi2neb	(D13.6)	? Chi2 of the SED fitting (Chi2_NEB)	[ucd=stat.fit.chi2]
#Column	M*neb	(D12.5)	? Stellar mass from stellar and nebular fit (MSTAR_NEB)	[ucd=phys.mass]
#Column	bM*neb	(D12.5)	? Stellar mass from stellar and nebular fit min value (MSTAR_MIN_NEB)	[ucd=phys.mass]
#Column	BM*neb	(D12.5)	? Stellar mass from stellar and nebular fit max value (MSTAR_MAX_NEB)	[ucd=phys.mass]
#Column	SFRneb	(D12.5)	? Star Formation Rate from stellar and nebular fits (SFR_NEB)	[ucd=phys.SFR]
#Column	bSFRneb	(D12.5)	? Star Formation Rate from stellar and nebular fits min value (SFR_MIN_NEB)	[ucd=phys.SFR]
#Column	BSFRneb	(D12.5)	? Star Formation Rate from stellar and nebular fits max value (SFR_MAX_NEB)	[ucd=phys.SFR]
#Column	fRel	(I1)	[0/1]? Robustness flag (RELFLAG) (SFR_MAX_NEB)(9)	[ucd=meta.code]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
recno	ID	RAJ2000	DEJ2000	Xpos	Ypos	l_B435	B435	l_V606	V606	l_I814	I814	l_Y105	Y105	l_J125	J125	l_JH140	JH140	l_H160	H160	l_Ks	Ks	l_IRAC1	IRAC1	l_IRAC2	IRAC2	e_B435	e_V606	e_I814	e_Y105	e_J125	e_JH140	e_H160	e_Ks	e_IRAC1	e_IRAC2	FB435	FV606	FI814	FY105	FJ125	FJH140	FH160	FKs	FIRAC1	FIRAC2	e_FB435	e_FV606	e_FI814	e_FY105	e_FJ125	e_FJH140	e_FH160	e_FKs	e_FIRAC1	e_FIRAC2	Xmin	Ymin	Xmax	Ymax	S/G	fSeX	fRes	fVis	fKs	CovKs	fIRAC1	covIRAC1	fIRAC2	covIRAC2	zbest	e_zbest	Magnif	fzsp	zspID	Chi2	M*	bM*	BM*	SFR	bSFR	BSFR	chi2neb	M*neb	bM*neb	BM*neb	SFRneb	bSFRneb	BSFRneb	fRel	Simbad
     335	   335	003.601189	-30.411428	1747.694	1669.661	-	29.1145	 	27.2292	 	26.2395	 	25.7991	 	25.6261	 	25.5657	 	25.5641	 	25.0215	-	26.1028	-	26.1443	 1.08600e+00	 1.77500e-01	 5.27700e-02	 3.03000e-02	 3.49600e-02	 2.96000e-02	 3.30000e-02	 1.41500e-01	 1.08600	 1.086000	 6.92800e-03	 4.65900e-02	 1.15900e-01	 1.73900e-01	 2.04000e-01	 2.15600e-01	 2.16000e-01	 3.55900e-01	-4.91300e-02	-4.94500e-02	 8.20700e-03	 7.61700e-03	 5.63400e-03	 4.85400e-03	 6.56700e-03	 5.87900e-03	 6.56200e-03	 4.63800e-02	 1.31500e-01	 1.26600e-01	1739	1659	1757	1678	 0.00	 0	     0	 0	0	 2.83200e-03	0	   0.451181	0	   0.426259	  0.220000	 5.80000e-02	  1.00000000000	0	     	 9.502900e-01	 9.23300e-02	 3.60800e-02	 1.02900e-01	            	            	 2.61500e-03	 9.524600e-01	 9.22800e-02	 3.61200e-02	 1.02900e-01	            	            	 1.98900e-03	1	Simbad
     336	   336	003.591968	-30.411018	2224.832	1694.400	-	30.1973	 	28.8750	 	28.3384	 	27.9150	 	28.1933	 	27.7289	 	27.6815	 	26.9975	-	26.3576	-	26.4016	 1.08600e+00	 3.33900e-01	 1.51100e-01	 9.10600e-02	 1.68900e-01	 9.36100e-02	 1.10100e-01	 5.92400e-01	 1.08600	 1.086000	 2.19500e-03	 1.02300e-02	 1.67700e-02	 2.47800e-02	 1.91700e-02	 2.94100e-02	 3.07200e-02	 5.76800e-02	-1.44600e-02	-2.67100e-02	 3.02700e-03	 3.14700e-03	 2.33400e-03	 2.07800e-03	 2.98200e-03	 2.53500e-03	 3.11300e-03	 3.14700e-02	 1.04000e-01	 9.98500e-02	2221	1691	2228	1698	 0.97	 0	     0	 0	0	 5.01500e-03	0	   4.883062	0	   3.499763	  2.764300	 1.59350e+00	  9.38092200000	0	     	 7.189100e-01	 9.40800e-02	 3.76100e-02	 3.94400e-01	 2.55300e+00	 6.23000e-01	 1.58200e+01	 1.096400e+00	 1.24800e-01	 2.12800e-02	 3.16300e-01	 1.18600e+00	 5.70000e-01	 3.47700e+00	1	Simbad
     337	   337	003.598509	-30.408403	1886.322	1851.214	 	20.7498	 	19.9618	 	19.5437	 	19.3513	 	19.2443	 	19.1860	 	19.1517	 	19.1793	 	19.6951	 	20.0386	 4.13500e-03	 1.62100e-03	 7.99600e-04	 4.57600e-04	 6.40800e-04	 5.53200e-04	 4.00000e-04	 1.44500e-03	 0.01328	 0.010570	 1.82000e+01	 3.76100e+01	 5.52700e+01	 6.59900e+01	 7.28300e+01	 7.68400e+01	 7.93100e+01	 7.73200e+01	 4.80800e+01	 3.50400e+01	 6.93200e-02	 5.61500e-02	 4.07100e-02	 2.78100e-02	 4.29800e-02	 3.91500e-02	 2.64100e-02	 1.02900e-01	 5.88300e-01	 3.41300e-01	1830	1797	1944	1912	 0.17	 2	     0	 0	2	 8.31500e-03	2	   0.584108	2	   0.974205	  0.431000	 1.70000e-01	  1.44215000000	0	     	 5.372900e-02	 1.86000e+01	 4.44500e+00	 4.47000e+01	 2.21000e+01	 6.88000e+00	 7.21400e+02	 5.153300e-01	 3.56600e+01	 8.78200e+00	 5.07100e+01	 7.45700e+00	 6.00200e+00	 9.83500e+01	1	Simbad
     338	   338	003.568765	-30.411203	3425.440	1683.219	 	27.6383	 	27.1298	 	26.8978	 	26.2786	 	25.7617	 	25.4790	 	25.3885	 	24.5383	 	23.5995	 	23.5133	 1.87600e-01	 1.22300e-01	 7.32600e-02	 3.82100e-02	 3.24500e-02	 2.25900e-02	 2.10000e-02	 6.50100e-02	 0.09807	 0.091950	 3.19600e-02	 5.10600e-02	 6.32300e-02	 1.11800e-01	 1.80000e-01	 2.33600e-01	 2.53900e-01	 5.55500e-01	 1.31900e+00	 1.42800e+00	 5.52300e-03	 5.75400e-03	 4.26600e-03	 3.93500e-03	 5.38100e-03	 4.86000e-03	 4.91500e-03	 3.32600e-02	 1.19100e-01	 1.20900e-01	3417	1676	3433	1690	 0.06	 0	     0	 0	0	 3.06200e-03	0	   0.363500	0	   0.842967	  1.933900	 1.50000e-01	  1.34407800000	0	     	 1.560100e+00	 9.10900e+00	 7.45700e+00	 1.02700e+01	 4.02500e+00	 2.74300e+00	 4.25700e+00	 2.449400e+00	 9.08600e+00	 6.90000e+00	 1.06300e+01	 3.66400e+00	 1.61900e+00	 3.99800e+00	1	Simbad
     339	   339	003.582980	-30.411221	2689.888	1682.304	 	28.5051	 	27.0624	 	26.2470	 	25.9640	 	25.9271	 	25.8889	 	25.8591	 	25.4851	-	26.1650	-	26.1884	 4.21300e-01	 1.15400e-01	 4.09900e-02	 2.84800e-02	 3.75400e-02	 3.26000e-02	 3.39000e-02	 1.99100e-01	 1.08600	 1.086000	 1.43900e-02	 5.43300e-02	 1.15100e-01	 1.49400e-01	 1.54600e-01	 1.60100e-01	 1.64600e-01	 2.32300e-01	-3.03400e-02	 1.59100e-02	 5.58200e-03	 5.77700e-03	 4.34700e-03	 3.91900e-03	 5.34600e-03	 4.80700e-03	 5.14400e-03	 4.25900e-02	 1.24200e-01	 1.21500e-01	2681	1676	2697	1690	 0.02	 0	     0	 0	0	 1.71610e-02	0	   0.786736	0	   0.466878	  0.600000	 2.28750e-01	  1.33396500000	0	     	 1.333600e+00	 1.34900e-01	 1.22600e-01	 2.93500e-01	 2.04700e-02	 6.22100e-03	 2.57700e-02	 1.106200e+00	 1.43700e-01	 2.33900e-02	 2.72800e-01	 1.75900e-02	 6.17900e-03	 1.80100e+00	1	Simbad
     340	   340	003.600623	-30.410984	1776.948	1696.362	 	29.5769	 	29.4008	 	29.5201	 	29.6462	 	29.3216	 	29.4612	 	28.5334	-	27.7934	-	26.1141	-	26.1115	 7.21300e-01	 5.45500e-01	 4.45100e-01	 4.35000e-01	 4.42300e-01	 4.41300e-01	 1.81000e-01	 1.08600e+00	 1.08600	 1.086000	 5.36100e-03	 6.30500e-03	 5.64900e-03	 5.03000e-03	 6.78200e-03	 5.96400e-03	 1.40200e-02	 2.85800e-03	-2.05700e-01	-1.33800e-01	 3.56200e-03	 3.16800e-03	 2.31600e-03	 2.01500e-03	 2.76300e-03	 2.42400e-03	 2.33600e-03	 2.77100e-02	 1.30100e-01	 1.30400e-01	1775	1694	1779	1699	 0.05	 0	     0	 0	0	 1.30780e-02	0	   0.532091	0	   0.559817	  2.650000	 7.00000e-03	  5.62611300000	0	     	 2.705900e-01	 1.36700e-01	 5.46300e-03	 2.32000e+00	 8.35700e-02	 1.34700e-04	 2.64500e+01	 3.097500e-01	 9.90700e-02	 2.53900e-03	 2.16000e+00	 5.70400e-02	 1.34600e-04	 9.34500e+00	1	Simbad
     341	   341	003.568242	-30.410969	3452.526	1697.296	 	29.9336	 	28.4056	 	28.2748	 	28.4895	 	28.7206	 	28.5171	 	28.4136	-	27.7625	 	24.8824	 	24.9625	 7.90100e-01	 2.03500e-01	 1.35400e-01	 1.55000e-01	 2.58100e-01	 1.90000e-01	 1.76800e-01	 1.08600e+00	 0.45690	 0.734000	 3.86000e-03	 1.57700e-02	 1.77900e-02	 1.45900e-02	 1.18000e-02	 1.42300e-02	 1.56500e-02	-1.33100e-03	 4.04600e-01	 3.75900e-01	 2.80900e-03	 2.95600e-03	 2.21900e-03	 2.08300e-03	 2.80400e-03	 2.49000e-03	 2.54800e-03	 2.85100e-02	 1.70300e-01	 2.54100e-01	3450	1695	3455	1700	 0.16	 1	     0	 0	2	 2.58193e-01	2	   0.777557	2	   0.945222	  3.535000	 7.85000e-02	  1.38118800000	0	     	 1.024300e+00	 2.96200e-01	 2.38100e-02	 7.44900e-01	 4.28000e-01	 2.31700e-01	 3.82300e+00	 1.052900e+00	 1.49500e-01	 8.32100e-03	 5.18800e-01	 2.75700e-01	 2.21000e-01	 2.13200e+00	1	Simbad
     342	   342	003.603727	-30.410950	1616.357	1698.400	 	29.1122	 	28.3943	 	28.4081	 	28.6812	 	28.6704	 	28.8230	 	28.5169	-	27.8152	 	24.7604	 	24.5848	 4.99900e-01	 2.33000e-01	 1.71300e-01	 1.89800e-01	 2.60600e-01	 2.63200e-01	 1.82000e-01	 1.08600e+00	 0.30980	 0.230400	 8.22500e-03	 1.59300e-02	 1.57300e-02	 1.22300e-02	 1.23500e-02	 1.07300e-02	 1.42300e-02	-1.54100e-02	 4.52700e-01	 5.32200e-01	 3.78700e-03	 3.41800e-03	 2.48300e-03	 2.13900e-03	 2.96600e-03	 2.60200e-03	 2.38500e-03	 2.71600e-02	 1.29200e-01	 1.12900e-01	1614	1696	1619	1701	 0.27	 0	     0	 0	0	 2.92100e-03	0	   0.653892	0	   0.482225	  3.170000	 3.20300e-01	  2.97098700000	0	     	 3.704300e+00	 9.78100e-02	 7.56000e-03	 1.95800e+00	 4.54400e-01	 1.20100e-01	 3.91800e+00	 3.818000e+00	 4.58400e-02	 6.10200e-03	 1.83800e+00	 3.00700e-01	 1.14400e-01	 1.56500e+00	1	Simbad
    3581	100009	003.588696	-30.396099	2394.090	2589.560	 	23.2495	 	20.4720	 	19.6333	 	19.2492	 	19.0266	 	18.9126	 	18.8212	 	18.3609	 	18.9141	 	19.1073	 4.47210e-02	 2.23610e-02	 2.23610e-02	 3.60560e-02	 3.60560e-02	 3.60560e-02	 3.60560e-02	 2.18444e-03	 0.59775	 0.417788	 1.82056e+00	 2.35076e+01	 5.08948e+01	 7.25001e+01	 8.89975e+01	 9.88458e+01	 1.07528e+02	 1.64301e+02	 9.87097e+01	 8.26190e+01	 7.49850e-02	 4.84127e-01	 1.04815e+00	 2.40755e+00	 2.95539e+00	 3.28243e+00	 3.57073e+00	 3.30552e-01	 5.43427e+01	 3.17904e+01	1896	2091	2896	3091	     	  	      	  	0	 6.68120e-01	0	   0.777003	0	   0.773163	          	            	               	 	     	             	            	            	            	            	            	            	             	            	            	            	            	            	            	 	Simbad
     343	   343	003.575316	-30.411469	3086.445	1667.379	 	27.9387	 	26.9726	 	26.3630	 	25.9101	 	25.8525	 	25.8245	 	25.7591	 	25.3203	-	25.4948	-	25.7000	 3.47800e-01	 1.47400e-01	 6.26100e-02	 3.75400e-02	 4.83300e-02	 4.21300e-02	 5.21000e-02	 1.97800e-01	 1.08600	 1.086000	 2.42400e-02	 5.90200e-02	 1.03500e-01	 1.57000e-01	 1.65600e-01	 1.69900e-01	 1.80500e-01	 2.70300e-01	 2.11400e-01	 7.53100e-02	 7.76600e-03	 8.01300e-03	 5.96700e-03	 5.43000e-03	 7.37200e-03	 6.59400e-03	 8.64900e-03	 4.92500e-02	 2.30200e-01	 1.90500e-01	3066	1657	3094	1678	 0.00	 3	     0	 0	2	 1.12990e-02	2	   0.591256	2	   0.539690	  0.401700	 4.53500e-01	  1.11131800000	0	     	 6.836400e-01	 1.12000e-01	 1.22700e-02	 2.53700e-01	 7.52800e-03	            	 1.62800e+00	 6.253500e-01	 1.30400e-01	 9.31100e-03	 2.53600e-01	 7.40200e-03	            	 1.17500e+00	1	Simbad
     344	   344	003.598040	-30.410940	1910.620	1699.014	 	29.0083	 	28.2741	 	28.3852	 	27.8807	 	27.9009	 	28.0035	 	27.9100	-	27.7223	-	26.2464	-	26.3402	 5.80800e-01	 2.81100e-01	 2.30900e-01	 9.12200e-02	 1.25000e-01	 1.24400e-01	 1.26400e-01	 1.08600e+00	 1.08600	 1.086000	 9.05100e-03	 1.78000e-02	 1.60700e-02	 2.55700e-02	 2.51000e-02	 2.28300e-02	 2.48900e-02	 2.69300e-02	 1.21100e-02	-7.65600e-02	 4.84200e-03	 4.60800e-03	 3.41800e-03	 2.14800e-03	 2.89100e-03	 2.61600e-03	 2.89600e-03	 2.95900e-02	 1.15200e-01	 1.05700e-01	1907	1696	1914	1702	 0.34	 0	     0	 0	0	 1.48760e-02	0	   1.215583	0	   1.111821	  1.265000	 3.83250e-01	  5.20418000000	0	     	 2.374900e-01	 9.80500e-03	 6.58900e-03	 1.19300e-01	 1.00500e+00	 3.24800e-02	 2.20900e+00	 2.108200e-01	 1.14600e-02	 1.98600e-03	 1.27800e-01	 1.57100e-01	 2.68700e-02	 7.69800e-01	1	Simbad
     345	   345	003.578293	-30.410938	2932.453	1699.224	-	30.2945	 	30.2417	 	29.8619	 	28.7854	 	28.6320	 	28.8404	 	28.4645	-	27.7498	 	25.2433	 	25.1895	 1.08600e+00	 1.07400e+00	 5.58000e-01	 1.89200e-01	 2.23200e-01	 2.41200e-01	 1.73800e-01	 1.08600e+00	 0.56760	 0.502800	 1.23900e-03	 2.90600e-03	 4.12300e-03	 1.11100e-02	 1.28000e-02	 1.05700e-02	 1.49400e-02	 2.00600e-03	 2.90200e-01	 3.04900e-01	 2.76800e-03	 2.87600e-03	 2.11900e-03	 1.93600e-03	 2.63200e-03	 2.34700e-03	 2.39000e-03	 2.88400e-02	 1.51700e-01	 1.41200e-01	2930	1697	2935	1702	 0.70	 0	     0	 0	0	 5.03400e-03	0	   0.665138	0	   0.573036	  5.353000	 1.30500e-01	  2.13404700000	0	     	 5.884700e-01	 1.40800e+01	 5.61300e-02	 5.61900e+01	 3.15100e+00	 1.25200e-02	 1.98700e+02	 5.984500e-01	 1.35700e+01	 2.88100e-02	 4.50600e+01	 3.03700e+00	 1.25000e-02	 1.75600e+02	1	Simbad
     346	   346	003.565633	-30.411179	3587.518	1684.744	 	27.9883	 	26.2278	 	25.5220	 	25.1814	 	24.9979	 	24.9737	 	25.0342	 	24.7966	-	26.0801	-	25.9656	 2.75100e-01	 5.63100e-02	 2.23900e-02	 2.05100e-02	 2.41900e-02	 2.12800e-02	 2.31000e-02	 8.40700e-02	 1.08600	 1.086000	 2.31600e-02	 1.17200e-01	 2.24500e-01	 3.07200e-01	 3.63800e-01	 3.72000e-01	 3.51800e-01	 4.37900e-01	 4.53500e-02	 5.58200e-04	 5.86800e-03	 6.07900e-03	 4.62900e-03	 5.80300e-03	 8.10500e-03	 7.29200e-03	 7.47300e-03	 3.39100e-02	 1.34300e-01	 1.49200e-01	3579	1677	3595	1692	 0.03	 0	     0	 0	2	 4.01000e-02	2	   0.482814	2	   0.506785	  0.211000	 2.70000e-02	  1.00000000000	0	     	 7.527900e-01	 1.12200e-01	 4.95900e-02	 1.42400e-01	 5.11500e-14	            	 2.16200e-03	 7.541100e-01	 1.14200e-01	 5.21900e-02	 1.42300e-01	 2.26400e-14	            	 2.03200e-03	1	Simbad
     347	   347	003.607342	-30.411400	1429.281	1671.313	 	24.2810	 	22.3586	 	21.4617	 	       	 	       	 	       	 	20.6383	 	20.3351	 	21.0353	 	21.2465	 2.64700e-02	 4.43100e-03	 1.52000e-03	            	            	            	 7.40000e-03	 1.50800e-03	 0.03156	 0.024220	 7.04100e-01	 4.13600e+00	 9.44700e+00	            	            	            	 2.01700e+01	 2.66600e+01	 1.39900e+01	 1.15200e+01	 1.71600e-02	 1.68800e-02	 1.32200e-02	            	            	            	 1.36600e-01	 3.70300e-02	 4.06800e-01	 2.57000e-01	1410	1652	1447	1692	 0.04	 0	     0	 0	0	 5.36000e-04	0	   0.041978	0	   0.079746	  0.361600	 3.50000e-02	  1.10135600000	0	     	 8.844400e-01	 1.87000e+01	 1.26600e+01	 3.04800e+01	 1.52700e-08	            	 3.88500e-02	 8.792800e-01	 2.10200e+01	 1.32100e+01	 3.04000e+01	 4.30100e-35	            	 3.86700e-02	0	Simbad
