#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:13:16 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:13:16	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A+A/590/A31/m0416cl&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35900031
#Name: J/A+A/590/A31
#Title: ASTRODEEP Frontier Fields Catalogues (Merlin+, 2016)
#INFO	ivoid=ivo://cds.vizier/j/a+a/590/a31	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/590/a31	    IVOID of underlying data collection
#INFO	creator=Merlin E.	    First author or institution
#INFO	cites=bibcode:2016A&A...590A..30M	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2016	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/590/A31	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35900031	    Dataset identifier that can be used for citation
#INFO	publication_date=2018-05-02	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_590_A31_m0416cl:
#Name: J/A+A/590/A31/m0416cl
#Title: Combined table from original tables
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	ID	(I6)	Source identifier (G1)	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F10.6)	Right ascension (J2000) (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F10.6)	Declination (J2000) (DEC)	[ucd=pos.eq.dec;meta.main]
#Column	Xpos	(F8.3)	? Pixel x position in H160 image (X)	[ucd=pos.cartesian.x]
#Column	Ypos	(F8.3)	? Pixel y position in H160 image (Y)	[ucd=pos.cartesian.y]
#Column	l_B435	(A1)	[-] - for upper limit	[ucd=meta.code.error]
#Column	B435	(F7.4)	[0/38]? AB magnitude B435 (MAG_B435)	[ucd=phot.mag;em.opt.B]
#Column	l_V606	(A1)	[-] - for upper limit	[ucd=meta.code.error]
#Column	V606	(F7.4)	[0/38]? AB magnitude V606 (MAG_V606)	[ucd=phot.mag;em.opt.R]
#Column	l_I814	(A1)	[-] - for upper limit	[ucd=meta.code.error]
#Column	I814	(F7.4)	[0/38]? AB magnitude I814 (MAG_I814)	[ucd=phot.mag;em.opt.I]
#Column	l_Y105	(A1)	[-] - for upper limit	[ucd=meta.code.error]
#Column	Y105	(F7.4)	[0/38]? AB magnitude Y105 (MAG_Y105)	[ucd=phot.mag;em.IR.J]
#Column	l_J125	(A1)	[-] - for upper limit	[ucd=meta.code.error]
#Column	J125	(F7.4)	[0/38]? AB magnitude J125 (MAG_J125)	[ucd=phot.mag;em.IR.J]
#Column	l_JH140	(A1)	[-] - for upper limit	[ucd=meta.code.error]
#Column	JH140	(F7.4)	[0/38]? AB magnitude JH140 (MAG_JH140)	[ucd=phot.mag;em.IR.H]
#Column	l_H160	(A1)	[-] - for upper limit	[ucd=meta.code.error]
#Column	H160	(F7.4)	[0/38]? AB magnitude H160 (MAG_H1600)	[ucd=phot.mag;em.IR.H]
#Column	l_Ks	(A1)	[-] - for upper limit	[ucd=meta.code.error]
#Column	Ks	(F7.4)	[0/38]? AB magnitude Ks (MAG_Ks)	[ucd=phot.mag;em.IR.K]
#Column	l_IRAC1	(A1)	[-] - for upper limit	[ucd=meta.code.error]
#Column	IRAC1	(F7.4)	[0/38]? AB magnitude IRAC CH1 (MAG_IRAC1)	[ucd=phot.mag;em.IR.3-4um]
#Column	l_IRAC2	(A1)	[-] - for upper limit	[ucd=meta.code.error]
#Column	IRAC2	(F7.4)	[0/38]? AB magnitude IRAC CH2 (MAG_IRAC2)	[ucd=phot.mag;em.IR.4-8um]
#Column	e_B435	(D12.5)	? Error on AB magnitude B435 (MAGERR_B435)	[ucd=stat.error]
#Column	e_V606	(D12.5)	? Error on AB magnitude V606 (MAGERR_V606)	[ucd=stat.error]
#Column	e_I814	(D12.5)	? Error on AB magnitude I814 (MAGERR_I814)	[ucd=stat.error]
#Column	e_Y105	(D12.5)	? Error on AB magnitude Y105 (MAGERR_Y105)	[ucd=stat.error]
#Column	e_J125	(D12.5)	? Error on AB magnitude J125 (MAGERR_J125)	[ucd=stat.error]
#Column	e_JH140	(D12.5)	? Error on AB magnitude JH140 (MAGERR_JH140)	[ucd=stat.error]
#Column	e_H160	(D12.5)	? Error on AB magnitude H160 (MAGERR_H160)	[ucd=stat.error]
#Column	e_Ks	(D12.5)	? Error on AB magnitude Ks (MAGERR_Ks)	[ucd=stat.error]
#Column	e_IRAC1	(F8.5)	? Error on AB magnitude IRAC CH1 (MAGERR_IRAC1)	[ucd=stat.error]
#Column	e_IRAC2	(F9.6)	? Error on AB magnitude IRAC CH2 (MAGERR_IRAC1)	[ucd=stat.error]
#Column	FB435	(D12.5)	? B435 Flux (FLUX_B435)	[ucd=phot.flux.density;em.opt.B]
#Column	FV606	(D12.5)	? V606 Flux (FLUX_V606)	[ucd=phot.flux.density;em.opt.V]
#Column	FI814	(D12.5)	? I814 Flux (FLUX_I814)	[ucd=phot.flux.density;em.opt.I]
#Column	FY105	(D12.5)	? Y105 Flux (FLUX_Y105)	[ucd=phot.mag;em.IR.J]
#Column	FJ125	(D12.5)	? J125 Flux (FLUX_J125)	[ucd=phot.flux.density;em.IR.J]
#Column	FJH140	(D12.5)	? JH140 Flux (FLUX_JH140)	[ucd=phot.flux.density;em.IR.H]
#Column	FH160	(D12.5)	? H160 Flux (FLUX_H160)	[ucd=phot.flux.density;em.IR.H]
#Column	FKs	(D12.5)	? Ks Flux (FLUX_Ks)	[ucd=phot.mag;em.IR.K]
#Column	FIRAC1	(D12.5)	? IRAC CH1 Flux (FLUX_IRAC1)	[ucd=phot.mag;em.IR.3-4um]
#Column	FIRAC2	(D12.5)	? IRAC CH2 Flux (FLUX_IRAC2)	[ucd=phot.mag;em.IR.4-8um]
#Column	e_FB435	(D12.5)	? Error on B435 Flux (FLUXERR_B435)	[ucd=stat.error]
#Column	e_FV606	(D12.5)	? Error on V606 Flux (FLUXERR_V606)	[ucd=stat.error]
#Column	e_FI814	(D12.5)	? Error on I814 Flux (FLUXERR_I814)	[ucd=stat.error]
#Column	e_FY105	(D12.5)	? Error on Y105 Flux (FLUXERR_Y105)	[ucd=stat.error]
#Column	e_FJ125	(D12.5)	? Error on J125 Flux (FLUXERR_J125)	[ucd=stat.error]
#Column	e_FJH140	(D12.5)	? Error on JH140 Flux (FLUXERR_JH140)	[ucd=stat.error]
#Column	e_FH160	(D12.5)	? Error on H160 Flux (FLUXERR_H160)	[ucd=stat.error]
#Column	e_FKs	(D12.5)	? Error on Ks Flux (FLUXERR_Ks)	[ucd=stat.error]
#Column	e_FIRAC1	(D12.5)	? Error on IRAC CH1 Flux (FLUXERR_IRAC1)	[ucd=stat.error]
#Column	e_FIRAC2	(D12.5)	? Error on IRAC CH2 Flux (FLUXERR_IRAC2)	[ucd=stat.error]
#Column	Xmin	(I4)	? Segmentation x minimum value (XMIN)	[ucd=pos.cartesian.x;stat.min]
#Column	Ymin	(I4)	? Segmentation y minimum value (YMIN)	[ucd=pos.cartesian.y;stat.min]
#Column	Xmax	(I4)	? Segmentation x maximum value (XMAX)	[ucd=pos.cartesian.x;stat.max]
#Column	Ymax	(I4)	? Segmentation y maximum value (YMAX)	[ucd=pos.cartesian.y;stat.max]
#Column	S/G	(F5.2)	[0/1]? SExtractor stellarity index (CLASS_STAR)	[ucd=src.class.starGalaxy]
#Column	fSeX	(I2)	? SExtractor flag (SEXFLAG)	[ucd=meta.code]
#Column	fRes	(I6)	? flag applied to residual features after processing the detection image(RESFLAG)	[ucd=meta.code]
#Column	fVis	(I2)	[0/1]? Visual inspection flag (VISFLAG) (2)	[ucd=meta.code]
#Column	fKs	(I1)	[0/4]? T-PHOT flag for Ks band (TPHOTFLAG_Ks) (3)	[ucd=meta.code]
#Column	CovKs	(D12.5)	? Covariance in Ks band (COVMAX_Ks) (4)	[ucd=stat.covariance]
#Column	fIRAC1	(I1)	[0/4]? T-PHOT flag for IRAC1 band (TPHOFLAG_IRAC1) (3)	[ucd=meta.code]
#Column	covIRAC1	(F11.6)	? Covariance in IRAC1 band (COVMAX_IRAC1) (4)	[ucd=stat.covariance]
#Column	fIRAC2	(I1)	[0/4]? T-PHOT flag for IRAC2 band (TPHOTFLAG_IRAC2) (3)	[ucd=meta.code]
#Column	covIRAC2	(F11.6)	? Covariance in IRAC2 band (COVMAX_IRAC2) (4)	[ucd=stat.covariance]
#Column	zbest	(F10.6)	Median photo-z (ZBEST) (2)	[ucd=em.wl.central;stat.median]
#Column	e_zbest	(D12.5)	[0/5] Error on photometric redshift (ZBEST_SIQR) (3)	[ucd=stat.error]
#Column	Magnif	(F15.11)	Median magnification level (clusters) or magnification from Merten model (parallel fields) (MAGNIF)	[ucd=stat.fit.param]
#Column	fzsp	(I1)	[0/1] Flag on redshift (ZSPECFLAG) (4)	[ucd=meta.code]
#Column	zspID	(I5)	? Spectroscopic counterpart (ZSPECID) (5)	[ucd=meta.id]
#Column	Chi2	(D13.6)	? Chi2 of the SED fitting (Chi2) (6)	[ucd=stat.fit.chi2;stat.fit]
#Column	M*	(D12.5)	? Stellar mass (MSTAR) (7)	[ucd=phys.mass]
#Column	bM*	(D12.5)	? Stellar mass min value (MSTAR_MIN) (7)	[ucd=phys.mass]
#Column	BM*	(D12.5)	? Stellar mass max value (MSTAR_MAX) (7)	[ucd=phys.mass]
#Column	SFR	(D12.5)	? Star Formation Rate (SFR) (8)	[ucd=phys.SFR]
#Column	bSFR	(D12.5)	? Star Formation Rate min value (SFR_MIN) (8)	[ucd=phys.SFR;stat.min]
#Column	BSFR	(D12.5)	? Star Formation Rate max value (SFR_MAX) (8)	[ucd=phys.SFR;stat.max]
#Column	chi2neb	(D13.6)	? Chi2 of the SED fitting (Chi2_NEB)	[ucd=stat.fit.chi2]
#Column	M*neb	(D12.5)	? Stellar mass from stellar and nebular fit (MSTAR_NEB)	[ucd=phys.mass]
#Column	bM*neb	(D12.5)	? Stellar mass from stellar and nebular fit min value (MSTAR_MIN_NEB)	[ucd=phys.mass]
#Column	BM*neb	(D12.5)	? Stellar mass from stellar and nebular fit max value (MSTAR_MAX_NEB)	[ucd=phys.mass]
#Column	SFRneb	(D12.5)	? Star Formation Rate from stellar and nebular fits (SFR_NEB)	[ucd=phys.SFR]
#Column	bSFRneb	(D12.5)	? Star Formation Rate from stellar and nebular fits min value (SFR_MIN_NEB)	[ucd=phys.SFR]
#Column	BSFRneb	(D12.5)	? Star Formation Rate from stellar and nebular fits max value (SFR_MAX_NEB)	[ucd=phys.SFR]
#Column	fRel	(I1)	[0/1]? Robustness flag (RELFLAG) (SFR_MAX_NEB)(9)	[ucd=meta.code]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
recno	ID	RAJ2000	DEJ2000	Xpos	Ypos	l_B435	B435	l_V606	V606	l_I814	I814	l_Y105	Y105	l_J125	J125	l_JH140	JH140	l_H160	H160	l_Ks	Ks	l_IRAC1	IRAC1	l_IRAC2	IRAC2	e_B435	e_V606	e_I814	e_Y105	e_J125	e_JH140	e_H160	e_Ks	e_IRAC1	e_IRAC2	FB435	FV606	FI814	FY105	FJ125	FJH140	FH160	FKs	FIRAC1	FIRAC2	e_FB435	e_FV606	e_FI814	e_FY105	e_FJ125	e_FJH140	e_FH160	e_FKs	e_FIRAC1	e_FIRAC2	Xmin	Ymin	Xmax	Ymax	S/G	fSeX	fRes	fVis	fKs	CovKs	fIRAC1	covIRAC1	fIRAC2	covIRAC2	zbest	e_zbest	Magnif	fzsp	zspID	Chi2	M*	bM*	BM*	SFR	bSFR	BSFR	chi2neb	M*neb	bM*neb	BM*neb	SFRneb	bSFRneb	BSFRneb	fRel	Simbad
     280	   280	064.050041	-24.088188	1671.787	1555.508	 	28.4127	 	28.1397	 	27.0317	 	26.8275	 	26.7456	 	26.7851	 	26.7107	 	26.1505	 	25.5459	 	25.3707	 2.87100e-01	 2.04000e-01	 5.38900e-02	 4.60400e-02	 5.66200e-02	 5.61700e-02	 6.47000e-02	 2.21500e-01	 0.52120	 0.448400	 1.56600e-02	 2.01400e-02	 5.58900e-02	 6.74600e-02	 7.27400e-02	 7.01400e-02	 7.51200e-02	 1.25800e-01	 2.19600e-01	 2.58100e-01	 4.14200e-03	 3.78400e-03	 2.77400e-03	 2.86100e-03	 3.79300e-03	 3.62900e-03	 4.47300e-03	 2.56700e-02	 1.05400e-01	 1.06600e-01	1662	1547	1682	1564	 0.02	 0	     0	 0	0	 4.80600e-03	0	   0.481630	0	   0.464882	  0.871500	 6.15000e-02	  1.17608800000	0	     	 1.480400e+00	 9.37200e-02	 6.24900e-02	 1.19200e-01	 5.72900e-02	 3.25900e-02	 1.47200e-01	 1.448300e+00	 7.96100e-02	 2.18400e-02	 1.54300e-01	 6.93400e-02	 2.60800e-02	 1.22400e+00	1	Simbad
     281	   281	064.036530	-24.088177	2411.989	1556.227	 	28.7457	 	27.6845	 	25.0563	 	23.6985	 	23.0819	 	22.8199	 	22.6033	 	21.7750	 	21.1396	 	20.8913	 1.57100e+00	 5.37500e-01	 3.43600e-02	 1.05800e-02	 8.11900e-03	 6.19100e-03	 5.40000e-03	 9.29600e-03	 0.02720	 0.023170	 1.15300e-02	 3.06300e-02	 3.44700e-01	 1.20400e+00	 2.12400e+00	 2.70400e+00	 3.30100e+00	 7.07900e+00	 1.27100e+01	 1.59800e+01	 1.66700e-02	 1.51700e-02	 1.09100e-02	 1.17300e-02	 1.58900e-02	 1.54200e-02	 1.63500e-02	 6.06100e-02	 3.18400e-01	 3.40900e-01	2382	1531	2443	1587	 0.03	 3	     0	 0	2	 3.07300e-03	2	   0.358827	2	   0.345904	  1.151500	 9.17000e-02	  1.35237300000	0	     	 1.833800e+00	 3.87600e+01	 9.82400e+00	 5.49500e+01	 1.87400e+01	 3.81400e-02	 5.40600e+02	 1.925700e+00	 3.90800e+01	 5.56000e+00	 7.63900e+01	 2.25900e-01	 2.46200e-02	 3.95200e+02	1	Simbad
     282	   282	064.039093	-24.088140	2271.336	1558.400	-	30.2734	 	29.1521	 	28.4935	 	28.5286	 	28.7367	 	28.5723	 	28.3752	 	26.4533	-	26.5383	-	26.4548	 1.08600e+00	 3.65200e-01	 1.40800e-01	 1.55400e-01	 2.51300e-01	 2.06100e-01	 2.15600e-01	 2.73900e-01	 1.08600	 1.086000	-1.32500e-03	 7.92800e-03	 1.45400e-02	 1.40800e-02	 1.16200e-02	 1.35200e-02	 1.62100e-02	 9.52100e-02	-3.61400e-02	 5.79500e-02	 2.82300e-03	 2.66700e-03	 1.88600e-03	 2.01600e-03	 2.69000e-03	 2.56700e-03	 3.21900e-03	 2.40200e-02	 8.80400e-02	 9.50800e-02	2266	1553	2277	1564	 0.15	 0	     0	 0	0	 2.59400e-03	0	   0.910255	0	   0.493406	  3.966800	 8.50000e-03	  1.48932600000	0	     	 6.718700e-01	 1.28900e+00	 1.93300e-01	 4.15600e+00	 2.88400e-01	 7.54500e-02	 2.61700e+00	 7.221400e-01	 1.23600e+00	 1.72400e-01	 4.02700e+00	 2.76700e-01	 7.45000e-02	 1.59500e+00	1	Simbad
     283	   283	064.019707	-24.088602	3333.417	1530.650	 	26.5551	 	25.0556	 	24.1003	 	23.8487	 	23.6627	 	23.6006	 	23.4690	 	23.0459	 	23.7884	 	24.3327	 9.04400e-02	 2.16500e-02	 6.50700e-03	 8.73300e-03	 1.05500e-02	 9.12800e-03	 8.30000e-03	 1.52500e-02	 0.12620	 0.222100	 8.66900e-02	 3.45000e-01	 8.31600e-01	 1.04800e+00	 1.24400e+00	 1.31800e+00	 1.48700e+00	 2.19600e+00	 1.10800e+00	 6.71300e-01	 7.22100e-03	 6.87900e-03	 4.98400e-03	 8.43300e-03	 1.21000e-02	 1.10800e-02	 1.14200e-02	 3.08400e-02	 1.28900e-01	 1.37300e-01	3320	1518	3348	1544	 0.03	 3	     0	 0	2	 5.91200e-03	2	   0.592206	2	   0.579745	  0.464950	 5.95000e-02	  1.12485300000	0	     	 1.842400e+00	 1.30000e+00	 1.07700e+00	 2.01800e+00	 2.07000e-02	 9.15800e-03	 5.75900e-02	 1.771400e+00	 1.28900e+00	 1.06100e+00	 1.76800e+00	 2.05300e-02	 9.79600e-03	 5.67700e-02	1	Simbad
     284	   284	064.051544	-24.088308	1589.219	1548.272	 	27.5872	 	26.9636	 	26.3857	 	26.1758	 	25.8648	 	25.8354	 	25.7297	 	25.6084	-	26.0935	-	26.0671	 1.95300e-01	 1.02000e-01	 4.31000e-02	 5.27900e-02	 5.28700e-02	 4.94600e-02	 4.84000e-02	 1.74400e-01	 1.08600	 1.086000	 3.35100e-02	 5.95100e-02	 1.01300e-01	 1.22900e-01	 1.63700e-01	 1.68200e-01	 1.85400e-01	 2.07300e-01	-7.52700e-02	 6.94200e-03	 6.02800e-03	 5.59100e-03	 4.02200e-03	 5.97800e-03	 7.97300e-03	 7.66400e-03	 8.26200e-03	 3.32900e-02	 1.32600e-01	 1.35900e-01	1579	1538	1600	1559	 0.02	 0	     0	 0	2	 3.17190e-02	2	   0.701018	2	   0.714372	  0.348000	 1.28000e-01	  1.00000000000	0	     	 5.314400e-01	 8.09600e-02	 5.82000e-03	 1.01800e-01	 9.19700e-03	 4.92400e-03	 1.03200e+00	 5.720100e-01	 8.64800e-02	 5.05300e-03	 1.11000e-01	 7.86300e-03	 4.13000e-03	 3.78400e-01	1	Simbad
     285	   285	064.029793	-24.084579	2780.641	1772.031	 	25.7809	 	24.2530	 	23.4134	 	22.9408	 	22.7288	 	22.3418	 	21.5532	 	20.7572	 	21.3481	 	21.5828	 1.70800e-01	 3.99200e-02	 1.31700e-02	 9.28900e-03	 1.05200e-02	 6.81400e-03	 6.50000e-03	 1.08800e-02	 0.06311	 0.066390	 1.76900e-01	 7.22500e-01	 1.56600e+00	 2.41900e+00	 2.94100e+00	 4.20000e+00	 8.68400e+00	 1.80800e+01	 1.04900e+01	 8.45000e+00	 2.78300e-02	 2.65600e-02	 1.89900e-02	 2.07000e-02	 2.85000e-02	 2.63600e-02	 5.19100e-02	 1.81100e-01	 6.09700e-01	 5.16700e-01	2706	1714	2897	1859	 0.00	 3	100009	 0	2	 5.80506e-01	2	   6.802666	2	   6.228472	  2.993500	 2.85000e-02	  2.44139700000	0	     	 3.927900e+00	 9.56800e+02	 4.80400e+02	 1.42500e+03	 7.02400e+02	 3.78200e+01	 1.79700e+03	 4.425300e+00	 4.74000e+02	 2.36300e+02	 1.74700e+03	 6.48000e+01	 1.16700e+01	 8.74400e+02	0	Simbad
     286	   286	064.037567	-24.088116	2354.812	1559.859	-	30.2221	-	30.3413	 	30.3809	 	29.8144	 	28.3492	 	28.0835	 	28.2032	-	27.9833	 	26.1396	-	26.3064	 1.08600e+00	 1.08600e+00	 8.14500e-01	 5.07400e-01	 1.77300e-01	 1.31900e-01	 1.65300e-01	 1.08600e+00	 0.90730	 1.086000	-2.27900e-04	 1.44100e-03	 2.55600e-03	 4.30800e-03	 1.66100e-02	 2.12100e-02	 1.90000e-02	 1.59000e-02	 1.27100e-01	 1.01900e-01	 2.95900e-03	 2.65200e-03	 1.91800e-03	 2.01300e-03	 2.71200e-03	 2.57700e-03	 2.89100e-03	 2.32600e-02	 1.06200e-01	 1.09000e-01	2349	1554	2360	1566	 0.38	 0	     0	 0	0	 8.85000e-04	0	   0.885270	0	   0.522789	  8.144901	 1.81000e-01	  1.59199300000	0	     	 3.565000e-01	 4.53400e+00	 3.23300e-02	 6.25900e+01	 6.25200e-01	 5.68000e-01	 1.02800e+03	 3.552700e-01	 4.46500e+00	 3.06100e-02	 4.94000e+01	 6.15600e-01	 5.58900e-01	 3.62100e+02	1	Simbad
     287	   287	064.040787	-24.088102	2178.760	1560.720	 	29.4118	 	30.2183	-	30.7684	 	28.7580	 	28.2834	 	28.1608	 	28.1494	 	27.5358	-	26.0055	-	25.9998	 4.88400e-01	 9.22000e-01	 1.08600e+00	 1.78300e-01	 1.53500e-01	 1.32000e-01	 1.57900e-01	 6.85000e-01	 1.08600	 1.086000	 6.24200e-03	 2.96900e-03	 1.04600e-03	 1.14000e-02	 1.76500e-02	 1.97500e-02	 1.99600e-02	 3.51300e-02	-4.92600e-02	 5.34100e-02	 2.80800e-03	 2.52200e-03	 1.78900e-03	 1.87200e-03	 2.49500e-03	 2.40200e-03	 2.90300e-03	 2.21700e-02	 1.43800e-01	 1.44600e-01	2173	1555	2185	1566	 0.27	 0	     0	 0	0	 1.44830e-02	0	   0.642938	0	   0.635224	  1.640000	 3.57000e-02	  1.39214400000	0	     	 6.007600e-01	 1.57200e-01	 4.50700e-02	 8.44800e-01	 1.57200e-02	 2.80900e-17	 1.09800e+01	 5.945200e-01	 1.53600e-01	 1.02300e-02	 8.36800e-01	 1.53700e-02	 2.80700e-17	 7.07400e+00	1	Simbad
     288	   288	064.026535	-24.087980	2959.347	1567.953	 	24.4197	 	23.2828	 	22.4536	 	22.1330	 	21.9657	 	21.8678	 	21.7363	 	21.3092	 	21.6716	 	21.9845	 2.68600e-02	 8.97400e-03	 2.99500e-03	 2.44900e-03	 2.90700e-03	 2.55400e-03	 1.90000e-03	 4.57400e-03	 0.02304	 0.026510	 6.19600e-01	 1.76500e+00	 3.78900e+00	 5.09000e+00	 5.93900e+00	 6.49900e+00	 7.33600e+00	 1.08700e+01	 7.78700e+00	 5.83700e+00	 1.53300e-02	 1.45900e-02	 1.04500e-02	 1.14800e-02	 1.59000e-02	 1.52900e-02	 1.30000e-02	 4.58100e-02	 1.65300e-01	 1.42500e-01	2938	1539	2978	1596	 0.03	 0	     0	 0	0	 7.85300e-03	0	   1.231184	0	   0.407210	  0.559850	 4.00000e-02	  1.42107100000	0	     	 1.897100e+00	 5.99900e+00	 9.96400e-01	 8.20500e+00	 2.01100e+00	 5.57600e-01	 7.49200e+01	 1.217200e+00	 4.75500e+00	 1.67400e+00	 7.02400e+00	 3.99800e+00	 2.27300e+00	 2.12300e+01	1	Simbad
     289	   289	064.027138	-24.088074	2926.354	1562.429	 	28.6036	 	28.3003	 	28.5618	 	28.3253	 	28.0995	 	27.9348	 	27.9451	 	27.0273	-	26.0756	-	26.1669	 3.12800e-01	 2.17500e-01	 2.00300e-01	 1.68100e-01	 1.84400e-01	 1.53200e-01	 2.40500e-01	 4.44700e-01	 1.08600	 1.086000	 1.31400e-02	 1.73700e-02	 1.36500e-02	 1.69800e-02	 2.09000e-02	 2.43200e-02	 2.41000e-02	 5.61200e-02	-1.26700e-01	-3.28200e-01	 3.78600e-03	 3.48100e-03	 2.51900e-03	 2.62900e-03	 3.55000e-03	 3.43300e-03	 5.33700e-03	 2.29800e-02	 1.34800e-01	 1.24000e-01	2919	1556	2933	1569	 0.01	 2	     0	 0	0	 9.88300e-03	0	   3.337246	0	   1.416233	  2.189399	 1.05000e-01	  6.44338200000	0	     	 4.083900e-01	 7.83000e-02	 1.68700e-02	 7.22800e-01	 7.42500e-01	 9.93500e-02	 6.33700e+00	 3.941000e-01	 8.19700e-02	 5.24300e-03	 6.68800e-01	 3.09300e-01	 9.23400e-02	 1.65700e+00	1	Simbad
     290	   290	064.039658	-24.088154	2240.558	1557.596	 	28.1382	 	28.3808	 	28.3096	 	28.0845	 	27.3132	 	27.2269	 	26.9731	 	26.3290	 	26.3367	-	26.3148	 2.31700e-01	 2.57800e-01	 1.71600e-01	 1.47200e-01	 9.59700e-02	 8.64100e-02	 8.91000e-02	 2.75300e-01	 1.05700	 1.086000	 2.01700e-02	 1.61300e-02	 1.72300e-02	 2.11900e-02	 4.31300e-02	 4.66900e-02	 5.89900e-02	 1.06800e-01	 1.06000e-01	 9.16700e-02	 4.30500e-03	 3.83100e-03	 2.72200e-03	 2.87400e-03	 3.81200e-03	 3.71600e-03	 4.84000e-03	 2.70700e-02	 1.03200e-01	 1.08200e-01	2232	1548	2250	1567	 0.01	 0	     0	 0	0	 6.52200e-03	0	   0.642814	0	   0.447287	  2.085000	 1.14800e-01	  1.41210300000	0	     	 4.984400e-01	 7.39800e-01	 2.67300e-01	 1.87500e+00	 1.70500e-01	 7.47200e-02	 2.34100e+00	 6.216200e-01	 8.90300e-01	 1.77500e-01	 1.72300e+00	 2.02600e-01	 7.18200e-02	 1.08800e+00	1	Simbad
     291	   291	064.044266	-24.088434	1988.163	1540.822	 	27.5491	 	26.2602	 	25.3802	 	24.9212	 	24.7717	 	24.6871	 	24.6030	 	24.2678	 	25.4524	 	25.6263	 3.20600e-01	 8.52900e-02	 2.73500e-02	 1.32900e-02	 1.56100e-02	 1.39400e-02	 1.36000e-02	 4.48300e-02	 0.58970	 0.673500	 3.47000e-02	 1.13700e-01	 2.55800e-01	 3.90400e-01	 4.48000e-01	 4.84300e-01	 5.23300e-01	 7.12700e-01	 2.39300e-01	 2.03900e-01	 1.02500e-02	 8.93500e-03	 6.44300e-03	 4.78000e-03	 6.44000e-03	 6.21900e-03	 6.53300e-03	 2.94300e-02	 1.30000e-01	 1.26500e-01	1975	1529	2001	1553	 0.03	 0	     0	 0	0	 3.65100e-03	0	   1.049451	0	   0.392817	  0.280000	 2.88500e-01	  1.00000000000	0	     	 4.081600e-01	 1.84200e-01	 7.40900e-02	 4.40500e-01	 2.93400e-03	            	 9.42700e-02	 4.077100e-01	 1.83400e-01	 2.64100e-02	 4.40300e-01	 2.92200e-03	            	 3.70600e-01	1	Simbad
     292	   292	064.041023	-24.088049	2165.797	1563.909	 	29.3865	 	29.0282	 	29.5221	 	28.5282	 	28.2920	 	28.3287	 	28.2681	 	26.7579	-	26.1360	-	26.1331	 5.84600e-01	 3.78000e-01	 4.18500e-01	 1.75300e-01	 1.87700e-01	 1.88100e-01	 2.61300e-01	 3.09200e-01	 1.08600	 1.086000	 6.38800e-03	 8.88600e-03	 5.63800e-03	 1.40800e-02	 1.75100e-02	 1.69200e-02	 1.79000e-02	 7.19200e-02	 9.37300e-02	-6.71900e-02	 3.44000e-03	 3.09400e-03	 2.17400e-03	 2.27300e-03	 3.02700e-03	 2.93300e-03	 4.30700e-03	 2.04800e-02	 1.27500e-01	 1.27900e-01	2162	1560	2170	1568	 0.89	 0	     0	 0	0	 1.69640e-02	0	   3.195379	0	   1.124231	  1.536500	 4.50000e-02	  1.38023000000	0	     	 9.263300e-01	 2.05300e-01	 2.25700e-02	 3.72700e-01	 6.52000e-02	 2.19300e-02	 3.29200e+00	 9.901900e-01	 1.90700e-01	 4.44600e-02	 3.58300e-01	 6.05600e-02	 2.51200e-02	 2.02000e-01	1	Simbad
