#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:16:59 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:16:59	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A+A/709/A254/a2744&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_37090254
#Name: J/A+A/709/A254
#Title: 4 HFF clusters members structural parameters (Granata+, 2026)
#INFO	ivoid=ivo://cds.vizier/j/a+a/709/a254	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/709/a254	    IVOID of underlying data collection
#INFO	creator=Granata G.	    First author or institution
#INFO	cites=bibcode:2026A&A...709A.254G	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2026	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/709/A254	    Dataset landing page
#INFO	publication_date=2026-05-25	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_709_A254_a2744:
#Name: J/A+A/709/A254/a2744
#Title: Structural parameters for Abell 2744 members
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	ID	(I3)	[1/279] Object ID number in serial order within the table (ID)	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F9.5)	Right Ascension (J2000) (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination (J2000) (DEC)	[ucd=pos.eq.dec;meta.main]
#Column	F435W	(F6.2)	Total F435W AB magnitude (MAG_F435W)	[ucd=phot.mag;em.opt.B]
#Column	e_F435W	(F6.2)	? 1-sigma error on Total F435W AB magnitude (MAG_ERR_F435W)	[ucd=stat.error]
#Column	ReF435W	(F6.2)	Circularised F435W effective radius in kpc (RE_F435W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF435W	(F6.2)	? 1-sigma error on Circularised F435W effective radius in kpc (RE_ERR_F435W)	[ucd=stat.error]
#Column	muF435W	(F6.2)	Average F435W surface brightness within the effective radius in mag/arcsec2 (MU_F435W)	[ucd=phot.mag.sb]
#Column	e_muF435W	(F6.2)	? 1-sigma error on Average F435W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F435W)	[ucd=stat.error]
#Column	nF435W	(F6.2)	F435W Sersic index (N_F435W)	[ucd=stat.fit.param]
#Column	e_nF435W	(F6.2)	? 1-sigma error on F435W Sersic index (N_ERR_F435W)	[ucd=stat.error]
#Column	ARF435W	(F6.2)	F435W axis ratio (AR_F435W)	[ucd=phys.size.axisRatio]
#Column	e_ARF435W	(F6.2)	? 1-sigma error on F435W axis ratio (AR_ERR_F435W)	[ucd=stat.error]
#Column	PAF435W	(F6.2)	[] F435W position angle in decimal degrees (PA_F435W)	[ucd=pos.posAng]
#Column	e_PAF435W	(F6.2)	? 1-sigma error on F435W position angle in decimal degrees (PA_ERR_F435W)	[ucd=stat.error]
#Column	F606W	(F6.2)	Total F606W AB magnitude (MAG_F606W)	[ucd=phot.mag;em.opt.R]
#Column	e_F606W	(F6.2)	? 1-sigma error on Total F606W AB magnitude (MAG_ERR_F606W)	[ucd=stat.error]
#Column	ReF606W	(F6.2)	Circularised F606W effective radius in kpc (RE_F606W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF606W	(F6.2)	? 1-sigma error on Circularised F606W effective radius in kpc (RE_ERR_F606W)	[ucd=stat.error]
#Column	muF606W	(F6.2)	Average F606W surface brightness within the effective radius in mag/arcsec2 (MU_F606W)	[ucd=phot.mag.sb]
#Column	e_muF606W	(F6.2)	? 1-sigma error on Average F606W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F606W)	[ucd=stat.error]
#Column	nF606W	(F6.2)	F606W Sersic index (N_F606W)	[ucd=stat.fit.param]
#Column	e_nF606W	(F6.2)	? 1-sigma error on F606W Sersic index (N_ERR_F606W)	[ucd=stat.error]
#Column	ARF606W	(F6.2)	F606W axis ratio (AR_F606W)	[ucd=phys.size.axisRatio]
#Column	e_ARF606W	(F6.2)	? 1-sigma error on F606W axis ratio (AR_ERR_F606W)	[ucd=stat.error]
#Column	PAF606W	(F6.2)	[] F606W position angle in decimal degrees (PA_F606W)	[ucd=pos.posAng]
#Column	e_PAF606W	(F6.2)	? 1-sigma error on F606W position angle in decimal degrees (PA_ERR_F606W)	[ucd=stat.error]
#Column	F814W	(F6.2)	Total F814W AB magnitude (MAG_F814W)	[ucd=phot.mag;em.opt.I]
#Column	e_F814W	(F6.2)	? 1-sigma error on Total F814W AB magnitude (MAG_ERR_F814W)	[ucd=stat.error]
#Column	ReF814W	(F6.2)	Circularised F814W effective radius in kpc (RE_F814W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF814W	(F6.2)	? 1-sigma error on Circularised F814W effective radius in kpc (RE_ERR_F814W)	[ucd=stat.error]
#Column	muF814W	(F6.2)	Average F814W surface brightness within the effective radius in mag/arcsec2 (MU_F814W)	[ucd=phot.mag.sb]
#Column	e_muF814W	(F6.2)	? 1-sigma error on Average F814W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F814W)	[ucd=stat.error]
#Column	nF814W	(F6.2)	F814W Sersic index (N_F814W)	[ucd=stat.fit.param]
#Column	e_nF814W	(F6.2)	? 1-sigma error on F814W Sersic index (N_ERR_F814W)	[ucd=stat.error]
#Column	ARF814W	(F6.2)	F814W axis ratio (AR_F814W)	[ucd=phys.size.axisRatio]
#Column	e_ARF814W	(F6.2)	? 1-sigma error on F814W axis ratio (AR_ERR_F814W)	[ucd=stat.error]
#Column	PAF814W	(F6.2)	[] F814W position angle in decimal degrees (PA_F814W)	[ucd=pos.posAng]
#Column	e_PAF814W	(F6.2)	? 1-sigma error on F814W position angle in decimal degrees (PA_ERR_F814W)	[ucd=stat.error]
#Column	F105W	(F6.2)	? Total F105W AB magnitude (MAG_F105W)	[ucd=phot.mag;em.IR.J]
#Column	e_F105W	(F6.2)	? 1-sigma error on Total F105W AB magnitude (MAG_ERR_F105W)	[ucd=stat.error]
#Column	ReF105W	(F6.2)	Circularised F105W effective radius in kpc (RE_F105W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF105W	(F6.2)	? 1-sigma error on Circularised F105W effective radius in kpc (RE_ERR_F105W)	[ucd=stat.error]
#Column	muF105W	(F6.2)	Average F105W surface brightness within the effective radius in mag/arcsec2 (MU_F105W)	[ucd=phot.mag.sb]
#Column	e_muF105W	(F6.2)	? 1-sigma error on Average F105W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F105W)	[ucd=stat.error]
#Column	nF105W	(F6.2)	F105W Sersic index (N_F105W)	[ucd=stat.fit.param]
#Column	e_nF105W	(F6.2)	? 1-sigma error on F105W Sersic index (N_ERR_F105W)	[ucd=stat.error]
#Column	ARF105W	(F6.2)	F105W axis ratio (AR_F105W)	[ucd=phys.size.axisRatio]
#Column	e_ARF105W	(F6.2)	? 1-sigma error on F105W axis ratio (AR_ERR_F105W)	[ucd=stat.error]
#Column	PAF105W	(F6.2)	[] F105W position angle in decimal degrees (PA_F105W)	[ucd=pos.posAng]
#Column	e_PAF105W	(F6.2)	? 1-sigma error on F105W position angle in decimal degrees (PA_ERR_F105W)	[ucd=stat.error]
#Column	F125W	(F6.2)	? Total F125W AB magnitude (MAG_F125W)	[ucd=phot.mag;em.IR.J]
#Column	e_F125W	(F6.2)	? 1-sigma error on Total F125W AB magnitude (MAG_ERR_F125W)	[ucd=stat.error]
#Column	ReF125W	(F6.2)	? Circularised F125W effective radius in kpc (RE_F125W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF125W	(F6.2)	? 1-sigma error on Circularised F125W effective radius in kpc (RE_ERR_F125W)	[ucd=stat.error]
#Column	muF125W	(F6.2)	? Average F125W surface brightness within the effective radius in mag/arcsec2 (MU_F125W)	[ucd=phot.mag.sb]
#Column	e_muF125W	(F6.2)	? 1-sigma error on Average F125W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F125W)	[ucd=stat.error]
#Column	nF125W	(F6.2)	? F125W Sersic index (N_F125W)	[ucd=stat.fit.param]
#Column	e_nF125W	(F6.2)	? 1-sigma error on F125W Sersic index (N_ERR_F125W)	[ucd=stat.error]
#Column	ARF125W	(F6.2)	? F125W axis ratio (AR_F125W)	[ucd=phys.size.axisRatio]
#Column	e_ARF125W	(F6.2)	? 1-sigma error on F125W axis ratio (AR_ERR_F125W)	[ucd=stat.error]
#Column	PAF125W	(F6.2)	[]? F125W position angle in decimal degrees (PA_F125W)	[ucd=pos.posAng]
#Column	e_PAF125W	(F6.2)	? 1-sigma error on F125W position angle in decimal degrees (PA_ERR_F125W)	[ucd=stat.error]
#Column	F140W	(F6.2)	? Total F140W AB magnitude (MAG_F140W)	[ucd=phot.mag;em.IR.H]
#Column	e_F140W	(F6.2)	? 1-sigma error on Total F140W AB magnitude (MAG_ERR_F140W)	[ucd=stat.error]
#Column	ReF140W	(F6.2)	? Circularised F140W effective radius in kpc (RE_F140W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF140W	(F6.2)	? 1-sigma error on Circularised F140W effective radius in kpc (RE_ERR_F140W)	[ucd=stat.error]
#Column	muF140W	(F6.2)	? Average F140W surface brightness within the effective radius in mag/arcsec2 (MU_F140W)	[ucd=phot.mag.sb]
#Column	e_muF140W	(F6.2)	? 1-sigma error on Average F140W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F140W)	[ucd=stat.error]
#Column	nF140W	(F6.2)	? F140W Sersic index (N_F140W)	[ucd=stat.fit.param]
#Column	e_nF140W	(F6.2)	? 1-sigma error on F140W Sersic index (N_ERR_F140W)	[ucd=stat.error]
#Column	ARF140W	(F6.2)	? F140W axis ratio (AR_F140W)	[ucd=phys.size.axisRatio]
#Column	e_ARF140W	(F6.2)	? 1-sigma error on F140W axis ratio (AR_ERR_F140W)	[ucd=stat.error]
#Column	PAF140W	(F6.2)	[]? F140W position angle in decimal degrees (PA_F140W)	[ucd=pos.posAng]
#Column	e_PAF140W	(F6.2)	? 1-sigma error on F140W position angle in decimal degrees (PA_ERR_F140W)	[ucd=stat.error]
#Column	F160W	(F6.2)	Total F160W AB magnitude (MAG_F160W)	[ucd=phot.mag;em.IR.H]
#Column	e_F160W	(F6.2)	? 1-sigma error on Total F160W AB magnitude (MAG_ERR_F160W)	[ucd=stat.error]
#Column	ReF160W	(F6.2)	Circularised F160W effective radius in kpc (RE_F160W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF160W	(F6.2)	? 1-sigma error on Circularised F160W effective radius in kpc (RE_ERR_F160W)	[ucd=stat.error]
#Column	muF160W	(F6.2)	Average F160W surface brightness within the effective radius in mag/arcsec2 (MU_F160W)	[ucd=phot.mag.sb]
#Column	e_muF160W	(F6.2)	? 1-sigma error on Average F160W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F160W)	[ucd=stat.error]
#Column	nF160W	(F6.2)	F160W Sersic index (N_F160W)	[ucd=stat.fit.param]
#Column	e_nF160W	(F6.2)	? 1-sigma error on F160W Sersic index (N_ERR_F160W)	[ucd=stat.error]
#Column	ARF160W	(F6.2)	F160W axis ratio (AR_F160W)	[ucd=phys.size.axisRatio]
#Column	e_ARF160W	(F6.2)	? 1-sigma error on F160W axis ratio (AR_ERR_F160W)	[ucd=stat.error]
#Column	PAF160W	(F6.2)	[] F160W position angle in decimal degrees (PA_F160W)	[ucd=pos.posAng]
#Column	e_PAF160W	(F6.2)	? 1-sigma error on F160W position angle in decimal degrees (PA_ERR_F160W)	[ucd=stat.error]
recno	ID	RAJ2000	DEJ2000	F435W	e_F435W	ReF435W	e_ReF435W	muF435W	e_muF435W	nF435W	e_nF435W	ARF435W	e_ARF435W	PAF435W	e_PAF435W	F606W	e_F606W	ReF606W	e_ReF606W	muF606W	e_muF606W	nF606W	e_nF606W	ARF606W	e_ARF606W	PAF606W	e_PAF606W	F814W	e_F814W	ReF814W	e_ReF814W	muF814W	e_muF814W	nF814W	e_nF814W	ARF814W	e_ARF814W	PAF814W	e_PAF814W	F105W	e_F105W	ReF105W	e_ReF105W	muF105W	e_muF105W	nF105W	e_nF105W	ARF105W	e_ARF105W	PAF105W	e_PAF105W	F125W	e_F125W	ReF125W	e_ReF125W	muF125W	e_muF125W	nF125W	e_nF125W	ARF125W	e_ARF125W	PAF125W	e_PAF125W	F140W	e_F140W	ReF140W	e_ReF140W	muF140W	e_muF140W	nF140W	e_nF140W	ARF140W	e_ARF140W	PAF140W	e_PAF140W	F160W	e_F160W	ReF160W	e_ReF160W	muF160W	e_muF160W	nF160W	e_nF160W	ARF160W	e_ARF160W	PAF160W	e_PAF160W
      14	 14	003.59254	-30.41209	 26.17	  0.04	  1.19	  0.03	 24.09	  0.09	  0.42	  0.02	  0.74	  0.01	 67.75	  0.46	 24.70	  0.04	  1.21	  0.02	 22.67	  0.07	  0.57	  0.02	  0.49	  0.01	 72.82	  0.10	 24.06	  0.03	  1.20	  0.01	 22.00	  0.06	  0.52	  0.02	  0.53	  0.01	 71.27	  0.15	 23.71	  0.08	  1.25	  0.04	 21.74	  0.15	  0.57	  0.07	  0.54	  0.01	 71.13	  0.65	 23.60	  0.05	  1.29	  0.03	 21.69	  0.10	  0.59	  0.05	  0.56	  0.01	 71.21	  0.82	 23.58	  0.01	  1.30	  0.01	 21.69	  0.04	  0.69	  0.02	  0.54	  0.01	 71.99	  0.89	 23.47	  0.08	  1.29	  0.04	 21.57	  0.14	  0.62	  0.06	  0.56	  0.01	 70.25	  0.79
      15	 15	003.58251	-30.40999	 23.10	  0.06	  3.11	  0.37	 23.10	  0.32	  8.98	  0.72	  0.92	  0.01	 42.99	  2.47	 21.62	  0.05	  1.19	  0.12	 19.54	  0.28	  5.53	  0.85	  0.91	  0.03	 44.36	  1.97	 20.79	  0.08	  1.07	  0.14	 18.49	  0.37	  6.64	  0.92	  0.91	  0.02	 58.18	  8.43	 20.43	  0.06	  0.87	  0.28	 17.66	  0.77	  6.26	  1.21	  0.87	  0.02	 33.58	  6.17	 20.22	  0.05	  0.96	  0.18	 17.67	  0.46	  6.23	  0.80	  0.86	  0.02	 46.56	  9.02	 20.16	  0.06	  0.92	  0.10	 17.52	  0.30	  5.57	  0.72	  0.87	  0.02	 42.08	  9.46	 20.04	  0.05	  0.79	  0.15	 17.06	  0.48	  5.50	  1.02	  0.86	  0.02	 37.19	  3.27
      16	 16	003.59089	-30.41089	 26.07	  0.03	  1.07	  0.03	 23.76	  0.09	  1.03	  0.03	  0.72	  0.01	 58.90	  0.21	 24.32	  0.02	  1.34	  0.07	 22.50	  0.12	  2.45	  0.10	  0.93	  0.01	-74.67	  4.10	 23.69	  0.04	  1.07	  0.05	 21.38	  0.14	  2.36	  0.09	  0.94	  0.02	-82.92	  5.21	 23.36	  0.07	  0.98	  0.08	 20.87	  0.24	  1.91	  0.18	  0.96	  0.02	 61.85	  6.60	 23.22	  0.05	  1.01	  0.05	 20.79	  0.16	  1.98	  0.14	  0.95	  0.01	 45.80	 12.80	 23.14	  0.03	  1.06	  0.04	 20.82	  0.10	  2.13	  0.11	  0.96	  0.01	 55.77	 20.74	 23.03	  0.08	  1.00	  0.06	 20.57	  0.21	  1.98	  0.15	  0.95	  0.01	 31.55	  4.53
      17	 17	003.58913	-30.40957	 23.08	  0.02	  1.31	  0.04	 21.22	  0.09	  1.99	  0.05	  0.35	  0.01	-51.21	  0.13	 21.34	  0.02	  1.13	  0.04	 19.16	  0.11	  1.88	  0.08	  0.32	  0.01	-51.28	  0.13	 20.52	  0.02	  1.08	  0.04	 18.23	  0.10	  1.87	  0.07	  0.31	  0.01	-51.30	  0.25	 20.10	  0.05	  1.06	  0.10	 17.78	  0.25	  1.78	  0.23	  0.32	  0.01	-50.87	  0.37	 19.91	  0.04	  1.10	  0.07	 17.67	  0.18	  1.86	  0.20	  0.32	  0.01	-51.01	  0.42	 19.82	  0.02	  1.17	  0.04	 17.70	  0.10	  2.00	  0.15	  0.33	  0.01	-51.24	  0.68	 19.69	  0.05	  1.02	  0.09	 17.28	  0.24	  1.74	  0.24	  0.33	  0.01	-50.85	  0.29
      18	 18	003.59748	-30.40997	 25.58	  0.05	  1.44	  0.09	 23.92	  0.18	  1.33	  0.06	  0.55	  0.01	-52.92	  0.80	 24.09	  0.05	  1.31	  0.03	 22.23	  0.10	  1.08	  0.03	  0.59	  0.01	-64.40	  0.55	 23.38	  0.04	  1.28	  0.03	 21.45	  0.10	  1.07	  0.04	  0.55	  0.01	-66.19	  0.13	 22.96	  0.09	  1.36	  0.12	 21.18	  0.28	  1.22	  0.16	  0.57	  0.01	-64.46	  0.91	 22.87	  0.09	  1.39	  0.09	 21.13	  0.23	  1.29	  0.13	  0.57	  0.01	-64.59	  0.85	 22.83	  0.12	  1.41	  0.16	 21.12	  0.37	  1.36	  0.25	  0.56	  0.01	-64.27	  0.68	 22.81	  0.11	  1.25	  0.09	 20.83	  0.26	  1.16	  0.14	  0.57	  0.01	-63.74	  1.05
      19	 19	003.58972	-30.41023	 24.28	  0.02	  2.02	  0.06	 23.36	  0.08	  3.83	  0.14	  0.96	  0.01	-47.97	 74.99	 22.76	  0.02	  1.60	  0.09	 21.33	  0.14	  3.45	  0.22	  0.95	  0.01	-51.03	  6.62	 21.92	  0.03	  1.70	  0.08	 20.61	  0.13	  3.86	  0.12	  0.95	  0.01	-74.67	  6.33	 21.53	  0.05	  1.45	  0.39	 19.89	  0.64	  4.01	  0.64	  0.95	  0.01	-47.38	 12.03	 21.33	  0.03	  1.73	  0.32	 20.06	  0.44	  4.40	  0.48	  0.92	  0.01	-54.66	  8.05	 21.20	  0.04	  2.15	  0.20	 20.41	  0.24	  4.90	  0.30	  0.91	  0.02	-55.78	  9.21	 21.16	  0.05	  1.51	  0.38	 19.60	  0.60	  4.37	  0.63	  0.95	  0.01	-44.62	  2.46
      20	 20	003.59374	-30.40922	 24.75	  0.14	  1.94	  0.29	 23.74	  0.46	  1.70	  0.26	  0.45	  0.01	-16.31	  0.22	 23.43	  0.02	  1.40	  0.03	 21.71	  0.08	  1.25	  0.04	  0.41	  0.01	-19.24	  0.12	 22.71	  0.02	  1.38	  0.03	 20.95	  0.07	  1.23	  0.03	  0.41	  0.01	-19.80	  0.16	 22.35	  0.06	  1.36	  0.09	 20.56	  0.20	  1.23	  0.12	  0.40	  0.01	-19.33	  0.29	 22.25	  0.05	  1.38	  0.05	 20.49	  0.13	  1.23	  0.08	  0.41	  0.01	-19.94	  0.18	 22.20	  0.02	  1.42	  0.03	 20.52	  0.06	  1.30	  0.05	  0.42	  0.01	-20.07	  0.22	 22.10	  0.07	  1.33	  0.07	 20.27	  0.18	  1.21	  0.10	  0.41	  0.01	-18.97	  0.56
      21	 21	003.59513	-30.40937	 24.22	  0.07	  0.55	  0.05	 20.46	  0.29	  3.62	  0.61	  0.68	  0.01	 14.55	  2.19	 22.32	  0.05	  0.45	  0.03	 18.15	  0.17	  3.96	  0.30	  0.62	  0.03	 13.15	  2.17	 21.46	  0.05	  0.41	  0.02	 17.07	  0.14	  3.53	  0.46	  0.66	  0.04	 14.28	  2.40	 21.02	  0.09	  0.38	  0.03	 16.47	  0.26	  3.34	  0.49	  0.59	  0.02	 14.29	  2.88	 20.83	  0.08	  0.37	  0.02	 16.24	  0.17	  3.11	  0.31	  0.60	  0.04	 13.66	  1.28	 20.71	  0.02	  0.39	  0.02	 16.23	  0.12	  3.52	  0.41	  0.62	  0.04	 14.03	  1.92	 20.53	  0.10	  0.37	  0.02	 15.91	  0.23	  3.39	  0.38	  0.59	  0.02	 14.46	  1.42
      22	 22	003.58383	-30.40951	 24.54	  0.02	  1.35	  0.04	 22.75	  0.08	  2.54	  0.04	  0.40	  0.01	 72.64	  0.07	 22.91	  0.02	  1.20	  0.04	 20.85	  0.09	  2.38	  0.09	  0.42	  0.01	 74.22	  0.28	 22.13	  0.02	  1.16	  0.03	 20.00	  0.09	  2.48	  0.05	  0.40	  0.01	 74.32	  0.30	 21.78	  0.05	  1.09	  0.12	 19.52	  0.28	  2.34	  0.23	  0.40	  0.02	 73.43	  0.13	 21.61	  0.03	  1.13	  0.07	 19.43	  0.17	  2.43	  0.17	  0.40	  0.01	 73.90	  0.56	 21.53	  0.01	  1.17	  0.03	 19.42	  0.07	  2.49	  0.10	  0.40	  0.01	 74.00	  0.53	 21.41	  0.05	  1.06	  0.10	 19.08	  0.25	  2.38	  0.22	  0.40	  0.01	 73.47	  0.22
      23	 23	003.59172	-30.40781	 23.17	  0.05	  1.04	  0.08	 20.81	  0.21	  4.11	  0.30	  0.40	  0.01	-57.03	  0.33	 21.32	  0.05	  0.81	  0.07	 18.42	  0.24	  4.32	  0.39	  0.39	  0.02	-56.94	  0.29	 20.46	  0.04	  0.73	  0.06	 17.32	  0.21	  4.37	  0.46	  0.37	  0.02	-57.75	  0.86	 20.03	  0.05	  0.68	  0.09	 16.74	  0.35	  3.77	  0.55	  0.41	  0.01	-55.58	  1.43	 19.81	  0.05	  0.71	  0.06	 16.60	  0.24	  3.85	  0.50	  0.41	  0.01	-55.94	  1.25	 19.70	  0.04	  0.74	  0.06	 16.58	  0.20	  4.08	  0.46	  0.42	  0.02	-56.38	  1.70	 19.57	  0.06	  0.63	  0.07	 16.10	  0.31	  3.65	  0.63	  0.42	  0.02	-55.70	  1.19
      24	 24	003.60081	-30.40953	 25.54	  0.03	  2.39	  0.08	 24.98	  0.11	  1.82	  0.11	  0.83	  0.01	-65.36	  1.44	 24.09	  0.03	  1.52	  0.09	 22.54	  0.16	  1.82	  0.11	  0.90	  0.01	-43.79	  1.44	 23.38	  0.02	  1.41	  0.05	 21.67	  0.10	  1.92	  0.06	  0.89	  0.01	-50.49	  2.59	 23.05	  0.04	  1.33	  0.14	 21.22	  0.27	  1.71	  0.20	  0.94	  0.01	-54.69	  3.19	 22.89	  0.02	  1.42	  0.10	 21.19	  0.18	  1.82	  0.17	  0.91	  0.01	-60.71	  3.40	 22.84	  0.01	  1.46	  0.04	 21.22	  0.07	  1.88	  0.06	  0.90	  0.01	-63.85	  4.44	 22.75	  0.04	  1.31	  0.12	 20.89	  0.24	  1.73	  0.18	  0.95	  0.01	-46.27	  1.91
      25	 25	003.59552	-30.40968	 26.54	  0.11	  0.84	  0.12	 23.70	  0.42	  1.43	  0.20	  0.82	  0.02	-69.59	  3.06	 24.86	  0.03	  0.82	  0.05	 21.99	  0.16	  1.24	  0.10	  0.60	  0.01	-22.69	  0.30	 24.07	  0.04	  0.84	  0.03	 21.24	  0.12	  1.03	  0.20	  0.62	  0.01	-21.27	  1.08	 23.93	  0.21	  0.69	  0.12	 20.66	  0.60	  1.19	  0.62	  0.52	  0.05	-20.39	  3.40	 23.88	  0.23	  0.63	  0.09	 20.43	  0.54	  1.37	  0.94	  0.55	  0.03	-24.06	  5.28	 23.22	  0.23	  1.14	  0.23	 21.05	  0.66	  2.23	  0.82	  0.60	  0.03	-21.20	  4.22	 23.52	  0.24	  0.77	  0.14	 20.49	  0.64	  1.48	  0.83	  0.57	  0.10	-20.36	  3.41
      26	 26	003.59786	-30.40555	 23.05	  0.01	  2.28	  0.05	 22.39	  0.06	  3.66	  0.05	  0.53	  0.01	-49.55	  0.33	 21.40	  0.02	  2.02	  0.16	 20.47	  0.20	  3.85	  0.25	  0.53	  0.01	-50.30	  0.56	 20.58	  0.02	  1.98	  0.14	 19.61	  0.17	  4.12	  0.10	  0.53	  0.01	-51.21	  0.74	 20.20	  0.06	  1.69	  0.45	 18.89	  0.64	  4.03	  0.60	  0.55	  0.01	-48.91	  0.76	 19.98	  0.05	  1.97	  0.41	 19.00	  0.50	  4.37	  0.52	  0.56	  0.02	-50.04	  1.01	 19.85	  0.05	  2.37	  0.22	 19.28	  0.24	  4.70	  0.28	  0.57	  0.02	-50.06	  1.51	 19.85	  0.09	  1.51	  0.41	 18.29	  0.67	  3.96	  0.76	  0.56	  0.03	-48.91	  0.55
      27	 27	003.57755	-30.40820	 25.88	  0.01	  1.76	  0.03	 24.65	  0.04	  1.51	  0.02	  0.84	  0.01	-76.52	  0.12	 23.92	  0.01	  2.52	  0.03	 23.47	  0.03	  1.51	  0.02	  0.95	  0.01	-59.10	  0.12	 23.18	  0.01	  2.54	  0.03	 22.75	  0.03	  1.51	  0.02	  0.87	  0.01	-78.75	  0.12	 22.84	  0.04	  2.48	  0.31	 22.35	  0.32	  1.57	  0.13	  0.92	  0.01	-76.96	  4.71	 22.66	  0.04	  2.65	  0.22	 22.32	  0.22	  1.64	  0.10	  0.88	  0.01	-83.26	  1.80	 22.65	  0.03	  2.67	  0.08	 22.33	  0.09	  1.65	  0.04	  0.87	  0.01	-85.87	  0.24	 22.61	  0.02	  2.33	  0.29	 21.99	  0.29	  1.54	  0.14	  0.91	  0.01	-28.33	 85.85
      28	 28	003.58594	-30.40843	 25.53	  0.07	  1.10	  0.06	 23.28	  0.19	  0.60	  0.03	  0.61	  0.02	-82.62	  0.80	 23.66	  0.02	  1.56	  0.04	 22.17	  0.08	  1.17	  0.03	  0.74	  0.01	 75.55	  0.31	 23.11	  0.02	  1.49	  0.04	 21.52	  0.08	  1.10	  0.04	  0.73	  0.01	 73.44	  0.41	 22.84	  0.07	  1.51	  0.10	 21.28	  0.22	  1.16	  0.11	  0.74	  0.01	 72.96	  0.90	 22.75	  0.04	  1.57	  0.08	 21.28	  0.15	  1.25	  0.09	  0.74	  0.01	 75.24	  1.49	 22.70	  0.01	  1.67	  0.04	 21.35	  0.06	  1.35	  0.04	  0.75	  0.01	 75.50	  1.88	 22.63	  0.06	  1.56	  0.11	 21.14	  0.21	  1.28	  0.13	  0.74	  0.01	 72.63	  1.14
      29	 29	003.58625	-30.40016	 21.26	  0.29	  3.93	  0.22	 21.78	  0.41	  1.77	  0.32	  0.94	  0.04	 16.96	  1.46	 19.23	  0.29	  3.91	  0.22	 19.74	  0.41	  1.77	  0.32	  0.95	  0.04	 18.18	  1.46	 18.28	  0.29	  3.87	  0.22	 18.76	  0.41	  1.77	  0.32	  0.95	  0.04	 18.90	  1.46	 17.80	  0.29	  3.80	  0.22	 18.24	  0.42	  1.77	  0.32	  0.95	  0.04	 16.06	  1.46	 17.52	  0.29	  3.77	  0.22	 17.94	  0.42	  1.77	  0.32	  0.95	  0.04	 17.16	  1.46	 17.37	  0.29	  3.76	  0.22	 17.79	  0.42	  1.77	  0.32	  0.95	  0.04	 16.35	  1.46	 17.24	  0.29	  3.74	  0.22	 17.65	  0.42	  1.77	  0.32	  0.95	  0.04	 16.76	  1.46
