#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:17:03 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:17:03	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A+A/709/A254/as1063&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_37090254
#Name: J/A+A/709/A254
#Title: 4 HFF clusters members structural parameters (Granata+, 2026)
#INFO	ivoid=ivo://cds.vizier/j/a+a/709/a254	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/709/a254	    IVOID of underlying data collection
#INFO	creator=Granata G.	    First author or institution
#INFO	cites=bibcode:2026A&A...709A.254G	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2026	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/709/A254	    Dataset landing page
#INFO	publication_date=2026-05-25	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_709_A254_as1063:
#Name: J/A+A/709/A254/as1063
#Title: Structural parameters for Abell S1063 members
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	ID	(I3)	[1/279] Object ID number in serial order within the table (ID)	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F9.5)	Right Ascension (J2000) (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination (J2000) (DEC)	[ucd=pos.eq.dec;meta.main]
#Column	F435W	(F6.2)	Total F435W AB magnitude (MAG_F435W)	[ucd=phot.mag;em.opt.B]
#Column	e_F435W	(F6.2)	? 1-sigma error on Total F435W AB magnitude (MAG_ERR_F435W)	[ucd=stat.error]
#Column	ReF435W	(F6.2)	Circularised F435W effective radius in kpc (RE_F435W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF435W	(F6.2)	? 1-sigma error on Circularised F435W effective radius in kpc (RE_ERR_F435W)	[ucd=stat.error]
#Column	muF435W	(F6.2)	Average F435W surface brightness within the effective radius in mag/arcsec2 (MU_F435W)	[ucd=phot.mag.sb]
#Column	e_muF435W	(F6.2)	? 1-sigma error on Average F435W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F435W)	[ucd=stat.error]
#Column	nF435W	(F6.2)	F435W Sersic index (N_F435W)	[ucd=stat.fit.param]
#Column	e_nF435W	(F6.2)	? 1-sigma error on F435W Sersic index (N_ERR_F435W)	[ucd=stat.error]
#Column	ARF435W	(F6.2)	F435W axis ratio (AR_F435W)	[ucd=phys.size.axisRatio]
#Column	e_ARF435W	(F6.2)	? 1-sigma error on F435W axis ratio (AR_ERR_F435W)	[ucd=stat.error]
#Column	PAF435W	(F6.2)	[] F435W position angle in decimal degrees (PA_F435W)	[ucd=pos.posAng]
#Column	e_PAF435W	(F6.2)	? 1-sigma error on F435W position angle in decimal degrees (PA_ERR_F435W)	[ucd=stat.error]
#Column	F606W	(F6.2)	Total F606W AB magnitude (MAG_F606W)	[ucd=phot.mag;em.opt.R]
#Column	e_F606W	(F6.2)	? 1-sigma error on Total F606W AB magnitude (MAG_ERR_F606W)	[ucd=stat.error]
#Column	ReF606W	(F6.2)	Circularised F606W effective radius in kpc (RE_F606W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF606W	(F6.2)	? 1-sigma error on Circularised F606W effective radius in kpc (RE_ERR_F606W)	[ucd=stat.error]
#Column	muF606W	(F6.2)	Average F606W surface brightness within the effective radius in mag/arcsec2 (MU_F606W)	[ucd=phot.mag.sb]
#Column	e_muF606W	(F6.2)	? 1-sigma error on Average F606W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F606W)	[ucd=stat.error]
#Column	nF606W	(F6.2)	F606W Sersic index (N_F606W)	[ucd=stat.fit.param]
#Column	e_nF606W	(F6.2)	? 1-sigma error on F606W Sersic index (N_ERR_F606W)	[ucd=stat.error]
#Column	ARF606W	(F6.2)	F606W axis ratio (AR_F606W)	[ucd=phys.size.axisRatio]
#Column	e_ARF606W	(F6.2)	? 1-sigma error on F606W axis ratio (AR_ERR_F606W)	[ucd=stat.error]
#Column	PAF606W	(F6.2)	[] F606W position angle in decimal degrees (PA_F606W)	[ucd=pos.posAng]
#Column	e_PAF606W	(F6.2)	? 1-sigma error on F606W position angle in decimal degrees (PA_ERR_F606W)	[ucd=stat.error]
#Column	F814W	(F6.2)	Total F814W AB magnitude (MAG_F814W)	[ucd=phot.mag;em.opt.I]
#Column	e_F814W	(F6.2)	? 1-sigma error on Total F814W AB magnitude (MAG_ERR_F814W)	[ucd=stat.error]
#Column	ReF814W	(F6.2)	Circularised F814W effective radius in kpc (RE_F814W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF814W	(F6.2)	? 1-sigma error on Circularised F814W effective radius in kpc (RE_ERR_F814W)	[ucd=stat.error]
#Column	muF814W	(F6.2)	Average F814W surface brightness within the effective radius in mag/arcsec2 (MU_F814W)	[ucd=phot.mag.sb]
#Column	e_muF814W	(F6.2)	? 1-sigma error on Average F814W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F814W)	[ucd=stat.error]
#Column	nF814W	(F6.2)	F814W Sersic index (N_F814W)	[ucd=stat.fit.param]
#Column	e_nF814W	(F6.2)	? 1-sigma error on F814W Sersic index (N_ERR_F814W)	[ucd=stat.error]
#Column	ARF814W	(F6.2)	F814W axis ratio (AR_F814W)	[ucd=phys.size.axisRatio]
#Column	e_ARF814W	(F6.2)	? 1-sigma error on F814W axis ratio (AR_ERR_F814W)	[ucd=stat.error]
#Column	PAF814W	(F6.2)	[] F814W position angle in decimal degrees (PA_F814W)	[ucd=pos.posAng]
#Column	e_PAF814W	(F6.2)	? 1-sigma error on F814W position angle in decimal degrees (PA_ERR_F814W)	[ucd=stat.error]
#Column	F105W	(F6.2)	? Total F105W AB magnitude (MAG_F105W)	[ucd=phot.mag;em.IR.J]
#Column	e_F105W	(F6.2)	? 1-sigma error on Total F105W AB magnitude (MAG_ERR_F105W)	[ucd=stat.error]
#Column	ReF105W	(F6.2)	Circularised F105W effective radius in kpc (RE_F105W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF105W	(F6.2)	? 1-sigma error on Circularised F105W effective radius in kpc (RE_ERR_F105W)	[ucd=stat.error]
#Column	muF105W	(F6.2)	Average F105W surface brightness within the effective radius in mag/arcsec2 (MU_F105W)	[ucd=phot.mag.sb]
#Column	e_muF105W	(F6.2)	? 1-sigma error on Average F105W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F105W)	[ucd=stat.error]
#Column	nF105W	(F6.2)	F105W Sersic index (N_F105W)	[ucd=stat.fit.param]
#Column	e_nF105W	(F6.2)	? 1-sigma error on F105W Sersic index (N_ERR_F105W)	[ucd=stat.error]
#Column	ARF105W	(F6.2)	F105W axis ratio (AR_F105W)	[ucd=phys.size.axisRatio]
#Column	e_ARF105W	(F6.2)	? 1-sigma error on F105W axis ratio (AR_ERR_F105W)	[ucd=stat.error]
#Column	PAF105W	(F6.2)	[] F105W position angle in decimal degrees (PA_F105W)	[ucd=pos.posAng]
#Column	e_PAF105W	(F6.2)	? 1-sigma error on F105W position angle in decimal degrees (PA_ERR_F105W)	[ucd=stat.error]
#Column	F125W	(F6.2)	? Total F125W AB magnitude (MAG_F125W)	[ucd=phot.mag;em.IR.J]
#Column	e_F125W	(F6.2)	? 1-sigma error on Total F125W AB magnitude (MAG_ERR_F125W)	[ucd=stat.error]
#Column	ReF125W	(F6.2)	? Circularised F125W effective radius in kpc (RE_F125W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF125W	(F6.2)	? 1-sigma error on Circularised F125W effective radius in kpc (RE_ERR_F125W)	[ucd=stat.error]
#Column	muF125W	(F6.2)	? Average F125W surface brightness within the effective radius in mag/arcsec2 (MU_F125W)	[ucd=phot.mag.sb]
#Column	e_muF125W	(F6.2)	? 1-sigma error on Average F125W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F125W)	[ucd=stat.error]
#Column	nF125W	(F6.2)	? F125W Sersic index (N_F125W)	[ucd=stat.fit.param]
#Column	e_nF125W	(F6.2)	? 1-sigma error on F125W Sersic index (N_ERR_F125W)	[ucd=stat.error]
#Column	ARF125W	(F6.2)	? F125W axis ratio (AR_F125W)	[ucd=phys.size.axisRatio]
#Column	e_ARF125W	(F6.2)	? 1-sigma error on F125W axis ratio (AR_ERR_F125W)	[ucd=stat.error]
#Column	PAF125W	(F6.2)	[]? F125W position angle in decimal degrees (PA_F125W)	[ucd=pos.posAng]
#Column	e_PAF125W	(F6.2)	? 1-sigma error on F125W position angle in decimal degrees (PA_ERR_F125W)	[ucd=stat.error]
#Column	F140W	(F6.2)	? Total F140W AB magnitude (MAG_F140W)	[ucd=phot.mag;em.IR.H]
#Column	e_F140W	(F6.2)	? 1-sigma error on Total F140W AB magnitude (MAG_ERR_F140W)	[ucd=stat.error]
#Column	ReF140W	(F6.2)	? Circularised F140W effective radius in kpc (RE_F140W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF140W	(F6.2)	? 1-sigma error on Circularised F140W effective radius in kpc (RE_ERR_F140W)	[ucd=stat.error]
#Column	muF140W	(F6.2)	? Average F140W surface brightness within the effective radius in mag/arcsec2 (MU_F140W)	[ucd=phot.mag.sb]
#Column	e_muF140W	(F6.2)	? 1-sigma error on Average F140W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F140W)	[ucd=stat.error]
#Column	nF140W	(F6.2)	? F140W Sersic index (N_F140W)	[ucd=stat.fit.param]
#Column	e_nF140W	(F6.2)	? 1-sigma error on F140W Sersic index (N_ERR_F140W)	[ucd=stat.error]
#Column	ARF140W	(F6.2)	? F140W axis ratio (AR_F140W)	[ucd=phys.size.axisRatio]
#Column	e_ARF140W	(F6.2)	? 1-sigma error on F140W axis ratio (AR_ERR_F140W)	[ucd=stat.error]
#Column	PAF140W	(F6.2)	[]? F140W position angle in decimal degrees (PA_F140W)	[ucd=pos.posAng]
#Column	e_PAF140W	(F6.2)	? 1-sigma error on F140W position angle in decimal degrees (PA_ERR_F140W)	[ucd=stat.error]
#Column	F160W	(F6.2)	Total F160W AB magnitude (MAG_F160W)	[ucd=phot.mag;em.IR.H]
#Column	e_F160W	(F6.2)	? 1-sigma error on Total F160W AB magnitude (MAG_ERR_F160W)	[ucd=stat.error]
#Column	ReF160W	(F6.2)	Circularised F160W effective radius in kpc (RE_F160W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF160W	(F6.2)	? 1-sigma error on Circularised F160W effective radius in kpc (RE_ERR_F160W)	[ucd=stat.error]
#Column	muF160W	(F6.2)	Average F160W surface brightness within the effective radius in mag/arcsec2 (MU_F160W)	[ucd=phot.mag.sb]
#Column	e_muF160W	(F6.2)	? 1-sigma error on Average F160W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F160W)	[ucd=stat.error]
#Column	nF160W	(F6.2)	F160W Sersic index (N_F160W)	[ucd=stat.fit.param]
#Column	e_nF160W	(F6.2)	? 1-sigma error on F160W Sersic index (N_ERR_F160W)	[ucd=stat.error]
#Column	ARF160W	(F6.2)	F160W axis ratio (AR_F160W)	[ucd=phys.size.axisRatio]
#Column	e_ARF160W	(F6.2)	? 1-sigma error on F160W axis ratio (AR_ERR_F160W)	[ucd=stat.error]
#Column	PAF160W	(F6.2)	[] F160W position angle in decimal degrees (PA_F160W)	[ucd=pos.posAng]
#Column	e_PAF160W	(F6.2)	? 1-sigma error on F160W position angle in decimal degrees (PA_ERR_F160W)	[ucd=stat.error]
recno	ID	RAJ2000	DEJ2000	F435W	e_F435W	ReF435W	e_ReF435W	muF435W	e_muF435W	nF435W	e_nF435W	ARF435W	e_ARF435W	PAF435W	e_PAF435W	F606W	e_F606W	ReF606W	e_ReF606W	muF606W	e_muF606W	nF606W	e_nF606W	ARF606W	e_ARF606W	PAF606W	e_PAF606W	F814W	e_F814W	ReF814W	e_ReF814W	muF814W	e_muF814W	nF814W	e_nF814W	ARF814W	e_ARF814W	PAF814W	e_PAF814W	F105W	e_F105W	ReF105W	e_ReF105W	muF105W	e_muF105W	nF105W	e_nF105W	ARF105W	e_ARF105W	PAF105W	e_PAF105W	F125W	e_F125W	ReF125W	e_ReF125W	muF125W	e_muF125W	nF125W	e_nF125W	ARF125W	e_ARF125W	PAF125W	e_PAF125W	F140W	e_F140W	ReF140W	e_ReF140W	muF140W	e_muF140W	nF140W	e_nF140W	ARF140W	e_ARF140W	PAF140W	e_PAF140W	F160W	e_F160W	ReF160W	e_ReF160W	muF160W	e_muF160W	nF160W	e_nF160W	ARF160W	e_ARF160W	PAF160W	e_PAF160W
      14	 14	342.16046	-44.53895	 24.06	  0.15	  0.90	  0.05	 21.08	  0.26	  1.27	  0.09	  0.28	  0.01	-14.65	  0.14	 22.66	  0.06	  0.88	  0.03	 19.60	  0.12	  1.17	  0.05	  0.29	  0.01	-15.40	  0.19	 22.11	  0.03	  0.94	  0.02	 19.22	  0.09	  1.16	  0.04	  0.30	  0.01	-15.52	  0.21	 21.83	  0.06	  1.02	  0.06	 19.12	  0.20	  1.14	  0.11	  0.33	  0.02	-16.88	  0.44	 21.70	  0.09	  0.99	  0.05	 18.93	  0.19	  1.05	  0.13	  0.33	  0.01	-17.16	  0.48	 21.60	  0.06	  1.03	  0.05	 18.91	  0.16	  1.10	  0.14	  0.34	  0.01	-17.42	  0.56	 21.52	  0.10	  1.00	  0.06	 18.75	  0.23	  1.05	  0.16	  0.33	  0.01	-17.60	  0.41
      15	 15	342.16273	-44.53816	 24.83	  0.37	  1.77	  0.37	 23.30	  0.82	  1.52	  0.55	  0.55	  0.13	-29.28	  8.95	 23.19	  0.01	  2.17	  0.17	 22.11	  0.18	  1.76	  0.09	  0.67	  0.00	-52.22	  0.46	 22.32	  0.04	  2.41	  0.09	 21.46	  0.12	  1.97	  0.09	  0.68	  0.01	-52.25	  0.49	 21.94	  0.03	  2.30	  0.22	 20.99	  0.24	  1.84	  0.12	  0.67	  0.02	-52.34	  0.62	 21.81	  0.15	  2.00	  0.38	 20.55	  0.56	  1.71	  0.26	  0.66	  0.01	-53.66	  1.68	 21.67	  0.04	  2.12	  0.21	 20.53	  0.25	  1.73	  0.17	  0.66	  0.01	-54.12	  1.20	 21.57	  0.03	  2.03	  0.28	 20.35	  0.33	  1.75	  0.22	  0.65	  0.01	-54.32	  0.90
      16	 16	342.18200	-44.53857	 25.33	  0.12	  1.03	  0.09	 22.62	  0.32	  1.80	  0.14	  0.63	  0.01	-70.88	  0.65	 23.64	  0.05	  1.05	  0.05	 20.99	  0.14	  2.04	  0.07	  0.52	  0.00	-66.73	  0.16	 22.86	  0.04	  1.01	  0.04	 20.12	  0.14	  2.07	  0.09	  0.52	  0.01	-66.58	  0.82	 22.49	  0.05	  1.13	  0.09	 19.99	  0.23	  2.27	  0.27	  0.57	  0.04	-62.30	  1.43	 22.25	  0.05	  1.08	  0.09	 19.65	  0.22	  1.93	  0.14	  0.56	  0.02	-63.33	  0.44	 22.25	  0.08	  1.08	  0.10	 19.66	  0.28	  2.30	  0.31	  0.53	  0.02	-63.48	  0.17	 22.04	  0.10	  0.91	  0.09	 19.07	  0.32	  1.92	  0.25	  0.53	  0.03	-63.19	  0.31
      17	 17	342.17686	-44.53753	 23.72	  0.36	  1.20	  0.28	 21.36	  0.87	  3.78	  1.94	  0.86	  0.05	 41.46	 16.33	 22.13	  0.02	  1.41	  0.08	 20.11	  0.14	  4.31	  0.37	  0.89	  0.03	 67.25	  4.54	 21.24	  0.02	  1.21	  0.02	 18.89	  0.05	  3.80	  0.48	  0.86	  0.01	 57.63	  2.45	 20.76	  0.05	  1.16	  0.14	 18.31	  0.31	  3.70	  0.15	  0.81	  0.09	 24.77	  0.96	 20.66	  0.18	  0.81	  0.12	 17.45	  0.51	  3.89	  1.37	  0.89	  0.04	 39.47	 10.84	 20.51	  0.15	  0.79	  0.10	 17.24	  0.42	  3.73	  0.70	  0.91	  0.04	 42.98	  9.92	 20.41	  0.18	  0.69	  0.09	 16.84	  0.46	  3.40	  0.82	  0.93	  0.03	 38.08	  8.66
      18	 18	342.18438	-44.53619	 23.12	  0.09	  1.52	  0.31	 21.27	  0.53	  2.73	  0.30	  0.56	  0.01	 87.09	  0.12	 21.13	  0.09	  1.87	  0.31	 19.74	  0.45	  3.13	  0.37	  0.52	  0.01	 88.79	  0.31	 20.15	  0.13	  2.02	  0.42	 18.91	  0.59	  3.44	  0.63	  0.51	  0.02	 88.45	  0.45	 19.78	  0.13	  1.75	  0.29	 18.23	  0.49	  2.63	  0.61	  0.53	  0.02	 85.64	 25.04	 19.49	  0.09	  1.68	  0.30	 17.85	  0.48	  2.58	  0.54	  0.52	  0.02	 85.39	 26.78	 19.35	  0.10	  1.64	  0.23	 17.66	  0.41	  2.51	  0.58	  0.52	  0.06	 78.81	 43.41	 19.27	  0.10	  1.29	  0.39	 17.06	  0.76	  2.31	  0.72	  0.54	  0.08	 21.72	 91.83
      19	 19	342.17547	-44.53539	 21.60	  0.19	  4.88	  1.48	 22.28	  0.85	  2.11	  0.52	  0.42	  0.02	 -8.40	  0.84	 20.07	  0.24	  6.77	  1.94	 21.46	  0.86	  3.44	  0.80	  0.48	  0.01	 -2.18	  0.82	 19.12	  0.33	  8.17	  3.35	 20.92	  1.22	  5.25	  1.47	  0.50	  0.01	 -0.16	  0.55	 19.09	  0.19	  4.37	  1.10	 19.53	  0.74	  3.92	  1.11	  0.48	  0.02	  0.16	  0.64	 18.95	  0.18	  3.15	  0.80	 18.68	  0.73	  3.77	  1.16	  0.48	  0.03	 -0.54	  1.40	 18.78	  0.17	  3.09	  0.82	 18.46	  0.75	  4.04	  1.26	  0.48	  0.02	 -0.46	  1.05	 18.73	  0.17	  2.39	  0.70	 17.86	  0.81	  3.51	  1.42	  0.47	  0.03	 -1.07	  1.27
      20	 20	342.18934	-44.53692	 24.52	  0.08	  1.50	  0.19	 22.64	  0.36	  1.82	  0.16	  0.63	  0.01	 25.55	  0.50	 22.80	  0.03	  1.46	  0.09	 20.85	  0.16	  1.86	  0.11	  0.64	  0.01	 22.32	  0.09	 21.94	  0.03	  1.44	  0.03	 19.97	  0.07	  1.91	  0.06	  0.62	  0.01	 23.08	  0.68	 21.50	  0.03	  1.35	  0.10	 19.40	  0.19	  1.78	  0.13	  0.60	  0.01	 20.97	  1.26	 21.26	  0.02	  1.32	  0.09	 19.10	  0.18	  1.70	  0.18	  0.61	  0.03	 20.49	  0.59	 21.14	  0.03	  1.30	  0.09	 18.96	  0.19	  1.67	  0.20	  0.62	  0.02	 20.70	  0.33	 21.01	  0.06	  1.20	  0.13	 18.65	  0.29	  1.60	  0.26	  0.60	  0.02	 20.70	  0.73
      21	 21	342.17081	-44.53583	 24.00	  0.11	  2.52	  0.97	 23.25	  0.95	  3.52	  0.61	  0.49	  0.01	 66.44	  0.42	 23.33	  0.03	  1.89	  0.21	 21.95	  0.27	  1.87	  0.17	  0.51	  0.00	 71.08	  0.71	 23.09	  0.04	  1.77	  0.09	 21.57	  0.15	  1.31	  0.10	  0.55	  0.02	 73.62	  0.79	 22.99	  0.05	  1.67	  0.15	 21.35	  0.25	  1.01	  0.17	  0.60	  0.01	 72.84	  3.12	 22.91	  0.07	  1.61	  0.17	 21.18	  0.30	  0.93	  0.17	  0.61	  0.02	 72.38	  2.61	 22.83	  0.08	  1.64	  0.21	 21.14	  0.36	  0.98	  0.28	  0.63	  0.02	 74.32	  5.91	 22.75	  0.20	  1.64	  0.20	 21.05	  0.46	  0.93	  0.21	  0.63	  0.04	 73.45	  4.96
      22	 22	342.18693	-44.53537	 23.64	  0.05	  1.47	  0.31	 21.71	  0.50	  2.69	  0.31	  0.89	  0.01	 78.51	  1.21	 21.84	  0.02	  1.42	  0.14	 19.84	  0.24	  2.87	  0.20	  0.91	  0.01	 40.19	 79.24	 20.91	  0.03	  1.48	  0.07	 19.00	  0.13	  3.02	  0.19	  0.91	  0.02	 53.42	 62.07	 20.48	  0.03	  1.28	  0.15	 18.25	  0.28	  2.61	  0.32	  0.95	  0.03	 48.35	  7.03	 20.24	  0.03	  1.24	  0.14	 17.94	  0.28	  2.46	  0.48	  0.94	  0.02	 57.14	 14.90	 20.10	  0.03	  1.20	  0.13	 17.74	  0.27	  2.36	  0.46	  0.94	  0.02	 59.95	 12.20	 19.98	  0.04	  1.11	  0.17	 17.45	  0.37	  2.30	  0.57	  0.94	  0.02	 60.70	 11.48
      23	 23	342.16660	-44.53481	 23.70	  0.12	  1.25	  0.31	 21.41	  0.66	  5.66	  0.60	  0.63	  0.04	-79.11	  1.73	 22.13	  0.08	  0.82	  0.13	 18.94	  0.43	  5.54	  0.71	  0.61	  0.01	-80.30	  1.26	 21.39	  0.08	  0.61	  0.09	 17.57	  0.41	  4.57	  0.76	  0.64	  0.04	-83.74	  2.89	 20.97	  0.08	  0.63	  0.11	 17.20	  0.46	  3.36	  0.78	  0.70	  0.03	-29.04	 77.84	 20.69	  0.07	  0.58	  0.09	 16.74	  0.42	  3.50	  0.84	  0.70	  0.03	-78.96	  3.37	 20.57	  0.05	  0.68	  0.11	 16.97	  0.39	  4.90	  1.34	  0.69	  0.03	-76.18	  3.39	 20.41	  0.07	  0.53	  0.09	 16.27	  0.44	  3.12	  0.85	  0.67	  0.05	-77.76	  3.41
      24	 24	342.16985	-44.53554	 23.23	  0.08	  1.10	  0.26	 20.68	  0.58	  3.90	  0.41	  0.67	  0.01	 -6.65	  0.83	 21.40	  0.04	  1.25	  0.16	 19.12	  0.32	  4.45	  0.34	  0.61	  0.03	 -8.18	  1.12	 20.45	  0.05	  1.36	  0.12	 18.36	  0.25	  5.01	  0.47	  0.57	  0.03	 -7.94	  1.13	 20.06	  0.04	  1.10	  0.16	 17.49	  0.37	  3.98	  0.63	  0.50	  0.03	 -9.07	  1.66	 19.82	  0.04	  1.07	  0.14	 17.22	  0.32	  3.81	  0.67	  0.48	  0.03	 -9.84	  1.25	 19.70	  0.04	  1.03	  0.13	 17.00	  0.31	  3.59	  0.66	  0.49	  0.03	 -9.76	  0.86	 19.56	  0.07	  0.96	  0.18	 16.72	  0.47	  3.69	  0.89	  0.48	  0.03	-10.05	  1.05
      25	 25	342.16825	-44.53655	 24.85	  0.15	  0.48	  0.06	 20.50	  0.42	  3.58	  0.36	  0.84	  0.02	-48.27	 12.20	 22.97	  0.07	  0.46	  0.05	 18.53	  0.33	  4.26	  0.51	  0.84	  0.03	-53.36	  4.32	 22.13	  0.06	  0.42	  0.05	 17.50	  0.32	  3.53	  0.77	  0.87	  0.05	-37.60	 13.68	 21.66	  0.08	  0.47	  0.07	 17.27	  0.39	  2.40	  0.61	  0.83	  0.04	-16.84	 22.71	 21.37	  0.07	  0.45	  0.04	 16.86	  0.29	  2.55	  0.60	  0.81	  0.03	-25.77	  4.52	 21.24	  0.07	  0.47	  0.04	 16.84	  0.27	  3.26	  1.06	  0.80	  0.03	-35.38	  8.00	 21.09	  0.08	  0.42	  0.05	 16.46	  0.35	  2.29	  0.81	  0.82	  0.05	-31.06	 10.41
      26	 26	342.17999	-44.53568	 25.36	  0.03	  2.13	  0.28	 24.24	  0.31	  1.86	  0.15	  0.90	  0.03	  0.62	  8.77	 24.15	  0.03	  1.50	  0.04	 22.27	  0.08	  1.62	  0.24	  0.84	  0.01	-42.52	  1.36	 23.50	  0.04	  1.37	  0.03	 21.41	  0.09	  1.63	  0.38	  0.78	  0.03	-41.60	  2.22	 23.27	  0.01	  1.39	  0.03	 21.22	  0.06	  2.27	  0.08	  0.83	  0.02	-36.51	  0.32	 23.13	  0.01	  1.38	  0.02	 21.06	  0.05	  2.32	  0.05	  0.81	  0.01	-38.72	  0.11	 23.08	  0.01	  1.36	  0.03	 20.98	  0.06	  2.26	  0.06	  0.81	  0.02	-37.04	  0.51	 22.96	  0.04	  1.22	  0.09	 20.64	  0.19	  1.55	  0.18	  0.74	  0.05	-36.22	  2.09
      27	 27	342.17465	-44.53693	 26.02	  0.00	  0.89	  0.02	 23.00	  0.05	  0.86	  0.01	  0.50	  0.02	-59.13	  0.01	 24.40	  0.09	  1.07	  0.10	 21.79	  0.29	  1.28	  0.19	  0.50	  0.01	-54.99	  0.53	 23.66	  0.07	  1.06	  0.07	 21.03	  0.22	  1.28	  0.15	  0.49	  0.01	-54.17	  0.43	 22.92	  0.31	  1.98	  0.61	 21.64	  0.99	  2.38	  0.84	  0.58	  0.05	-54.80	  1.36	 22.84	  0.22	  1.41	  0.26	 20.82	  0.63	  1.98	  0.62	  0.53	  0.03	-54.70	  1.73	 23.11	  0.08	  1.00	  0.06	 20.35	  0.22	  1.06	  0.14	  0.49	  0.02	-53.27	  0.24	 22.95	  0.07	  1.08	  0.09	 20.35	  0.26	  1.01	  0.12	  0.50	  0.03	-52.91	  0.39
      28	 28	342.18565	-44.53125	 24.35	  0.05	  1.52	  0.07	 22.50	  0.14	  2.16	  0.08	  0.96	  0.03	-30.67	 38.50	 23.78	  0.12	  1.37	  0.03	 21.70	  0.17	  3.00	  0.15	  1.00	  0.00	 74.04	  4.43	 23.29	  0.11	  1.28	  0.33	 21.05	  0.66	  3.31	  0.98	  0.95	  0.04	 59.64	 86.11	 22.85	  0.04	  1.26	  0.03	 20.59	  0.10	  2.63	  0.11	  0.90	  0.03	-32.72	  3.88	 22.55	  0.06	  1.41	  0.07	 20.53	  0.17	  2.77	  0.66	  0.88	  0.04	-42.10	 10.07	 22.53	  0.02	  1.36	  0.19	 20.43	  0.33	  2.67	  0.69	  0.75	  0.21	-56.08	 22.26	 22.21	  0.14	  1.57	  0.03	 20.42	  0.18	  2.62	  0.07	  0.90	  0.02	-26.04	  3.51
      29	 29	342.19530	-44.53490	 25.34	  0.03	  1.68	  0.23	 23.70	  0.32	  1.72	  0.05	  0.89	  0.04	 52.10	  3.07	 23.69	  0.03	  1.45	  0.10	 21.73	  0.18	  2.31	  0.12	  0.93	  0.01	 -2.12	  3.49	 22.80	  0.04	  1.55	  0.07	 20.98	  0.13	  2.57	  0.09	  0.91	  0.01	  4.28	  4.80	 22.42	  0.03	  1.41	  0.15	 20.40	  0.25	  2.34	  0.21	  0.85	  0.01	  1.28	  6.95	 22.22	  0.02	  1.31	  0.14	 20.05	  0.25	  2.13	  0.28	  0.86	  0.01	 -2.41	  3.56	 22.11	  0.03	  1.33	  0.13	 19.97	  0.25	  2.19	  0.31	  0.86	  0.01	 -2.64	  3.22	 22.00	  0.04	  1.20	  0.19	 19.62	  0.39	  2.19	  0.42	  0.87	  0.01	 -5.03	  4.67
