#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:17:01 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:17:01	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A+A/709/A254/m1149&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_37090254
#Name: J/A+A/709/A254
#Title: 4 HFF clusters members structural parameters (Granata+, 2026)
#INFO	ivoid=ivo://cds.vizier/j/a+a/709/a254	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/709/a254	    IVOID of underlying data collection
#INFO	creator=Granata G.	    First author or institution
#INFO	cites=bibcode:2026A&A...709A.254G	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2026	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/709/A254	    Dataset landing page
#INFO	publication_date=2026-05-25	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_709_A254_m1149:
#Name: J/A+A/709/A254/m1149
#Title: Structural parameters for MACS J1149.6+2223 members
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	ID	(I3)	[1/279] Object ID number in serial order within the table (ID)	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F9.5)	Right Ascension (J2000) (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination (J2000) (DEC)	[ucd=pos.eq.dec;meta.main]
#Column	F435W	(F6.2)	Total F435W AB magnitude (MAG_F435W)	[ucd=phot.mag;em.opt.B]
#Column	e_F435W	(F6.2)	? 1-sigma error on Total F435W AB magnitude (MAG_ERR_F435W)	[ucd=stat.error]
#Column	ReF435W	(F6.2)	Circularised F435W effective radius in kpc (RE_F435W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF435W	(F6.2)	? 1-sigma error on Circularised F435W effective radius in kpc (RE_ERR_F435W)	[ucd=stat.error]
#Column	muF435W	(F6.2)	Average F435W surface brightness within the effective radius in mag/arcsec2 (MU_F435W)	[ucd=phot.mag.sb]
#Column	e_muF435W	(F6.2)	? 1-sigma error on Average F435W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F435W)	[ucd=stat.error]
#Column	nF435W	(F6.2)	F435W Sersic index (N_F435W)	[ucd=stat.fit.param]
#Column	e_nF435W	(F6.2)	? 1-sigma error on F435W Sersic index (N_ERR_F435W)	[ucd=stat.error]
#Column	ARF435W	(F6.2)	F435W axis ratio (AR_F435W)	[ucd=phys.size.axisRatio]
#Column	e_ARF435W	(F6.2)	? 1-sigma error on F435W axis ratio (AR_ERR_F435W)	[ucd=stat.error]
#Column	PAF435W	(F6.2)	[] F435W position angle in decimal degrees (PA_F435W)	[ucd=pos.posAng]
#Column	e_PAF435W	(F6.2)	? 1-sigma error on F435W position angle in decimal degrees (PA_ERR_F435W)	[ucd=stat.error]
#Column	F606W	(F6.2)	Total F606W AB magnitude (MAG_F606W)	[ucd=phot.mag;em.opt.R]
#Column	e_F606W	(F6.2)	? 1-sigma error on Total F606W AB magnitude (MAG_ERR_F606W)	[ucd=stat.error]
#Column	ReF606W	(F6.2)	Circularised F606W effective radius in kpc (RE_F606W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF606W	(F6.2)	? 1-sigma error on Circularised F606W effective radius in kpc (RE_ERR_F606W)	[ucd=stat.error]
#Column	muF606W	(F6.2)	Average F606W surface brightness within the effective radius in mag/arcsec2 (MU_F606W)	[ucd=phot.mag.sb]
#Column	e_muF606W	(F6.2)	? 1-sigma error on Average F606W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F606W)	[ucd=stat.error]
#Column	nF606W	(F6.2)	F606W Sersic index (N_F606W)	[ucd=stat.fit.param]
#Column	e_nF606W	(F6.2)	? 1-sigma error on F606W Sersic index (N_ERR_F606W)	[ucd=stat.error]
#Column	ARF606W	(F6.2)	F606W axis ratio (AR_F606W)	[ucd=phys.size.axisRatio]
#Column	e_ARF606W	(F6.2)	? 1-sigma error on F606W axis ratio (AR_ERR_F606W)	[ucd=stat.error]
#Column	PAF606W	(F6.2)	[] F606W position angle in decimal degrees (PA_F606W)	[ucd=pos.posAng]
#Column	e_PAF606W	(F6.2)	? 1-sigma error on F606W position angle in decimal degrees (PA_ERR_F606W)	[ucd=stat.error]
#Column	F814W	(F6.2)	Total F814W AB magnitude (MAG_F814W)	[ucd=phot.mag;em.opt.I]
#Column	e_F814W	(F6.2)	? 1-sigma error on Total F814W AB magnitude (MAG_ERR_F814W)	[ucd=stat.error]
#Column	ReF814W	(F6.2)	Circularised F814W effective radius in kpc (RE_F814W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF814W	(F6.2)	? 1-sigma error on Circularised F814W effective radius in kpc (RE_ERR_F814W)	[ucd=stat.error]
#Column	muF814W	(F6.2)	Average F814W surface brightness within the effective radius in mag/arcsec2 (MU_F814W)	[ucd=phot.mag.sb]
#Column	e_muF814W	(F6.2)	? 1-sigma error on Average F814W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F814W)	[ucd=stat.error]
#Column	nF814W	(F6.2)	F814W Sersic index (N_F814W)	[ucd=stat.fit.param]
#Column	e_nF814W	(F6.2)	? 1-sigma error on F814W Sersic index (N_ERR_F814W)	[ucd=stat.error]
#Column	ARF814W	(F6.2)	F814W axis ratio (AR_F814W)	[ucd=phys.size.axisRatio]
#Column	e_ARF814W	(F6.2)	? 1-sigma error on F814W axis ratio (AR_ERR_F814W)	[ucd=stat.error]
#Column	PAF814W	(F6.2)	[] F814W position angle in decimal degrees (PA_F814W)	[ucd=pos.posAng]
#Column	e_PAF814W	(F6.2)	? 1-sigma error on F814W position angle in decimal degrees (PA_ERR_F814W)	[ucd=stat.error]
#Column	F105W	(F6.2)	? Total F105W AB magnitude (MAG_F105W)	[ucd=phot.mag;em.IR.J]
#Column	e_F105W	(F6.2)	? 1-sigma error on Total F105W AB magnitude (MAG_ERR_F105W)	[ucd=stat.error]
#Column	ReF105W	(F6.2)	Circularised F105W effective radius in kpc (RE_F105W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF105W	(F6.2)	? 1-sigma error on Circularised F105W effective radius in kpc (RE_ERR_F105W)	[ucd=stat.error]
#Column	muF105W	(F6.2)	Average F105W surface brightness within the effective radius in mag/arcsec2 (MU_F105W)	[ucd=phot.mag.sb]
#Column	e_muF105W	(F6.2)	? 1-sigma error on Average F105W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F105W)	[ucd=stat.error]
#Column	nF105W	(F6.2)	F105W Sersic index (N_F105W)	[ucd=stat.fit.param]
#Column	e_nF105W	(F6.2)	? 1-sigma error on F105W Sersic index (N_ERR_F105W)	[ucd=stat.error]
#Column	ARF105W	(F6.2)	F105W axis ratio (AR_F105W)	[ucd=phys.size.axisRatio]
#Column	e_ARF105W	(F6.2)	? 1-sigma error on F105W axis ratio (AR_ERR_F105W)	[ucd=stat.error]
#Column	PAF105W	(F6.2)	[] F105W position angle in decimal degrees (PA_F105W)	[ucd=pos.posAng]
#Column	e_PAF105W	(F6.2)	? 1-sigma error on F105W position angle in decimal degrees (PA_ERR_F105W)	[ucd=stat.error]
#Column	F125W	(F6.2)	? Total F125W AB magnitude (MAG_F125W)	[ucd=phot.mag;em.IR.J]
#Column	e_F125W	(F6.2)	? 1-sigma error on Total F125W AB magnitude (MAG_ERR_F125W)	[ucd=stat.error]
#Column	ReF125W	(F6.2)	? Circularised F125W effective radius in kpc (RE_F125W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF125W	(F6.2)	? 1-sigma error on Circularised F125W effective radius in kpc (RE_ERR_F125W)	[ucd=stat.error]
#Column	muF125W	(F6.2)	? Average F125W surface brightness within the effective radius in mag/arcsec2 (MU_F125W)	[ucd=phot.mag.sb]
#Column	e_muF125W	(F6.2)	? 1-sigma error on Average F125W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F125W)	[ucd=stat.error]
#Column	nF125W	(F6.2)	? F125W Sersic index (N_F125W)	[ucd=stat.fit.param]
#Column	e_nF125W	(F6.2)	? 1-sigma error on F125W Sersic index (N_ERR_F125W)	[ucd=stat.error]
#Column	ARF125W	(F6.2)	? F125W axis ratio (AR_F125W)	[ucd=phys.size.axisRatio]
#Column	e_ARF125W	(F6.2)	? 1-sigma error on F125W axis ratio (AR_ERR_F125W)	[ucd=stat.error]
#Column	PAF125W	(F6.2)	[]? F125W position angle in decimal degrees (PA_F125W)	[ucd=pos.posAng]
#Column	e_PAF125W	(F6.2)	? 1-sigma error on F125W position angle in decimal degrees (PA_ERR_F125W)	[ucd=stat.error]
#Column	F140W	(F6.2)	? Total F140W AB magnitude (MAG_F140W)	[ucd=phot.mag;em.IR.H]
#Column	e_F140W	(F6.2)	? 1-sigma error on Total F140W AB magnitude (MAG_ERR_F140W)	[ucd=stat.error]
#Column	ReF140W	(F6.2)	? Circularised F140W effective radius in kpc (RE_F140W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF140W	(F6.2)	? 1-sigma error on Circularised F140W effective radius in kpc (RE_ERR_F140W)	[ucd=stat.error]
#Column	muF140W	(F6.2)	? Average F140W surface brightness within the effective radius in mag/arcsec2 (MU_F140W)	[ucd=phot.mag.sb]
#Column	e_muF140W	(F6.2)	? 1-sigma error on Average F140W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F140W)	[ucd=stat.error]
#Column	nF140W	(F6.2)	? F140W Sersic index (N_F140W)	[ucd=stat.fit.param]
#Column	e_nF140W	(F6.2)	? 1-sigma error on F140W Sersic index (N_ERR_F140W)	[ucd=stat.error]
#Column	ARF140W	(F6.2)	? F140W axis ratio (AR_F140W)	[ucd=phys.size.axisRatio]
#Column	e_ARF140W	(F6.2)	? 1-sigma error on F140W axis ratio (AR_ERR_F140W)	[ucd=stat.error]
#Column	PAF140W	(F6.2)	[]? F140W position angle in decimal degrees (PA_F140W)	[ucd=pos.posAng]
#Column	e_PAF140W	(F6.2)	? 1-sigma error on F140W position angle in decimal degrees (PA_ERR_F140W)	[ucd=stat.error]
#Column	F160W	(F6.2)	Total F160W AB magnitude (MAG_F160W)	[ucd=phot.mag;em.IR.H]
#Column	e_F160W	(F6.2)	? 1-sigma error on Total F160W AB magnitude (MAG_ERR_F160W)	[ucd=stat.error]
#Column	ReF160W	(F6.2)	Circularised F160W effective radius in kpc (RE_F160W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF160W	(F6.2)	? 1-sigma error on Circularised F160W effective radius in kpc (RE_ERR_F160W)	[ucd=stat.error]
#Column	muF160W	(F6.2)	Average F160W surface brightness within the effective radius in mag/arcsec2 (MU_F160W)	[ucd=phot.mag.sb]
#Column	e_muF160W	(F6.2)	? 1-sigma error on Average F160W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F160W)	[ucd=stat.error]
#Column	nF160W	(F6.2)	F160W Sersic index (N_F160W)	[ucd=stat.fit.param]
#Column	e_nF160W	(F6.2)	? 1-sigma error on F160W Sersic index (N_ERR_F160W)	[ucd=stat.error]
#Column	ARF160W	(F6.2)	F160W axis ratio (AR_F160W)	[ucd=phys.size.axisRatio]
#Column	e_ARF160W	(F6.2)	? 1-sigma error on F160W axis ratio (AR_ERR_F160W)	[ucd=stat.error]
#Column	PAF160W	(F6.2)	[] F160W position angle in decimal degrees (PA_F160W)	[ucd=pos.posAng]
#Column	e_PAF160W	(F6.2)	? 1-sigma error on F160W position angle in decimal degrees (PA_ERR_F160W)	[ucd=stat.error]
recno	ID	RAJ2000	DEJ2000	F435W	e_F435W	ReF435W	e_ReF435W	muF435W	e_muF435W	nF435W	e_nF435W	ARF435W	e_ARF435W	PAF435W	e_PAF435W	F606W	e_F606W	ReF606W	e_ReF606W	muF606W	e_muF606W	nF606W	e_nF606W	ARF606W	e_ARF606W	PAF606W	e_PAF606W	F814W	e_F814W	ReF814W	e_ReF814W	muF814W	e_muF814W	nF814W	e_nF814W	ARF814W	e_ARF814W	PAF814W	e_PAF814W	F105W	e_F105W	ReF105W	e_ReF105W	muF105W	e_muF105W	nF105W	e_nF105W	ARF105W	e_ARF105W	PAF105W	e_PAF105W	F125W	e_F125W	ReF125W	e_ReF125W	muF125W	e_muF125W	nF125W	e_nF125W	ARF125W	e_ARF125W	PAF125W	e_PAF125W	F140W	e_F140W	ReF140W	e_ReF140W	muF140W	e_muF140W	nF140W	e_nF140W	ARF140W	e_ARF140W	PAF140W	e_PAF140W	F160W	e_F160W	ReF160W	e_ReF160W	muF160W	e_muF160W	nF160W	e_nF160W	ARF160W	e_ARF160W	PAF160W	e_PAF160W
      71	 71	177.39958	+22.37614	 27.92	  0.05	  1.09	  0.05	 24.19	  0.16	  0.96	  0.06	  0.35	  0.01	-14.66	  0.41	 25.79	  0.04	  1.26	  0.04	 22.39	  0.11	  0.91	  0.05	  0.49	  0.01	-15.27	  0.25	 24.75	  0.12	  1.22	  0.14	 21.28	  0.36	  1.00	  0.20	  0.52	  0.01	-14.74	  0.69	 24.19	  0.35	  1.50	  0.42	 21.16	  0.96	  1.30	  0.56	  0.60	  0.03	-11.75	  0.88	 24.13	  0.15	  1.39	  0.11	 20.93	  0.33	  1.11	  0.20	  0.53	  0.01	-15.66	  0.50	      	      	      	      	      	      	      	      	      	      	      	      	 23.79	  0.12	  1.30	  0.05	 20.46	  0.21	  0.89	  0.07	  0.53	  0.01	-15.60	  0.23
      72	 72	177.40344	+22.37789	 25.29	  0.15	  2.24	  0.64	 23.13	  0.77	  2.33	  0.32	  0.65	  0.02	-76.92	  4.00	 23.05	  0.08	  4.28	  0.46	 22.30	  0.31	  3.53	  0.21	  0.66	  0.01	-75.39	  0.37	 22.15	  0.15	  3.06	  0.45	 20.68	  0.47	  3.15	  0.48	  0.68	  0.02	-72.72	  0.81	 21.68	  0.02	  3.41	  0.62	 20.44	  0.42	  2.74	  0.24	  0.65	  0.01	-75.51	  1.64	 21.37	  0.09	  4.04	  1.09	 20.49	  0.68	  3.24	  0.53	  0.65	  0.02	-72.87	  1.04	      	      	      	      	      	      	      	      	      	      	      	      	 21.21	  0.05	  2.67	  0.52	 19.44	  0.48	  2.64	  0.34	  0.64	  0.02	-73.03	  1.19
      73	 73	177.39902	+22.38020	 23.77	  0.04	  2.17	  0.10	 21.55	  0.13	  2.97	  0.21	  0.85	  0.01	 60.94	  0.92	 21.85	  0.02	  2.17	  0.11	 19.62	  0.13	  3.27	  0.18	  0.84	  0.02	 48.27	  2.21	 20.83	  0.04	  1.95	  0.22	 18.37	  0.28	  3.21	  0.33	  0.84	  0.03	 44.67	  4.60	 20.38	  0.07	  1.70	  0.23	 17.63	  0.37	  2.47	  0.22	  0.91	  0.06	 51.73	  1.74	 20.22	  0.04	  2.20	  0.37	 18.03	  0.41	  2.39	  0.38	  0.92	  0.03	 40.25	  9.82	      	      	      	      	      	      	      	      	      	      	      	      	 19.95	  0.05	  1.64	  0.22	 17.13	  0.34	  2.43	  0.35	  0.91	  0.03	 46.98	  5.98
      74	 74	177.40268	+22.37871	 26.59	  0.05	  1.95	  0.05	 24.14	  0.10	  0.81	  0.03	  0.45	  0.01	 77.01	  0.18	 24.69	  0.03	  2.43	  0.07	 22.71	  0.10	  1.19	  0.05	  0.65	  0.01	 83.56	  0.21	 23.75	  0.08	  2.10	  0.17	 21.46	  0.26	  1.04	  0.15	  0.60	  0.01	 83.30	  0.36	 23.17	  0.06	  2.07	  0.12	 20.84	  0.19	  1.03	  0.16	  0.63	  0.01	 85.34	  0.30	 23.15	  0.12	  2.36	  0.14	 21.11	  0.25	  1.12	  0.11	  0.62	  0.02	 82.94	  0.51	      	      	      	      	      	      	      	      	      	      	      	      	 22.82	  0.09	  2.25	  0.15	 20.67	  0.23	  1.12	  0.13	  0.61	  0.01	 83.77	  1.00
      75	 75	177.39928	+22.38142	 23.38	  0.03	  3.52	  0.29	 22.21	  0.21	  5.23	  0.34	  0.80	  0.01	-56.02	  0.81	 21.04	  0.07	  5.69	  0.86	 20.91	  0.40	  6.08	  0.35	  0.76	  0.01	-53.68	  1.48	 19.99	  0.09	  4.30	  0.64	 19.26	  0.42	  5.50	  0.62	  0.77	  0.02	-51.83	  3.02	 19.52	  0.03	  3.38	  0.99	 18.26	  0.66	  5.10	  0.55	  0.77	  0.03	-51.26	  1.64	 19.10	  0.12	  5.46	  2.33	 18.88	  1.04	  6.79	  1.28	  0.74	  0.02	-51.05	  3.20	 19.58	  0.16	  1.45	  0.32	 16.48	  0.65	  2.95	  0.88	  0.62	  0.02	-73.43	  4.61	 18.97	  0.06	  2.33	  0.67	 16.90	  0.68	  5.14	  0.82	  0.74	  0.01	-54.32	  2.62
      76	 76	177.41221	+22.38331	 23.47	  0.03	  3.39	  0.13	 22.21	  0.12	  3.10	  0.11	  0.93	  0.01	  1.72	  3.81	 20.69	  0.04	  6.17	  0.50	 20.74	  0.22	  4.62	  0.18	  0.95	  0.01	 -1.07	  3.15	 19.31	  0.10	  5.94	  1.38	 19.27	  0.60	  5.04	  0.52	  0.94	  0.02	 -6.12	  4.86	 18.77	  0.24	  5.21	  3.56	 18.45	  1.72	  4.58	  1.16	  0.93	  0.04	-18.62	 11.54	 18.42	  0.18	  4.82	  2.85	 17.93	  1.46	  5.25	  1.05	  0.94	  0.03	-19.57	 10.31	      	      	      	      	      	      	      	      	      	      	      	      	 18.28	  0.14	  3.23	  1.17	 16.92	  0.93	  4.09	  0.84	  0.95	  0.03	-26.90	  9.41
      77	 77	177.40131	+22.37972	 26.72	  0.07	  2.12	  0.22	 24.44	  0.29	  1.83	  0.08	  0.45	  0.01	 -9.31	  0.43	 24.72	  0.07	  2.95	  0.28	 23.17	  0.28	  3.21	  0.19	  0.73	  0.01	-37.57	  0.93	 24.07	  0.21	  1.70	  0.29	 21.32	  0.58	  2.23	  0.56	  0.70	  0.01	-36.31	  1.74	 23.62	  0.31	  1.73	  0.63	 20.91	  1.10	  2.32	  0.69	  0.71	  0.02	-35.65	  1.83	 23.32	  0.22	  2.29	  0.38	 21.22	  0.58	  2.58	  0.50	  0.72	  0.01	-35.23	  1.94	      	      	      	      	      	      	      	      	      	      	      	      	 22.77	  0.26	  2.76	  0.53	 21.07	  0.68	  3.56	  0.89	  0.68	  0.03	-38.72	  2.90
      78	 78	177.40602	+22.38105	 24.97	  0.01	  2.49	  0.10	 23.04	  0.09	  1.80	  0.05	  0.74	  0.01	 36.59	  1.54	 23.40	  0.01	  2.24	  0.03	 21.25	  0.04	  1.66	  0.02	  0.75	  0.01	 40.59	  0.49	 22.50	  0.04	  2.34	  0.12	 20.44	  0.15	  1.79	  0.09	  0.77	  0.01	 39.00	  1.50	 22.29	  0.08	  2.34	  0.20	 20.23	  0.27	  1.62	  0.12	  0.78	  0.01	 42.14	  0.97	 22.15	  0.07	  2.50	  0.31	 20.24	  0.34	  1.82	  0.22	  0.82	  0.02	 36.38	  3.35	      	      	      	      	      	      	      	      	      	      	      	      	 21.95	  0.06	  2.06	  0.19	 19.62	  0.27	  1.53	  0.15	  0.81	  0.02	 38.13	  1.89
      79	 79	177.41047	+22.38024	 25.74	  0.05	  1.20	  0.07	 22.23	  0.18	  1.62	  0.14	  0.38	  0.01	 39.94	  0.35	 23.64	  0.01	  1.19	  0.02	 20.11	  0.05	  1.76	  0.06	  0.39	  0.01	 37.20	  0.22	 22.45	  0.04	  1.19	  0.03	 18.93	  0.09	  1.82	  0.06	  0.39	  0.01	 36.64	  0.71	 21.86	  0.11	  1.10	  0.07	 18.16	  0.25	  1.45	  0.11	  0.40	  0.01	 37.76	  0.99	 21.71	  0.10	  1.24	  0.08	 18.26	  0.24	  1.61	  0.16	  0.42	  0.01	 37.05	  0.54	      	      	      	      	      	      	      	      	      	      	      	      	 21.44	  0.10	  1.10	  0.06	 17.74	  0.21	  1.56	  0.13	  0.41	  0.01	 37.43	  0.54
      80	 80	177.41187	+22.38241	 21.87	  0.04	  1.48	  0.10	 18.82	  0.20	  1.67	  0.05	  0.39	  0.01	-25.75	  0.04	 21.61	  0.03	  2.72	  0.14	 19.88	  0.14	  3.43	  0.18	  0.32	  0.01	-26.03	  0.19	 20.40	  0.08	  2.38	  0.22	 18.38	  0.28	  3.27	  0.38	  0.31	  0.01	-25.46	  0.28	 19.79	  0.07	  2.66	  0.65	 18.00	  0.60	  3.11	  0.53	  0.35	  0.04	-26.04	  0.21	 19.57	  0.06	  2.54	  0.39	 17.69	  0.39	  3.54	  0.46	  0.31	  0.01	-26.44	  0.20	      	      	      	      	      	      	      	      	      	      	      	      	 19.20	  0.06	  1.98	  0.28	 16.78	  0.37	  3.23	  0.44	  0.31	  0.02	-26.55	  0.24
      81	 81	177.40473	+22.38222	 24.86	  0.04	  1.54	  0.06	 21.89	  0.12	  2.11	  0.13	  0.47	  0.01	  4.68	  0.13	 22.83	  0.01	  1.26	  0.03	 19.43	  0.06	  2.01	  0.10	  0.40	  0.01	  4.31	  0.24	 21.63	  0.06	  1.18	  0.04	 18.08	  0.13	  2.05	  0.15	  0.37	  0.01	  4.37	  0.41	 21.09	  0.07	  1.35	  0.15	 17.83	  0.32	  2.00	  0.33	  0.43	  0.02	  4.90	  1.25	 20.83	  0.08	  1.33	  0.13	 17.55	  0.30	  2.25	  0.27	  0.41	  0.01	  3.50	  0.79	      	      	      	      	      	      	      	      	      	      	      	      	 20.53	  0.09	  1.13	  0.07	 16.88	  0.23	  1.92	  0.16	  0.41	  0.02	  3.89	  0.70
      82	 82	177.41407	+22.38362	 22.80	  0.02	  1.47	  0.03	 19.73	  0.07	  1.53	  0.05	  0.74	  0.01	  4.96	  0.04	 22.42	  0.03	  2.28	  0.16	 20.30	  0.18	  4.79	  0.33	  0.65	  0.02	  3.66	  0.79	 21.15	  0.07	  2.21	  0.18	 18.97	  0.25	  4.47	  0.39	  0.61	  0.01	  4.68	  0.79	 20.58	  0.07	  2.15	  0.24	 18.33	  0.31	  4.01	  0.16	  0.66	  0.03	  6.47	  4.83	 20.19	  0.06	  3.32	  0.96	 18.90	  0.69	  5.43	  0.86	  0.72	  0.03	  3.98	  1.67	      	      	      	      	      	      	      	      	      	      	      	      	 19.97	  0.05	  1.72	  0.32	 17.24	  0.46	  3.98	  0.69	  0.71	  0.03	  5.73	  2.55
      83	 83	177.41043	+22.38404	 24.28	  0.03	  2.32	  0.04	 22.20	  0.07	  1.69	  0.03	  0.83	  0.01	  4.14	  1.65	 21.98	  0.01	  2.63	  0.08	 20.18	  0.08	  2.29	  0.08	  0.88	  0.02	  4.53	  3.24	 20.75	  0.08	  2.53	  0.25	 18.86	  0.30	  2.48	  0.24	  0.90	  0.03	 -4.89	  7.53	 20.16	  0.05	  2.19	  0.26	 17.96	  0.31	  2.13	  0.16	  0.96	  0.02	  6.10	 24.01	 19.92	  0.03	  2.82	  0.52	 18.27	  0.43	  2.77	  0.44	  0.93	  0.03	 -7.17	 30.44	 19.69	  0.05	  3.13	  0.81	 18.27	  0.61	  3.04	  0.65	  0.94	  0.03	-24.86	 26.26	 19.63	  0.03	  2.06	  0.31	 17.29	  0.36	  2.24	  0.42	  0.93	  0.02	-43.57	 29.25
      84	 84	177.40217	+22.38283	 24.98	  0.04	  0.39	  0.03	 19.05	  0.20	  2.26	  0.76	  0.71	  0.01	  6.63	  1.97	 24.46	  0.03	  0.60	  0.02	 19.47	  0.11	  3.17	  0.53	  0.73	  0.03	 -2.99	  3.07	 24.08	  0.01	  1.07	  0.01	 20.32	  0.02	  1.29	  0.01	  0.83	  0.01	 -1.42	  0.34	 23.85	  0.27	  1.05	  0.18	 20.04	  0.64	  2.37	  0.63	  0.72	  0.01	 -6.20	  4.91	 23.83	  0.13	  1.22	  0.15	 20.36	  0.40	  2.55	  0.41	  0.68	  0.02	-12.29	  0.93	 23.64	  0.15	  1.40	  0.23	 20.47	  0.51	  3.07	  0.64	  0.69	  0.02	 -6.22	  1.28	 23.47	  0.17	  1.14	  0.15	 19.84	  0.45	  2.59	  0.52	  0.68	  0.03	-11.78	  0.95
      85	 85	177.40125	+22.38364	 26.93	  0.01	  1.57	  0.04	 24.01	  0.06	  1.23	  0.05	  0.67	  0.01	-64.13	  0.24	 25.29	  0.02	  1.52	  0.02	 22.30	  0.05	  1.27	  0.02	  0.88	  0.01	-48.50	  1.03	 24.26	  0.12	  1.53	  0.22	 21.27	  0.43	  1.44	  0.28	  0.87	  0.01	-37.20	  3.55	 24.04	  0.31	  1.46	  0.23	 20.95	  0.66	  1.14	  0.30	  0.89	  0.01	-48.28	  4.99	 23.71	  0.12	  1.78	  0.18	 21.06	  0.34	  1.55	  0.20	  0.85	  0.01	-47.90	  3.07	 23.55	  0.13	  1.94	  0.24	 21.08	  0.40	  1.78	  0.27	  0.87	  0.01	-44.85	  4.54	 23.34	  0.14	  1.68	  0.18	 20.57	  0.38	  1.61	  0.24	  0.89	  0.01	-45.14	  3.20
      86	 86	177.41795	+22.38553	 22.97	  0.07	  3.85	  0.35	 21.99	  0.27	  2.35	  0.23	  0.68	  0.02	-75.53	  1.52	 21.86	  0.03	  3.82	  0.13	 20.87	  0.10	  1.61	  0.12	  0.71	  0.01	-84.03	  0.20	 21.15	  0.02	  3.57	  0.12	 20.01	  0.10	  1.38	  0.08	  0.72	  0.01	-87.44	  0.51	 20.82	  0.01	  3.23	  0.49	 19.46	  0.33	  1.59	  0.06	  0.74	  0.01	-85.56	  1.90	 20.66	  0.02	  3.81	  0.52	 19.66	  0.31	  1.93	  0.27	  0.73	  0.02	-85.39	  1.56	 20.54	  0.02	  3.69	  0.55	 19.47	  0.34	  2.07	  0.29	  0.73	  0.02	-85.76	  1.43	 20.42	  0.02	  2.93	  0.42	 18.85	  0.33	  1.87	  0.29	  0.73	  0.01	-85.25	  1.85
      87	 87	177.41071	+22.38590	 24.20	  0.01	  2.65	  0.03	 22.42	  0.04	  2.85	  0.09	  0.82	  0.01	-80.43	  0.76	 21.62	  0.03	  3.90	  0.19	 20.67	  0.14	  3.94	  0.08	  0.82	  0.01	-75.75	  0.26	 20.25	  0.08	  4.21	  0.65	 19.46	  0.41	  4.56	  0.36	  0.83	  0.02	-73.46	  2.00	 19.78	  0.18	  5.03	  1.53	 19.38	  0.84	  4.74	  0.76	  0.82	  0.03	-78.48	  1.65	 19.42	  0.11	  3.37	  1.08	 18.16	  0.81	  4.50	  0.75	  0.80	  0.02	-74.97	  2.50	 19.30	  0.17	  2.62	  1.09	 17.48	  1.08	  4.18	  1.16	  0.78	  0.02	-76.94	  2.46	 19.20	  0.08	  2.73	  0.64	 17.47	  0.59	  3.96	  0.65	  0.78	  0.02	-77.02	  2.23
