galaxy,split,split_sha256,duplicate_of,diagnostic_pass,mean_square,channel_lag1,quadrant_min,quadrant_max,failed_gates
NGC2841,9062032-reverse,5b2c01509a04e367b272df32c3cff5fe036b8731b0a9baa7f5a58a34a11b7b4e,,True,1.1954231282105996,0.13533106662959982,0.9458771297376926,1.5271431343212134,
NGC2841,9062033-forward,01ce395b6b6c3100b2b77eb6a067cbe669a3b23e413701beb32181f401efa2c4,,False,1.2164424070427786,0.18367131797958147,1.0008429712553075,1.7679535680799983,held_channel_lag1
NGC2841,9062033-reverse,c6890be8088c1bf6e121e827c0ce1486f092eec6f494aaeaf9015df482dc294b,,True,0.9393088699910006,-0.04123448908967995,0.8386153431141191,1.1029280738523788,
NGC2841,9062034-forward,0c598e2b95e8f6c5a777aa2e6695763f73910851562240d33642abbcabc61c13,,False,1.331287322627971,0.31058152766536085,0.9976869771920495,1.7355725187236657,held_channel_lag1
NGC2841,9062034-reverse,2ea2ea6564294a1d05a1c9a79ec4bbaaac1614a0764046796592a18272731382,,True,0.8715258064487068,-0.09748526068346691,0.8615754715644368,0.8828239616998882,
NGC2841,9062035-forward,ddcc2e47651473a47fad10b22c5fa475f774fd8007dd7281e3caa55c1f149b46,,True,0.9439215909443792,-0.05983754797042296,0.8956951026659737,0.9898817400050337,
NGC2841,9062035-reverse,7d2a116073c6b94ed1144525c09d751ffb164829d20d506db46480293d451e7b,,False,1.3703419958817662,0.3031632289687984,0.9985910361037226,1.8380665927682398,held_channel_lag1
NGC2903,9062028-forward,56bf969f6f8fa323a31e8aca170e76eced343a93e765ef44627f87883f3df020,,True,0.9506458413730149,-0.07162004238097433,0.891494694702613,0.9801103231725725,
NGC2903,9062028-reverse,fa918ff0b9de6aa0fbb25af8a2de43c4d5a94d8d4c8af4729ca82841ea00e0b4,,False,1.2822341407262723,0.21794848262134262,0.963591122228115,1.74250741121523,held_channel_lag1
NGC2903,9062029-forward,c7be281cda22394040e2789d7b55044c8a5be7fb24fbb841135d806207dbaabf,,True,1.165539281506269,0.11988831656572245,0.9713498917021388,1.3579407201925273,
NGC2903,9062029-reverse,c5c36dd937431549ec82990d80eb56051f4f9333ffb66d7a625bad3ef3a2f085,,True,0.9855595730894787,-0.04262901174789741,0.8592842284636504,1.1474573225685953,
NGC2903,9062030-forward,3b773d1a7ded3c684ed2106d5ce4f2d03f2ebf9108a2761e7132946b87efc3c7,,True,0.9447481070125205,-0.08212929549902016,0.8816281158114904,0.9817506644562118,
NGC2903,9062030-reverse,ece78c111603604a276d6bfedb5f96981a856754712b98f83fd88692b52c13db,,False,1.1673758610226015,0.16911996761504802,0.9380408894755129,1.4810239060332049,held_channel_lag1
NGC2903,9062031-forward,87a25417be90e0d7e6ff7e1b272415f45712e5f19f051deae6986b4d01da3f67,,True,1.159143596422581,0.06747014777305164,0.9156002839010471,1.6931574653443398,
NGC2903,9062031-reverse,6b098cc1dcbcfdd28bbcbe2878a5ae665a20dde1246cfc0d7b039ef32a5d3401,,True,1.0429082396841045,0.05103952824975648,0.938197976690643,1.331115623957866,
NGC2903,9062032-forward,fb35491a0bd3be47b2001550dfd699d73193c155648f54e23109f3d02647cc9a,,True,0.9462509256462777,-0.0400563804812208,0.8661463445275883,1.00260177781519,
NGC2903,9062032-reverse,36f6e90dbabc1010ee0ac081e7f986fd4c93e4a16cfdc5936973b9adffd012b0,,True,1.2885619213134054,0.12458110039394645,1.0211037350430447,1.6372235509085244,
NGC2903,9062033-forward,06a66fdcf93f90be9b96605a78cf3c4dc494cb39c09eab1a43dfa9ac19f04218,,True,1.0721190867114658,0.05348841385691906,0.9582160813011298,1.3559757529449603,
NGC2903,9062033-reverse,f20943d2feeddc8543adbd9f649f97c0d6692cba29a4fa58161687b468c03228,,True,1.1201926003135345,0.05315544659011861,0.8993956666254638,1.731137791146272,
NGC2903,9062034-forward,8cceca245f08c779682f0cb0db0adef6693919502b1db8acec7dad59e67d7422,,True,1.1814538417574196,0.04800247095767165,1.0196691186552231,1.6179051472021302,
NGC2903,9062034-reverse,fea148bfc3566a7cef6271295c91d187f577549796f396fc2793adb339d7dff5,,True,1.0038315688090247,0.031268823853205424,0.8449806361088316,1.3257688987932494,
NGC2903,9062035-forward,fc1097742d7bcd63911a6108f4f2c222ba33ddcc9dfac6d04d0003ae08019dc5,,True,1.1456083541485174,0.038522645946963446,0.9045127304684785,1.8319518333759073,
NGC2903,9062035-reverse,290bb69c2c48032292fea848ea86c0330c9549a783267bd52fdaaef82a866734,,True,1.0916107507331378,0.0681573425371367,0.9651383830941498,1.369998603376505,
NGC2976,9062028-forward,330c123c2724c4c26ca12bf7fd8e042fd639cd33f3e5fdeaeea890c7435cf3a3,,True,1.0955085910135882,0.032473352293806344,0.9979491499652132,1.1533107238465445,
NGC2976,9062028-reverse,8c68a53a7a458b39dbd394d4ac9c08a828bcab002f7aaae86699c47fe01e1446,,True,0.9986963127259839,-0.012083326714041916,0.9696225783889807,1.0297594940775527,
NGC2976,9062029-forward,881ac66e4fd01d1f35ad85614cea8a41284c3267b688ada681be6eb961280f56,,True,1.0001134555427995,-0.01989154458079873,0.9437147840306482,1.066330446150703,
NGC2976,9062029-reverse,863dfaeca4638f810ba4b7a75371c801f7049889d43360de4cbe4e2b548436b3,,True,1.1047980843454177,0.028302437324678867,1.0782112344534431,1.1300899514888192,
NGC2976,9062030-forward,90df8d6d74a4087fc9c55bbe75207eba51f4d61c73d70391e62c2a297bef2766,,True,1.0342059008938145,0.044121266116967664,0.9422780201419559,1.0884753012550723,
NGC2976,9062030-reverse,2b3aa79584b2520c75966ebcca5d83410b807c8cb453f2234f4934e5f5112916,,True,1.0394169155591317,-0.010391294109697078,0.942650758259032,1.1539789469707404,
NGC2976,9062031-forward,8e6f8e7d94acd0b83564ad9d436076e4cabf9e6d5e3ea526d05b06b67c81fc45,,True,1.0452495367620631,0.024019779353165793,0.9700089106108275,1.1425861508263095,
NGC2976,9062031-reverse,13f9f420114d1cf99a2bb410dfe0eaf634d52e8901b003d4456c6e2eafab0eb0,,True,1.0648041094525647,0.01945529852537924,0.9743938765145492,1.1400582853728451,
NGC2976,9062032-forward,420f207e3cf56898bdcf5d1a8ed53864f3ff40f529b53c71c2a9947bc4602be0,,True,1.1377569630613908,0.004498832243299208,1.0969198841546333,1.1711603558953734,
NGC2976,9062032-reverse,41a6e6eba6e428c7d603b52dffaf36a907375e3a7f4fbe46fcb754f61abb1851,,True,0.9874372346033047,0.02693286233668157,0.9284978239561816,1.0967471935457465,
NGC2976,9062033-forward,73636f59a5cdde43a4406db37d9e925b6484bb12495c92ebd006030a89ca9d2a,,True,1.078102735727133,0.023006504261452343,0.9791657700007,1.1300229524090832,
NGC2976,9062033-reverse,ac03cd14c0b512c74bc4335f7d0af4b897da01b29365d8c6fcbdb03ca9753e25,,True,0.9852253836571678,-0.020588135003496877,0.9684156802297424,1.0080750144400317,
NGC2976,9062034-forward,a73f4a3da161391c002a04c2440e7f9c3c05497a6747bf17f48ef73cca3d08d2,,True,1.096617852549274,0.03115924504701007,1.0404083315416757,1.1391522025217302,
NGC2976,9062034-reverse,6b3bd980f0bdbcff7f609b39617e00d7f1bf3ff2d3822bf901e9ae0e0e0f8ad1,,True,1.0105449146060506,-0.008760188773836223,0.9384166586510353,1.0970608716092423,
NGC2976,9062035-forward,e412c62eb095135feef92d2fc4832708c68dc6117f5b744302ee7b088b2086c6,,True,1.0188094049613792,-0.01252249033673865,0.9089235156218816,1.1151765667162092,
NGC2976,9062035-reverse,488b6195f469d05a37c8b22512a1f73b40eebc324d567c64c9e8614c80c988da,,True,1.1719851905923475,0.0676292441473474,1.043807629038195,1.2148657584064495,
NGC3198,9062028-forward,ee192587f350afb6c845bc17360f49cc060525baf497ece16bbdad60a9d59fe8,,False,1.202014577584611,0.17617631191490382,0.9578492881867359,1.701886426761666,held_channel_lag1
NGC3198,9062028-reverse,25a5a8266e1471578f1cbf75da23fe315dcfcedff20175a84f15b7ed9c3eb35f,,True,0.9990018767759304,-0.07035217266559082,0.9734150860215307,1.0579680616440665,
NGC3198,9062029-forward,9053b3ce772a2a044a211aabc2451615f5962d713bdf762c447259160bcfac75,,False,1.2612556201128733,0.16915052474417702,1.0101479204953399,2.0147756579190736,held_channel_lag1;spatial_quadrants
NGC3198,9062029-reverse,f6c07f10ad7278502f08fea4b04b0275454ec21814947f341a5b5f580ecb41e5,,True,1.0819971819904795,0.071339506302509,0.9701575917408504,1.3020244018000051,
NGC3198,9062030-forward,9cab23c33a262464f5b69e66c6f55cf3ced1fd6c4defceb444821f9bfcf67cc3,,True,0.9896070051011214,-0.09896951599187064,0.9781835181953444,1.0070490542104489,
NGC3198,9062030-reverse,98395e6661c645b466d858f34380e70e65af49227b765286e6501ac61425d497,,False,1.4353374700450983,0.31741941240678484,1.0400712544433914,2.0004434134476092,held_channel_lag1;spatial_quadrants
NGC3198,9062031-forward,f13c0887b0a68625a3f433bb007cca725a120576668295d1c52679832798befe,,True,1.0285741567992832,-0.03058670470356039,0.9990482312772555,1.083778329711744,
NGC3198,9062031-reverse,044d34d6aebca6446c552362448b870671dfe27a1bc96cb0c2d6e67b70d5b4a1,,False,1.3544825785352321,0.2756221641151824,1.028422444102159,1.8765532408647507,held_channel_lag1
NGC3198,9062032-forward,a50191f2dd43327344f929c13c24dba06b8858df52da42331f59584ea595800b,,True,1.1665371707661423,0.10145208350219148,0.966249501728676,1.8075534659480919,
NGC3198,9062032-reverse,1dbfb093d7e575d2cbcbf3910e57765f922adf7aec9c092b6099e750c1798ba2,,True,1.1547261084921128,0.10168333073350834,1.0147873859993084,1.4709714322978646,
NGC3198,9062033-forward,8ce3e0a32cb6b8eed610346479120c7101febd4ddead3c441a286022a2adcfce,,True,1.193804248382592,0.13942136741108518,0.937947685452437,1.8997964962398148,
NGC3198,9062033-reverse,8284eb7e5a9a22ae8accb31938dcd8a0c40cfdaedbc0397d78c666e8b13e4979,,True,1.1471391295071203,0.0825636491121683,0.983147017474835,1.4190778011335878,
NGC3198,9062034-forward,b87aa968b0dff5abdb4d8b7bbb8d4719d870c3bf951595b8860a51eda3bfe902,,True,1.0028282644168822,-0.06991643323256087,0.9525461366853811,1.0645967743865599,
NGC3198,9062034-reverse,23fa0faeb72c8d64fd3eec889740e68148b8210b6e988bc6fcb2c93412728b84,,False,1.3521618627806335,0.278199279679686,1.0337056683969033,1.885708208351579,held_channel_lag1
NGC3198,9062035-forward,334fd210bfe73f41a55f0070d7f3e2fff787794440994d2abd6f4ddd93b96770,,True,0.9972304275440407,-0.08769200183221992,0.9598831191965501,1.0326140877752659,
NGC3198,9062035-reverse,09d60a125af6b5c6cf76761f109e00fd8f1091c72747e654ae74d377d3fe97b5,,False,1.3433915051974077,0.3005313937433212,0.9969371048028939,2.072215453667947,held_channel_lag1;spatial_quadrants
NGC3521,9062028-forward,169c37141fb8c1a60c52efee8028820badca5fb20dd932dacf8907770fe2d034,,True,1.00618199349494,-0.004459755374793946,0.952555447707793,1.0659611393162396,
NGC3521,9062028-reverse,2159c12fe8ee19e52f9d53a81c6b31f19540916e3849c2565f322b8201943913,,True,1.0885386398199566,0.026800440035870617,0.9925062993925109,1.1720513745482675,
NGC3521,9062029-forward,177e4a4e27d9a534adf414e40f540f28eed74308064d415568449188447d76f7,,True,1.0086493190178116,0.0027876287586659763,0.9750477381454457,1.067905566742378,
NGC3521,9062029-reverse,b68f0df0a9ba7aebead8d5bcc91039169b80ecf22d994bc77f7b5da8629eb20e,,True,1.0530492965106404,0.03389120744577087,1.0035508263492758,1.104410299017446,
NGC3521,9062030-forward,092953ab37e883ec353a491984e5268301ef53e1fe20f7792bfc5fba75fd9336,,True,1.174206654073863,0.04936196427142999,1.0550183018739623,1.3351306893999242,
NGC3521,9062030-reverse,3b297563eef9771211ddc2a2def76cb5199cb1e825e762fa81f285d8f489c154,,True,0.910646158624438,0.019948451578251293,0.8504339001683675,0.9848803492926843,
NGC3521,9062031-forward,201c1303d784a6f9286f334cbb7597839c87ae6aa600a0656c2fa26858c0a93f,,True,1.0226134717886668,0.0116845676837461,0.9971325616211715,1.0638080876321963,
NGC3521,9062031-reverse,384e5b7a75c68ab7d49e063b8b7f9bba3da93e59f2dcbcf2acba33d29ef7f3c0,,True,1.0581083987299715,0.051881683768395644,0.9720459627675945,1.0974262102758972,
NGC3521,9062032-forward,df75e7fd079ae6ddf60af2643cb6d355130e8f7bf2a1cdc1d0757f3a2ef88024,,True,1.004486597383079,0.000490428241270303,0.9799350831436467,1.0287845651394145,
NGC3521,9062032-reverse,d3339ac14be02a4d7dcfeaadce7bc4c5ccfbd2063d8718e4a3423be5e2f6ff27,,True,1.0379381655656759,0.009687681970904947,0.9631997137484798,1.0831998999354424,
NGC3521,9062033-forward,88c74f38b33250e1242df43ba01c483bf9c7aa0985b6ad3a04ed35864de9ae8e,,True,1.072006062759684,0.03681621072701937,1.0066316509038713,1.2026022717341025,
NGC3521,9062033-reverse,66a3638242122430f4d5cb73607e69e11231263f87708178b0d81e52a767f7f9,,True,0.9643594494150259,-0.017833434598052124,0.8782295293035535,1.0369882337486607,
NGC3521,9062034-forward,9cc5a5bf5bdee25d36d7980d59ef3a59da2a6262f9b2fd7bdc153bf15644ee53,,True,1.1077280213756118,0.008843312098134362,1.0532094363216862,1.1761924833394701,
NGC3521,9062034-reverse,8b097e42f184de859d371d001d0ccaaeca7569d873c1476e832821b2d2227d6f,,True,0.9828230818979573,0.025538759103348758,0.9494210008600755,1.0364332004304329,
NGC3521,9062035-forward,1683896c56d5756a0fd5f0b8b53fd20b5b2de1d5c269c74e7f9563721921abd8,,True,1.0104304580557357,0.03792269369666299,0.9850783973245104,1.035885924998105,
NGC3521,9062035-reverse,bedf69fd1d06582fb14d0624cd8877633179de23d8699440b06b3feea3962377,,True,1.031898869599059,-0.007093819488295459,0.98460188517429,1.0834477911086693,
NGC4214,9062028-forward,084c90c9aa52108614cb1744c474d04bf972584c371ebc49beafd18f7752b5fc,,True,0.9713968786868787,-0.01936820667960618,0.9303087475489924,1.0232147763170218,
NGC4214,9062028-reverse,f771b9845c7b99ac790f58cb3305552d79261a1fa9241ae442431bea1589366f,,True,1.0320885397307047,-0.017357193821791798,0.9494985440137397,1.2381662658667267,
NGC4214,9062029-forward,0b5c979b5abb117cf0c654213fc23632460589457d65ae5bb2cd563050037ba0,,True,1.0059891311565086,-0.010412958087156891,0.9295340690529293,1.1678336938402631,
NGC4214,9062029-reverse,353db6131e33b5ab2dc2ede7871a315c7f3352b895034520bb68a6d8ecec60b9,,True,1.0003540410012983,-0.02209346941194963,0.9349378093433285,1.080190024265351,
NGC4214,9062030-forward,62dba65b8e8d61ebc80d27fb43ab1b035b7bcde52f46b101ee0844f97334a1fb,,True,1.021954934181859,0.013443289248802046,0.9609902211609455,1.1035840216017023,
NGC4214,9062030-reverse,a4753388c40d570b35a50b7597deec94f201de72e03318eea29619b7d728001f,,True,0.9880708554900758,-0.05261996555046397,0.923566211940289,1.1188997879238438,
NGC4214,9062031-forward,5ea973a3fe8b9c3c256dbc66dca37294b068534a8100996bedbbb53995deb503,,True,1.0288675116691448,0.03931147742174134,0.9478300586004067,1.1307274066681736,
NGC4214,9062031-reverse,ef20dd9842cc1edaf1bdb7bcb1bcb4219f33bfd7c1918498d561faf41f304377,,True,1.0051089617954423,-0.05768999477757502,0.8864744355334307,1.1823474611168412,
NGC4214,9062032-forward,8b6c5854f7009da05497caef535626dd60c26dfeb8aee429a3710e5619fc9d47,,True,1.0184848649573364,-0.0010080442004958023,0.9205558804255435,1.2316504734291858,
NGC4214,9062032-reverse,92c9998569ec0d96eda1731fe56c351811e701b5e4d8536d5a4c27523432678e,,True,0.9929202471714121,-0.02293697038680899,0.9425677440230344,1.0549991231488787,
NGC4214,9062033-forward,bcf2275fd5d37764dfec524e8a16b53241457389c25239608061e70d013b425b,,True,0.9804676568652145,0.010824979619197652,0.9191827031881161,1.0701952398465935,
NGC4214,9062033-reverse,8653f98bbbadaccd26cd2219b4b668b0cb09860bc6a25f4fcf214109475bbc96,,True,1.037530505988682,-0.026688809734167897,0.9683802244504477,1.214599930333302,
NGC4214,9062034-forward,2e78a603cdd6d27df4481b2cc248516bcdba1b9e7b993994566523da3f205f80,,True,1.027526081452258,0.015483154828849603,0.9256961118035147,1.259162028563592,
NGC4214,9062034-reverse,a422a96d093609890ad2898db9124fc980a4c2a672a7b58150595e39b4181e29,,True,1.037435644450867,-0.021812058442471246,0.9920561391389797,1.146546600221862,
NGC4214,9062035-forward,44e2b329abe76e821babcaf155b4e793b402b398d978001c0f0692ac8de6b25b,,True,0.9717338707406675,-0.003017156273110433,0.9463261756377751,1.0568899870536528,
NGC4214,9062035-reverse,5d02201bf29f05b7bcd72731a166cfb310b359b55dd4c595ea9cac68526b56c1,,True,1.1105494719000895,0.008561828538347586,0.9981295311096914,1.2574804874214687,
NGC5055,9062028-forward,77d56e024e84c321f9bbf576c805218b78ecb82bd4cd341791de4f0346b12399,,True,1.0732918659573378,-0.019486376327185497,0.8733963230795407,1.1791696314921862,
NGC5055,9062028-reverse,68a8ae93a79d97455d69e5615172e322660cb027bc190ffc2ff219ec36a0b62c,,True,0.9576798366939706,-0.018021487859524395,0.7826878892951058,1.073692132598964,
NGC5055,9062029-forward,d29745802da28dd39afb4ce481350f845d4dcee270549392b89e1e1c725c25e7,,True,1.0932429679720141,0.08237536478494095,1.0530916656269682,1.1347399056868235,
NGC5055,9062029-reverse,0262e6f6206ac07b20668b84c8acea60c36f3267f1449b7ea320a2345f76a4f2,,True,0.8572319786689097,-0.0924199784743801,0.7668319276417629,0.9967739800836534,
NGC5055,9062030-forward,e5423b6116153dda84835ec75e18186311402e31d3e8ca930adb938cd846536e,,True,1.0253897774918628,0.004686007680416827,0.9122695193522333,1.1798337685207463,
NGC5055,9062030-reverse,77838ac2c69cf0c1dad65aac604c9158ff8d88956e576a3a8e4a3c8ae3dc6047,,True,0.9315187288813674,-0.005451605060867413,0.7601136359038959,1.0669521213211766,
NGC5055,9062031-forward,6d87611baad23d066a059fd9d4425126345a6a3173625db3d21e85df1e7e3dfe,,True,0.990694915153033,-0.05470341679306713,0.9147199201060293,1.0702225674480863,
NGC5055,9062031-reverse,969381a7b02fef7e86986d37f9368e02ea73718a1fa47d1f2b2a1bf44834a295,,True,0.9412863002787623,-0.01057576836643988,0.8331422078296205,1.0144634891253868,
NGC5055,9062032-forward,286785579b35628bd67fe89970f7c509641e7685ffe8a2f3967c89b97d35d12b,,True,0.8626388605380431,-0.10164545989547634,0.7193467014970287,0.9718260247021578,
NGC5055,9062032-reverse,98aa5b6040ba62c5f53e26939dcd1662868b765c43303f77908f65f79bfe954d,,True,1.081586506369196,0.1033864357657956,0.9598287891000278,1.310576724583758,
NGC5055,9062033-forward,6630f79740ac33cdcae41a0a9517a56dacf976ee6ac3a412facb7fc6a16b69f8,,True,0.8968985995196989,0.012482908777948325,0.8231736657186984,0.9865465017363108,
NGC5055,9062033-reverse,c2f71acef46c8eeb956edd6dd1d6a9a658a7afd45e2fa43471b230ea544a1c46,,True,0.961751800719546,-0.0947208502861125,0.8894292796952797,1.0401491529727314,
NGC5055,9062034-forward,6bc283c6e1062870df4d24cf4d813c1796d7d48d294f138bef5fee62b200cd51,,True,0.961989553311547,0.0576828668922278,0.791606650869456,1.1793054321490486,
NGC5055,9062034-reverse,0c5c1363e37234bbabc1cfefb563c2dd85c51fd8b864863aceeab9c3edf0db4e,,True,1.0657232359923423,-0.04612305867532089,0.962587133325453,1.16826347134511,
NGC5055,9062035-forward,741c4b39c98a37ce6cbf5f1c0ee27cc66401af7fc1aa26529892783bbb99a4aa,,True,0.9172816103390492,-0.09127373797762685,0.8933650921356892,0.9459214732382519,
