id	ra_deg	dec_deg	z	z_err	q_flag	member_flag	sep_arcmin	R_proj_Mpc
	227.646260	5.656850	0.081300				7.422	0.6517
	227.673880	5.667210	0.078400				5.866	0.5151
	227.639840	5.634520	0.074900				8.669	0.7613
	227.694570	5.695430	0.076600				3.771	0.3311
	227.712840	5.716750	0.074000				2.092	0.1837
	227.585090	5.648830	0.077400				10.577	0.9288
	227.730070	5.734840	0.071500				0.632	0.0555
	227.708760	5.746890	0.070700				1.498	0.1315
	227.661380	5.776620	0.075300				4.725	0.4149
	227.760460	5.760580	0.073600				1.857	0.1631
	227.737830	5.762310	0.076000				1.083	0.0951
	227.634960	5.891560	0.073900				10.602	0.9310
	227.716880	5.885780	0.076800				8.523	0.7484
	227.710460	5.870270	0.074500				7.660	0.6727
	227.693470	5.856840	0.073500				7.144	0.6273
	227.711220	5.840760	0.077400				5.917	0.5196
	227.722280	5.833550	0.073900				5.374	0.4719
	227.698430	6.051980	0.080800				18.556	1.6294
	227.744570	6.048290	0.077400				18.226	1.6004
	227.745350	5.882430	0.078900				8.292	0.7281
	227.720000	5.988990	0.082300				14.679	1.2890
	227.770110	5.829330	0.084200				5.521	0.4848
	227.771150	6.211640	0.081900				28.104	2.4679
	227.798550	5.856080	0.076800				7.720	0.6780
	227.791040	5.813710	0.080300				5.369	0.4715
	227.851740	5.992150	0.077300				16.431	1.4429
	227.828110	5.832850	0.073900				7.726	0.6784
	227.803830	5.826030	0.078900				6.427	0.5643
	227.792290	5.796350	0.076800				4.670	0.4101
	227.969030	5.937690	0.074400				18.201	1.5983
	227.843710	5.819570	0.074400				7.953	0.6984
	227.897200	5.867150	0.082400				12.213	1.0724
	227.776620	5.756340	0.081300				2.653	0.2329
	227.865420	5.761990	0.083700				7.928	0.6962
	227.773800	5.744910	0.080300				2.391	0.2100
	227.899200	5.636870	0.078900				11.809	1.0370
	227.839640	5.688960	0.072400				7.152	0.6281
	227.857850	5.630820	0.082700				10.080	0.8851
	227.767350	5.687710	0.072600				3.965	0.3482
	227.836570	5.547070	0.075000				13.354	1.1726
	227.840650	5.626010	0.075400				9.564	0.8398
	227.793060	5.421580	0.076100				19.709	1.7307
	227.800140	5.558180	0.080300				11.874	1.0427
	227.802220	5.419860	0.079000				19.916	1.7489
	227.774330	5.645060	0.073400				6.452	0.5665
	227.792360	5.501920	0.074500				14.982	1.3156
	227.730100	5.499880	0.075800				14.692	1.2901
	227.751160	5.414100	0.082400				19.864	1.7443
	227.725610	5.275120	0.081700				28.180	2.4746
	227.733450	5.649090	0.084100				5.738	0.5039
	227.752790	5.723110	0.076400				1.724	0.1514
	227.621100	5.400380	0.081700				21.728	1.9080
	227.730500	5.694230	0.079900				3.036	0.2666
	227.698120	5.649090	0.085400				6.119	0.5374
	227.735580	5.714670	0.067700				1.806	0.1586
	228.041480	6.037460	0.082300				25.413	2.2316
	227.790150	5.754510	0.080900				3.418	0.3001
	228.086340	6.072790	0.080100				28.814	2.5303
	227.883310	5.718610	0.074200				9.065	0.7960
	227.703820	5.524460	0.076800				13.336	1.1711
	227.703330	5.480370	0.076400				15.965	1.4019
	227.712250	5.490760	0.074000				15.292	1.3428
	227.815700	5.565940	0.075700				11.790	1.0353
	227.920220	5.658660	0.078200				12.272	1.0776
	227.743890	5.756800	0.077800				0.944	0.0829
	227.770760	5.738000	0.074500				2.246	0.1972
	227.595450	5.609130	0.079600				11.592	1.0179
	227.683980	5.518540	0.079600				13.892	1.2199
	227.809120	5.676280	0.073900				6.092	0.5349
	227.850980	5.569560	0.083500				12.627	1.1088
	227.756050	5.659420	0.085900				5.288	0.4644
	227.793660	5.552910	0.078400				12.052	1.0583
	227.719350	5.370960	0.082200				22.442	1.9707
	227.759200	5.315450	0.081900				25.801	2.2656
	227.735950	5.449890	0.080600				17.690	1.5534
	227.680920	5.676040	0.077300				5.189	0.4557
	227.714210	5.707990	0.068800				2.494	0.2190
	227.626370	5.501870	0.073400				15.919	1.3979
	227.695100	5.647560	0.074700				6.270	0.5506
	227.697030	5.678500	0.081400				4.538	0.3985
	227.652500	5.511610	0.079100				14.804	1.3000
	227.625820	5.628850	0.071600				9.479	0.8324
	227.546480	5.363180	0.084100				25.478	2.2373
	227.568620	5.422940	0.077200				21.679	1.9037
	227.626620	5.602240	0.076200				10.677	0.9376
	227.571600	5.466730	0.073000				19.286	1.6936
	227.715670	5.778850	0.080200				2.315	0.2033
	227.539200	5.572410	0.076500				15.551	1.3655
	227.724280	5.766810	0.081900				1.441	0.1265
	227.554280	5.595650	0.083700				13.958	1.2257
	227.752930	5.819180	0.085900				4.612	0.4050
	227.654560	5.755540	0.069600				4.772	0.4190
	227.596280	5.727560	0.080100				8.271	0.7263
	227.536370	5.676000	0.085200				12.485	1.0963
	227.373690	5.591590	0.079600				23.379	2.0530
	227.460570	5.698490	0.083000				16.543	1.4527
	227.594020	5.747460	0.076700				8.343	0.7326
	227.617560	5.760390	0.084600				7.000	0.6147
	227.625590	5.798380	0.078400				7.215	0.6336
	227.608110	5.787680	0.080800				7.931	0.6964
	227.672510	5.820220	0.076100				5.821	0.5112
	227.683900	5.839210	0.074800				6.403	0.5623
	227.684450	5.872880	0.068600				8.233	0.7230
	227.642650	5.923080	0.078500				12.004	1.0541
	227.641650	5.943290	0.078000				13.121	1.1522
	227.671580	5.964770	0.080800				13.715	1.2043
	227.684740	6.024260	0.079200				17.026	1.4951
	227.673480	6.038560	0.080500				17.994	1.5801
	227.761260	6.139040	0.079500				23.716	2.0826
	227.723290	5.920170	0.071000				10.545	0.9260
	227.794390	6.051020	0.078400				18.731	1.6448
	227.883810	6.155220	0.081200				26.207	2.3013
	227.786670	5.929380	0.081200				11.521	1.0117
	227.840150	6.019290	0.079000				17.656	1.5504
	227.831520	5.937100	0.079200				12.934	1.1358
	227.760320	5.868890	0.072500				7.617	0.6689
	227.832300	5.877830	0.073500				9.919	0.8710
	227.794360	5.832440	0.074300				6.387	0.5608
	227.941230	5.928860	0.078900				16.596	1.4574
	227.762680	5.797340	0.089800				3.599	0.3160
	227.797570	5.812310	0.076900				5.564	0.4886
	228.042250	5.881630	0.077300				20.164	1.7706
	228.016950	5.859120	0.077900				18.245	1.6022
	227.977350	5.794060	0.079300				14.840	1.3032
	227.907210	5.806790	0.071900				11.004	0.9663
	227.913300	5.757570	0.083400				10.746	0.9437
	227.836150	5.771200	0.073900				6.316	0.5546
	227.861330	5.722960	0.080100				7.728	0.6786
	227.661680	5.843990	0.072100				7.347	0.6452
	227.623190	6.021290	0.076800				17.858	1.5682
	227.804550	5.886900	0.081000				9.520	0.8360
	227.769980	6.091370	0.073800				20.911	1.8362
	227.810610	5.822240	0.076900				6.533	0.5737
	227.610610	6.006670	0.077200				17.351	1.5236
	227.599750	5.875960	0.081700				11.224	0.9856
	227.646890	5.930080	0.073400				12.271	1.0775
	227.722730	6.234500	0.080500				29.394	2.5812
	227.750950	5.847040	0.088300				6.224	0.5466
	227.928600	6.164020	0.079200				27.715	2.4337
	227.693070	5.798850	0.079300				4.055	0.3561
	227.555350	5.801160	0.074500				11.175	0.9813
	227.556620	5.782740	0.076100				10.817	0.9499
	227.679850	5.812980	0.077900				5.208	0.4574
	227.579170	5.875340	0.072900				12.106	1.0631
	227.641740	5.856450	0.077600				8.666	0.7610
	227.627290	5.895960	0.076900				11.078	0.9728
	227.686490	5.836260	0.077000				6.175	0.5422
	227.671340	5.938760	0.084300				12.224	1.0734
	227.630040	6.025500	0.073400				17.948	1.5760
	227.637450	6.028910	0.083400				17.994	1.5801
	227.718370	6.171020	0.081100				25.594	2.2475
	227.687890	5.922280	0.077900				11.000	0.9659
	227.709270	6.001310	0.083000				15.465	1.3580
	227.713670	5.879860	0.075700				8.197	0.7198
	227.762090	6.252040	0.077300				30.486	2.6771
	227.733020	5.970590	0.074100				13.552	1.1901
	227.763450	5.896880	0.080200				9.300	0.8167
	227.782420	5.884620	0.077400				8.883	0.7800
	227.883520	5.979380	0.077700				16.678	1.4645
	227.995650	5.888690	0.080000				17.861	1.5684
	227.880220	5.860210	0.082700				11.156	0.9796
	227.967710	5.816070	0.079400				14.608	1.2827
	227.817000	5.775890	0.073300				5.310	0.4663
	227.842750	5.779770	0.074700				6.838	0.6005
	227.935430	5.732960	0.081900				12.061	1.0591
	227.910230	5.635250	0.076200				12.416	1.0903
	227.748680	5.776280	0.075500				2.093	0.1838
	227.732580	5.780170	0.070000				2.128	0.1869
	227.887880	5.563720	0.073600				14.235	1.2500
	227.777980	5.727540	0.080600				2.835	0.2489
	227.780640	5.667330	0.081700				5.422	0.4761
	227.754350	5.632480	0.079100				6.846	0.6011
	227.799930	5.567810	0.069800				11.326	0.9946
	227.763360	5.312940	0.082200				25.967	2.2802
	227.733060	5.631970	0.077900				6.765	0.5941
	227.760830	5.377720	0.082100				22.079	1.9388
	227.707360	5.655480	0.081100				5.581	0.4901
	227.694400	5.690500	0.078100				4.013	0.3524
	227.693830	5.591430	0.072900				9.501	0.8343
	227.683950	5.623860	0.076300				7.837	0.6882
	227.679880	5.558520	0.074700				11.626	1.0209
	227.678520	5.741370	0.074300				3.303	0.2901
	227.663270	5.638680	0.078500				7.628	0.6698
	227.589640	5.699040	0.079100				9.030	0.7929
	227.633830	5.714660	0.084000				6.232	0.5472
	227.540400	5.575620	0.076800				15.369	1.3496
	227.398580	5.529400	0.083700				23.821	2.0917
	227.789370	5.796050	0.074300				4.529	0.3977
	227.761630	5.802170	0.074400				3.828	0.3361
	227.762750	5.830590	0.083100				5.435	0.4773
	227.816820	5.602680	0.081600				9.861	0.8659
	227.750300	5.782780	0.078400				2.488	0.2185
	227.732450	5.765350	0.079000				1.240	0.1089
	227.554910	5.563890	0.076500				15.223	1.3368
	227.721370	5.529970	0.083900				12.906	1.1333
	227.709730	5.465160	0.079400				16.835	1.4783
	227.572450	5.558610	0.080000				14.746	1.2949
	227.610670	5.765360	0.075700				7.451	0.6543
	227.579880	5.844910	0.079300				10.977	0.9639
	227.677630	6.008820	0.079500				16.196	1.4222
	227.706080	5.851950	0.074600				6.642	0.5833
	227.500660	5.688090	0.074000				14.325	1.2579
	227.658230	5.756070	0.087300				4.560	0.4004
	227.522760	5.782650	0.071000				12.799	1.1239
	227.520450	5.816100	0.085500				13.434	1.1797
	227.710560	5.760960	0.082200				1.693	0.1487
	227.625320	5.989340	0.076700				16.041	1.4086
	227.653280	6.124990	0.073400				23.316	2.0474
	227.707420	5.815700	0.079600				4.540	0.3986
	227.709470	5.930270	0.069400				11.227	0.9859
	227.717230	5.842690	0.074500				5.960	0.5234
	227.779810	6.135440	0.077200				23.604	2.0727
	227.774430	5.903820	0.078600				9.850	0.8649
	227.745780	5.818280	0.073600				4.472	0.3927
	227.912090	6.104720	0.080500				24.080	2.1145
	227.947280	6.114820	0.077600				25.603	2.2482
	227.779240	5.865980	0.079700				7.766	0.6819
	227.745310	5.806810	0.077900				3.789	0.3327
	228.118540	6.020920	0.078300				28.321	2.4869
	228.055320	5.895810	0.078800				21.228	1.8641
	227.855780	5.819060	0.078900				8.542	0.7501
	227.901980	5.828050	0.074900				11.218	0.9851
	228.008300	5.857260	0.079000				17.725	1.5565
	227.883040	5.776400	0.077100				9.113	0.8002
	227.890400	5.763150	0.084800				9.417	0.8269
	227.740230	5.766140	0.077500				1.342	0.1179
	227.749430	5.769340	0.078300				1.749	0.1536
	227.816630	5.696630	0.083700				5.728	0.5030
	227.749670	5.749060	0.079700				0.985	0.0865
	227.849180	5.636180	0.083100				9.482	0.8326
	227.780000	5.712320	0.081100				3.377	0.2965
	227.742870	5.717030	0.081100				1.748	0.1535
	227.736740	5.676910	0.081500				4.073	0.3576
	227.713100	5.344500	0.079700				24.045	2.1114
	227.690910	5.575860	0.075200				10.449	0.9176
	227.649160	5.512940	0.080100				14.796	1.2992
	227.682420	5.671540	0.081200				5.354	0.4702
	227.507000	5.522160	0.072900				19.017	1.6699
	227.469300	5.414720	0.074900				25.326	2.2240
	227.554160	5.603920	0.079200				13.651	1.1987
	227.735840	5.775840	0.081500				1.871	0.1643
	228.107180	6.051370	0.075000				28.901	2.5378
	227.742480	5.735640	0.072600				0.754	0.0662
	227.811960	5.653910	0.080000				7.176	0.6301
	227.623100	5.564750	0.083000				12.659	1.1116
	227.719980	5.724840	0.071800				1.449	0.1272
	227.751250	5.747500	0.072100				1.058	0.0929
	227.733340	5.723330	0.067200				1.284	0.1127
	227.656250	5.918330	0.079500				11.398	1.0008
	227.927080	5.670830	0.080600				12.364	1.0857
	227.753750	5.971670	0.074500				13.669	1.2003
	227.739590	5.981390	0.078700				14.204	1.2473
	227.631670	5.999170	0.080200				16.438	1.4434
	227.733750	5.744720	0.077900				0.000	0.0000
	227.729590	5.741390	0.072700				0.319	0.0280
	227.737920	5.739720	0.077900				0.390	0.0342
	227.736670	5.756940	0.075800				0.754	0.0662
	227.731250	5.733610	0.071200				0.683	0.0600
	227.739170	5.730560	0.082100				0.909	0.0798
	227.732090	5.761670	0.082200				1.022	0.0897
	227.727500	5.730280	0.072200				0.943	0.0828
	227.745420	5.760830	0.084500				1.191	0.1046
	227.671250	5.725830	0.074200				3.900	0.3424
	227.753330	5.661390	0.081000				5.135	0.4509
	227.792080	5.823330	0.076900				5.863	0.5148
	227.820420	5.830280	0.073200				7.288	0.6400
	227.947500	5.930000	0.078900				16.922	1.4860
	227.996250	6.096110	0.073000				26.267	2.3065
	227.790830	6.201110	0.080100				27.594	2.4231
	227.453020	5.385260	0.075100				27.317	2.3987
	227.327310	5.618800	0.083500				25.416	2.2318
	227.342820	5.596280	0.078100				24.983	2.1938
	227.367550	5.880420	0.079000				23.326	2.0483
	227.452100	5.372640	0.075700				27.952	2.4545
	227.407550	5.391730	0.078100				28.775	2.5268
	227.363550	5.389500	0.074300				30.708	2.6965
	227.321300	5.539380	0.072800				27.537	2.4181
	227.304980	5.740080	0.077200				25.599	2.2479
	227.272040	5.734220	0.081600				27.571	2.4211
	227.347280	5.727430	0.082900				23.095	2.0281
	227.318550	5.814500	0.072400				25.136	2.2073
	228.006880	5.692360	0.071000				16.606	1.4582
	227.938130	5.586230	0.084500				15.471	1.3585
	227.980300	5.553820	0.074900				18.652	1.6379
	227.938260	5.464970	0.082500				20.757	1.8227
	227.972820	5.505140	0.080100				20.259	1.7790
	227.985460	5.482150	0.075000				21.774	1.9120
	227.939010	5.397660	0.079500				24.163	2.1218
	227.928720	5.340300	0.081700				26.914	2.3634
	228.022000	5.381530	0.077700				27.770	2.4385
	227.878220	5.274610	0.079900				29.497	2.5902
	227.782760	5.346850	0.079800				24.051	2.1120
	227.840070	5.324400	0.076600				26.006	2.2837
	227.828550	5.262240	0.080800				29.497	2.5902
	227.755240	5.252640	0.078600				29.553	2.5951
	227.769500	5.247440	0.081700				29.913	2.6267
	227.762150	5.293110	0.077200				27.150	2.3841
	227.781420	5.244880	0.075500				30.125	2.6454
	227.796230	5.257420	0.075800				29.475	2.5883
	227.769020	5.272490	0.082600				28.412	2.4949
	227.742250	5.247450	0.081600				29.841	2.6204
	227.628190	5.261530	0.081100				29.669	2.6053
	227.545040	5.338870	0.084000				26.832	2.3562
	227.538200	5.353610	0.083900				26.212	2.3017
	227.943850	5.604310	0.072500				15.111	1.3269
	227.810140	5.298470	0.078800				27.161	2.3851
	227.893840	5.415250	0.082500				21.958	1.9282
	227.778320	5.328970	0.082200				25.087	2.2029
	227.660440	5.238770	0.075700				30.671	2.6933
	227.579680	6.164790	0.081000				26.829	2.3559
	227.485560	6.199340	0.080400				31.039	2.7256
	227.893150	6.201100	0.077300				28.988	2.5455
	227.479500	5.868160	0.078500				16.888	1.4829
	227.473800	5.969960	0.076800				20.576	1.8068
	227.445180	5.871890	0.083100				18.840	1.6543
	227.472010	6.092120	0.076100				26.048	2.2873
	227.440510	6.087300	0.073100				26.996	2.3706
	227.595980	6.079730	0.074200				21.717	1.9070
	227.519200	6.041050	0.083100				21.911	1.9240
	227.549290	6.161190	0.078700				27.305	2.3977
	227.622930	6.113510	0.073400				23.095	2.0280
	227.550570	6.119290	0.076900				24.992	2.1946
	227.522510	6.119190	0.077600				25.763	2.2623
	227.640500	6.204900	0.082900				28.166	2.4733
	227.513940	6.206470	0.074600				30.653	2.6917
	227.611300	6.206490	0.078500				28.654	2.5161
	227.550850	6.214260	0.080000				30.213	2.6530
	227.829140	6.235290	0.084900				29.980	2.6326
	227.869150	6.236920	0.079900				30.617	2.6886
	227.925210	6.197470	0.085000				29.470	2.5878
	227.970170	6.179220	0.079300				29.643	2.6030
	228.013330	6.183400	0.078300				31.163	2.7365
	228.022500	5.769560	0.075400				17.302	1.5193
	228.103110	5.658670	0.075200				22.648	1.9888
	228.078200	5.815780	0.075800				20.999	1.8440
	227.954680	5.640500	0.077800				14.598	1.2818
	227.427190	6.130810	0.076200				29.518	2.5921
	227.415420	6.153260	0.076500				31.012	2.7232
	227.523390	6.135980	0.075200				26.621	2.3377
	227.632750	6.245280	0.080600				30.632	2.6899
	227.881650	6.240220	0.081300				31.012	2.7233
	227.933550	6.203620	0.077100				30.005	2.6348
	227.940220	6.186910	0.080700				29.253	2.5687
	227.951320	6.185050	0.080300				29.438	2.5850
	228.175760	6.012640	0.080200				30.893	2.7128
	227.404160	5.775280	0.076300				19.761	1.7352
	228.087910	5.819720	0.080100				21.615	1.8981
	227.489990	5.381940	0.076200				26.186	2.2994
	227.659170	6.231390	0.080900				29.537	2.5937
	227.315410	6.030000	0.077400				30.272	2.6582
