id	ra_deg	dec_deg	z	z_err	q_flag	member_flag	sep_arcmin	R_proj_Mpc
6040	39.960240	-1.583650	4.258460		3		0.666	0.2063
6061	39.967720	-1.586590	0.364400		3		0.337	0.1044
6065	39.966990	-1.584820	1.256700		3		0.299	0.0927
6066	39.953700	-1.583830	0.363300		3		1.057	0.3274
6070	39.968200	-1.584230	0.725291		3		0.219	0.0679
6089	39.970890	-1.584600	0.363400		3		0.144	0.0447
6091	39.972450	-1.584580	0.375200		3		0.159	0.0492
6112	39.965410	-1.586020	0.370600		3		0.418	0.1295
6139	39.962670	-1.585180	1.063500		3		0.544	0.1686
6161	39.972380	-1.584300	0.378000		3		0.142	0.0440
6203	39.958140	-1.583700	0.375300		1		0.791	0.2451
6228	39.961700	-1.583210	3.810881		3		0.576	0.1784
6253	39.960280	-1.583430	1.061600		3		0.662	0.2050
6289	39.967940	-1.584450	0.362500		3		0.239	0.0742
6294	39.972540	-1.583850	0.374080		3		0.125	0.0386
6295	39.978460	-1.583910	0.360500		3		0.444	0.1376
6305	39.968400	-1.583050	0.578900		3		0.178	0.0551
6336	39.973830	-1.584210	0.725000		3		0.195	0.0605
6385	39.985940	-1.583470	0.325900		3		0.884	0.2739
6401	39.966710	-1.583020	0.360400		2		0.276	0.0856
6425	39.967930	-1.582750	0.252700		2		0.202	0.0625
6438	39.974630	-1.583380	0.364900		3		0.214	0.0664
6466	39.983250	-1.583210	0.862600		2		0.722	0.2237
6491	39.977060	-1.584760	0.346189		3		0.380	0.1178
6516	39.975800	-1.585800	0.381000		3		0.347	0.1076
6529	39.978420	-1.582370	0.386900		2		0.430	0.1332
6539	39.970600	-1.583780	0.376000		3		0.101	0.0314
6559	39.978110	-1.583320	0.387100		3		0.417	0.1291
6572	39.986010	-1.582770	0.386700		1		0.886	0.2744
6580	39.957370	-1.582090	4.427366		3		0.833	0.2579
6595	39.969640	-1.584830	0.724700		3		0.184	0.0570
6610	39.981480	-1.582080	4.427549		3		0.614	0.1901
6655	39.959480	-1.584000	1.552000		2		0.714	0.2212
6664	39.970950	-1.585030	0.724600		3		0.170	0.0525
6665	39.965610	-1.583310	0.378600		3		0.345	0.1067
6678	39.963500	-1.582270	2.910200		3		0.465	0.1440
6689	39.985810	-1.582040	0.862200		2		0.873	0.2705
6698	39.958570	-1.581700	5.243700		2		0.761	0.2358
6790	39.986040	-1.581790	0.732900		3		0.887	0.2749
6825	39.982480	-1.582180	0.420236		3		0.674	0.2086
6841	39.980700	-1.583230	0.733800		3		0.570	0.1766
6855	39.979710	-1.581590	0.422300		3		0.509	0.1576
6869	39.958310	-1.581300	5.648900		3		0.778	0.2410
6881	39.953640	-1.581870	2.916600		2		1.056	0.3272
6898	39.971620	-1.582130	0.374600		3		0.023	0.0071
6912	39.949730	-1.581480	0.628980		1		1.291	0.4000
6954	39.969600	-1.583790	0.370400		3		0.137	0.0423
6969	39.957970	-1.581340	4.340442		2		0.798	0.2473
6971	39.957900	-1.581010	3.127700		2		0.804	0.2490
7003	39.975550	-1.581450	0.365100		1		0.262	0.0812
7011	39.962440	-1.580710	6.285500		2		0.536	0.1661
7019	39.969460	-1.581340	0.392000		1		0.120	0.0371
7054	39.985410	-1.580840	4.256700		3		0.853	0.2643
7055	39.965000	-1.581600	0.364800		3		0.377	0.1167
7065	39.966790	-1.580760	0.270200		2		0.281	0.0872
7079	39.986300	-1.580710	2.937500		3		0.907	0.2810
7081	39.958750	-1.580510	3.708500		2		0.757	0.2344
7115	39.977360	-1.581000	0.379600		3		0.374	0.1158
7122	39.987460	-1.580900	1.033700		1		0.975	0.3021
7136	39.955430	-1.581240	0.367800		2		0.951	0.2945
7193	39.971330	-1.580580	3.704456		3		0.099	0.0305
7208	39.957680	-1.580460	3.127700		3		0.821	0.2542
7213	39.949590	-1.581790	0.377077		3		1.299	0.4025
7219	39.968470	-1.581120	0.378329		2		0.179	0.0555
7221	39.986430	-1.580350	0.682100		2		0.917	0.2841
7229	39.967210	-1.580770	0.379000		1		0.257	0.0797
7237	39.969450	-1.580610	0.379991		3		0.145	0.0449
7238	39.956860	-1.580250	0.576800		3		0.871	0.2698
7248	39.986000	-1.580580	1.203700		3		0.890	0.2757
7266	39.976790	-1.580830	0.365100		3		0.343	0.1061
7326	39.983100	-1.581430	1.061500		3		0.712	0.2206
7340	39.981470	-1.581390	1.256600		3		0.615	0.1905
7341	39.976820	-1.580480	0.387400		2		0.350	0.1084
7350	39.980060	-1.582290	0.372700		3		0.528	0.1637
7363	39.973230	-1.580330	0.369800		2		0.164	0.0509
7376	39.972080	-1.580530	0.000502		3		0.113	0.0350
7389	39.974770	-1.579900	0.373800		3		0.253	0.0783
7390	39.964780	-1.580150	0.000000		3		0.407	0.1262
7414	39.970140	-1.580750	0.360700		3		0.111	0.0342
7415	39.972210	-1.580360	0.371900		3		0.126	0.0389
7465	39.960980	-1.580660	0.371500		3		0.623	0.1930
7479	39.958680	-1.582380	0.133100		3		0.754	0.2335
7495	39.957870	-1.580060	1.063100		3		0.813	0.2518
7504	39.983270	-1.579580	4.338100		2		0.738	0.2286
7515	39.981670	-1.579680	3.128400		3		0.643	0.1993
7523	39.964740	-1.579840	0.379600		2		0.416	0.1288
7561	39.973820	-1.580880	0.374600		3		0.174	0.0539
7579	39.987080	-1.579100	3.814500		3		0.968	0.2998
7580	39.985150	-1.579100	5.649300		3		0.854	0.2647
7581	39.973520	-1.580090	0.410400		3		0.187	0.0578
7585	39.977270	-1.581900	0.371600		3		0.362	0.1120
7622	39.969420	-1.579380	0.379800		2		0.203	0.0628
7642	39.955270	-1.580570	0.375700		3		0.964	0.2985
7643	39.984020	-1.579260	1.034000		3		0.786	0.2435
7653	39.985280	-1.580470	0.387163		3		0.848	0.2627
7656	39.961180	-1.579340	0.366400		3		0.628	0.1946
7665	39.961540	-1.580020	2.753451		1		0.597	0.1850
7689	39.985230	-1.579660	0.682036		3		0.852	0.2640
7734	39.975950	-1.579720	0.367900		2		0.319	0.0989
7742	39.964630	-1.580290	0.384200		3		0.414	0.1281
7755	39.951100	-1.579000	3.979400		3		1.224	0.3791
7782	39.984010	-1.578440	3.708500		3		0.798	0.2472
7784	39.968300	-1.579490	0.373600		3		0.241	0.0747
7791	39.956970	-1.579790	0.374483		3		0.869	0.2691
7794	39.960630	-1.578410	4.495300		2		0.677	0.2096
7799	39.977840	-1.579240	0.384000		3		0.434	0.1344
7815	39.980170	-1.579950	0.256100		3		0.552	0.1710
7843	39.983340	-1.580660	1.062700		3		0.731	0.2265
7900	39.969770	-1.580420	2.753170		3		0.140	0.0433
7908	39.969840	-1.580660	2.751200		3		0.126	0.0391
7985	39.980000	-1.579790	0.256000		3		0.545	0.1687
8006	39.978150	-1.581440	0.386911		3		0.416	0.1290
8007	39.971880	-1.579760	0.380700		3		0.152	0.0472
8041	39.958900	-1.578530	1.062000		3		0.773	0.2395
8057	39.956210	-1.579160	0.326500		3		0.921	0.2851
8058	39.981310	-1.578170	3.128600		3		0.650	0.2015
8067	39.971030	-1.577720	3.708600		3		0.270	0.0837
8079	39.962400	-1.577890	1.518200		3		0.591	0.1831
8089	39.963100	-1.578920	0.383284		3		0.527	0.1634
8115	39.952230	-1.579720	1.034700		3		1.151	0.3564
8121	39.962860	-1.578400	0.380300		3		0.553	0.1713
8158	39.964350	-1.578230	1.063300		3		0.478	0.1481
8159	39.983780	-1.577930	1.110500		3		0.794	0.2461
8192	39.987810	-1.577450	2.910000		2		1.034	0.3202
8214	39.953520	-1.577580	1.193800		3		1.099	0.3405
8253	39.972290	-1.578030	3.127900		3		0.259	0.0802
8279	39.984350	-1.577200	1.064500		3		0.841	0.2606
8286	39.986560	-1.577590	2.752546		2		0.959	0.2972
8294	39.956760	-1.577500	4.244945		3		0.914	0.2831
8313	39.957170	-1.576950	3.933263		2		0.902	0.2793
8347	39.980900	-1.579430	0.364000		3		0.603	0.1866
8356	39.961910	-1.577850	1.273000		3		0.619	0.1916
8399	39.968080	-1.577160	0.383100		3		0.358	0.1110
8410	39.969050	-1.577490	2.751500		1		0.313	0.0969
8415	39.981720	-1.578600	0.378000		3		0.664	0.2058
8416	39.968850	-1.578080	0.382700		3		0.287	0.0889
8428	39.980850	-1.577860	0.298700		1		0.632	0.1959
8477	39.969100	-1.578690	0.388400		3		0.248	0.0768
8520	39.979610	-1.577110	1.063200		3		0.588	0.1820
8524	39.982660	-1.576910	1.276000		3		0.755	0.2338
8552	39.982020	-1.576520	1.518200		3		0.731	0.2264
8574	39.969430	-1.577210	1.062600		3		0.320	0.0991
8576	39.969220	-1.577030	0.385633		3		0.334	0.1036
8590	39.968570	-1.576610	0.804100		3		0.373	0.1155
8606	39.969490	-1.576250	1.518200		3		0.373	0.1157
8618	39.985840	-1.576670	0.377400		3		0.936	0.2900
8620	39.967160	-1.576870	0.804100		3		0.404	0.1251
8625	39.956680	-1.575920	4.336000		2		0.952	0.2949
8644	39.963780	-1.581050	0.370900		3		0.453	0.1405
8658	39.961620	-1.576770	0.363944		1		0.664	0.2056
8680	39.974150	-1.576280	0.371800		3		0.397	0.1228
8707	39.966250	-1.576510	0.376100		3		0.455	0.1410
8747	39.958290	-1.575910	3.016100		3		0.865	0.2678
8762	39.988930	-1.576150	1.203600		3		1.121	0.3473
8772	39.962410	-1.576410	0.382200		2		0.635	0.1965
8773	39.976300	-1.576020	0.804100		3		0.480	0.1486
8786	39.985110	-1.575760	0.369900		3		0.917	0.2841
8792	39.955670	-1.576410	0.368800		3		0.997	0.3089
8798	39.977980	-1.575870	0.378800		2		0.555	0.1719
8801	39.977630	-1.575740	0.253400		2		0.546	0.1690
8806	39.963200	-1.575430	0.324700		3		0.632	0.1957
8817	39.956230	-1.576090	1.034000		3		0.973	0.3014
8828	39.979570	-1.576230	1.273100		3		0.615	0.1905
8844	39.971330	-1.582240	0.373300		3		0.005	0.0015
8850	39.971200	-1.575830	0.466571		3		0.383	0.1188
8864	39.959150	-1.575400	3.480900		3		0.833	0.2581
8865	39.981350	-1.575860	0.381000		1		0.716	0.2218
8872	39.970180	-1.576310	0.380302		3		0.360	0.1116
8887	39.988100	-1.575080	4.495300		2		1.098	0.3400
8899	39.968940	-1.575810	0.372559		1		0.409	0.1266
8923	39.970740	-1.576160	1.273200		3		0.365	0.1130
8933	39.973890	-1.576420	0.373000		3		0.382	0.1184
8979	39.980660	-1.574730	5.447600		2		0.721	0.2235
8981	39.958740	-1.575870	1.361700		3		0.842	0.2607
8988	39.974390	-1.575280	0.376300		2		0.457	0.1416
8990	39.975150	-1.576870	0.376600		3		0.397	0.1230
8997	39.975920	-1.575080	0.206900		3		0.512	0.1585
9008	39.978830	-1.575490	0.206700		3		0.608	0.1883
9044	39.978090	-1.574650	0.218100		3		0.612	0.1896
9054	39.976730	-1.574850	0.324700		3		0.551	0.1707
9084	39.965350	-1.576030	0.371100		3		0.513	0.1589
9092	39.963590	-1.575070	0.384800		2		0.629	0.1947
9109	39.973140	-1.576880	0.372200		3		0.340	0.1053
9118	39.957060	-1.576140	0.327800		3		0.926	0.2868
9141	39.988580	-1.574710	0.364897		3		1.133	0.3509
9154	39.958770	-1.574890	0.369100		3		0.868	0.2689
9163	39.959490	-1.577040	1.083700		3		0.771	0.2387
9194	39.975880	-1.575910	0.367800		3		0.470	0.1454
9197	39.951530	-1.576410	1.195100		3		1.233	0.3819
9199	39.972070	-1.574490	0.255900		3		0.466	0.1445
9214	39.977450	-1.576450	0.368100		3		0.508	0.1574
9229	39.983140	-1.574930	0.368051		2		0.837	0.2591
9258	39.986640	-1.574630	0.553500		3		1.029	0.3188
9270	39.977870	-1.577950	0.327600		3		0.473	0.1464
9309	39.978920	-1.575040	0.326100		3		0.630	0.1952
9326	39.987560	-1.575060	0.255800		3		1.068	0.3309
9336	39.981880	-1.574690	0.392300		3		0.781	0.2420
9348	39.954680	-1.574500	0.737100		2		1.096	0.3396
9410	39.968080	-1.575640	0.377900		3		0.438	0.1357
9474	39.984520	-1.576360	0.368300		3		0.870	0.2695
9485	39.962750	-1.573760	0.231500		3		0.719	0.2228
9504	39.960270	-1.573480	0.207300		3		0.842	0.2608
9510	39.974800	-1.574920	0.383300		3		0.487	0.1509
9511	39.977180	-1.573800	3.156300		3		0.618	0.1914
9520	39.954010	-1.574460	1.033100		3		1.134	0.3513
9534	39.986560	-1.574440	0.421900		3		1.030	0.3191
9580	39.964970	-1.575600	0.366100		3		0.547	0.1696
9605	39.967000	-1.573530	0.375400		3		0.580	0.1798
9617	39.970500	-1.574880	0.370200		3		0.443	0.1371
9618	39.953160	-1.573990	0.576900		3		1.192	0.3692
9627	39.973260	-1.573570	0.377500		3		0.533	0.1650
9637	39.953800	-1.573420	1.032900		2		1.172	0.3631
9638	39.964370	-1.573390	0.366000		3		0.672	0.2080
9668	39.977570	-1.574200	0.326300		3		0.613	0.1897
9695	39.957310	-1.572740	5.938600		3		1.011	0.3132
9705	39.973560	-1.574320	0.372600		3		0.494	0.1530
9728	39.959400	-1.573330	1.275300		3		0.889	0.2753
9731	39.968400	-1.574680	0.374300		3		0.484	0.1498
9736	39.972700	-1.573160	0.377400		1		0.551	0.1705
9753	39.971810	-1.574780	0.368100		3		0.448	0.1387
9773	39.982580	-1.573170	0.394664		3		0.870	0.2694
9774	39.958010	-1.573880	1.050200		3		0.939	0.2907
9779	39.989640	-1.575720	0.255900		3		1.170	0.3624
9800	39.980030	-1.573180	0.231400		3		0.756	0.2342
9825	39.973100	-1.575510	0.390300		3		0.418	0.1294
9862	39.958970	-1.573350	1.033300		3		0.909	0.2815
9884	39.967650	-1.573390	0.380800		3		0.572	0.1772
9914	39.960070	-1.573180	0.207100		3		0.862	0.2671
9919	39.978370	-1.574360	0.367500		3		0.636	0.1971
9930	39.961660	-1.572520	0.225800		3		0.818	0.2535
9965	39.960410	-1.572710	0.804700		3		0.865	0.2679
10003	39.959580	-1.572780	0.225100		3		0.900	0.2789
10011	39.955770	-1.586710	0.000000		3		0.967	0.2994
10013	39.955080	-1.572010	0.689500		2		1.147	0.3553
10049	39.959740	-1.573410	0.376600		3		0.869	0.2693
10056	39.981920	-1.572170	0.423188		3		0.879	0.2724
10059	39.975070	-1.572120	3.156300		3		0.648	0.2007
10102	39.986550	-1.572780	1.061000		2		1.078	0.3340
10141	39.991120	-1.572240	0.799500		2		1.334	0.4131
10162	39.975360	-1.571950	0.206900		3		0.664	0.2056
10169	39.979530	-1.571780	4.247600		3		0.799	0.2476
10170	39.979930	-1.571390	3.933908		3		0.833	0.2579
10189	39.978250	-1.571840	0.375700		2		0.751	0.2327
10196	39.962230	-1.572060	4.916000		2		0.815	0.2525
10220	39.984700	-1.572450	1.363500		1		0.997	0.3089
10223	39.981430	-1.571910	0.725094		3		0.869	0.2692
10241	39.959850	-1.572290	1.065300		3		0.907	0.2809
10242	39.978030	-1.573260	0.376700		3		0.674	0.2088
10266	39.976850	-1.572120	0.376600		3		0.693	0.2146
10267	39.977960	-1.571600	0.376300		3		0.754	0.2334
10276	39.988380	-1.571760	0.373200		1		1.204	0.3729
10282	39.974320	-1.573250	0.368200		3		0.569	0.1762
10287	39.985740	-1.573980	1.061900		3		1.000	0.3097
10288	39.969400	-1.573650	0.464900		3		0.526	0.1629
10293	39.990200	-1.571220	5.615400		3		1.314	0.4071
10306	39.988250	-1.572390	0.375801		3		1.178	0.3649
10316	39.980690	-1.571120	3.015712		3		0.874	0.2708
10404	39.987520	-1.571340	0.376700		2		1.174	0.3637
10409	39.953170	-1.576020	0.368500		3		1.146	0.3551
10445	39.969940	-1.571360	0.346300		3		0.656	0.2033
10487	39.961020	-1.572010	0.365900		3		0.867	0.2686
10498	39.970640	-1.570880	4.338100		2		0.681	0.2111
10503	39.963080	-1.570710	4.916000		2		0.847	0.2623
10514	39.955980	-1.571990	0.133888		2		1.103	0.3415
10526	39.983350	-1.570410	5.645900		3		1.014	0.3142
10529	39.981980	-1.571270	0.375100		3		0.920	0.2849
10543	39.971820	-1.570960	0.378900		1		0.676	0.2095
10544	39.979330	-1.570750	0.256000		3		0.842	0.2607
10554	39.971290	-1.570970	0.379700		3		0.675	0.2091
10556	39.970030	-1.570170	5.243700		3		0.727	0.2251
10560	39.970870	-1.572680	0.378500		3		0.573	0.1774
10561	39.984120	-1.570870	3.482659		3		1.029	0.3188
10568	39.965930	-1.570730	0.366900		2		0.760	0.2353
10581	39.984900	-1.574830	0.369600		3		0.931	0.2884
10587	39.979140	-1.571430	0.206900		3		0.802	0.2484
10592	39.962850	-1.571170	0.371100		3		0.833	0.2579
10594	39.983110	-1.570420	0.255900		3		1.004	0.3109
10632	39.968140	-1.571100	0.372913		3		0.693	0.2146
10639	39.974970	-1.570180	0.323900		3		0.756	0.2342
10646	39.965060	-1.571350	0.364600		3		0.750	0.2325
10671	39.968420	-1.571510	2.752495		2		0.665	0.2059
10710	39.981320	-1.572770	0.369800		3		0.828	0.2566
10722	39.964290	-1.572450	0.368900		3		0.720	0.2229
10747	39.990340	-1.570200	0.605076		3		1.353	0.4191
10763	39.966000	-1.572120	0.381900		3		0.683	0.2115
10784	39.985610	-1.570850	0.364669		3		1.099	0.3403
10793	39.989130	-1.569850	2.384472		3		1.304	0.4040
10844	39.966280	-1.569340	4.495300		2		0.828	0.2566
10851	39.974750	-1.569330	5.447600		3		0.801	0.2482
10866	39.956030	-1.570390	0.547759		3		1.156	0.3582
10871	39.965520	-1.570220	0.385700		3		0.798	0.2471
10878	39.989150	-1.569520	0.380100		3		1.317	0.4078
10883	39.968820	-1.569920	0.624510		3		0.752	0.2330
10958	39.986170	-1.569110	3.909000		3		1.191	0.3690
10961	39.965830	-1.571060	0.384800		3		0.744	0.2306
10965	39.981800	-1.570870	0.375800		3		0.930	0.2879
11036	39.975680	-1.569750	0.379900		2		0.794	0.2459
11076	39.962880	-1.569390	0.680600		3		0.919	0.2847
11122	39.958610	-1.570940	0.364500		3		1.016	0.3148
11137	39.975200	-1.568800	4.245985		3		0.839	0.2600
11170	39.982440	-1.572180	0.376800		3		0.902	0.2793
11196	39.973000	-1.569070	0.377800		1		0.796	0.2465
11212	39.985730	-1.569540	1.294500		3		1.155	0.3576
11215	39.986470	-1.569880	1.034100		3		1.175	0.3641
11221	39.964960	-1.570950	0.365800		3		0.774	0.2398
11222	39.960830	-1.569230	4.487666		2		0.999	0.3094
11269	39.981180	-1.568960	0.381300		3		0.994	0.3078
11274	39.967360	-1.568220	0.603800		3		0.872	0.2700
11307	39.974460	-1.568090	3.933527		3		0.869	0.2693
11312	39.976760	-1.568540	0.716700		3		0.885	0.2741
11336	39.990230	-1.569980	0.368800		3		1.355	0.4196
11344	39.967340	-1.569730	0.379200		3		0.785	0.2432
11377	39.990050	-1.569650	1.059250		3		1.357	0.4202
11409	39.970870	-1.568400	0.376600		3		0.830	0.2569
11457	39.978080	-1.569140	1.264600		3		0.885	0.2742
11481	39.986420	-1.568130	2.560700		1		1.242	0.3847
11500	39.983670	-1.567600	4.489700		2		1.151	0.3565
11527	39.955800	-1.568330	0.380800		3		1.246	0.3860
11540	39.978950	-1.567460	1.955300		2		0.999	0.3094
11557	39.982440	-1.568380	0.381271		3		1.068	0.3307
11596	39.965470	-1.567800	0.377618		3		0.932	0.2887
11651	39.972440	-1.567150	3.018174		3		0.907	0.2809
11727	39.957940	-1.568220	1.193300		3		1.159	0.3589
11730	39.980110	-1.566730	5.938600		3		1.071	0.3316
11772	39.983180	-1.567330	0.372904		3		1.145	0.3545
11794	39.969610	-1.566620	3.480900		3		0.941	0.2915
11827	39.977170	-1.566270	5.938600		3		1.021	0.3162
11828	39.972400	-1.566350	5.645900		3		0.955	0.2957
