id	ra_deg	dec_deg	z	z_err	q_flag	member_flag	sep_arcmin	R_proj_Mpc
01070	109.395714	37.752391	0.780000		1.0		0.693	0.2655
01104	109.390216	37.752722	1.855000		2.0		0.440	0.1685
01126	109.362550	37.751185	0.000000		4.0		0.944	0.3619
01127	109.384143	37.751504	0.000000		4.0		0.270	0.1035
01131	109.381097	37.750440	1.855000		4.0		0.308	0.1182
91436	109.380902	37.750157	1.855500		4.0		0.326	0.1250
01137	109.385638	37.750688	2.540000		4.0		0.348	0.1333
01145	109.391629	37.750261			0.0		0.569	0.2182
01159	109.404634	37.746857	0.000000		4.0		1.208	0.4630
01208	109.386604	37.744797	0.558500		4.0		0.687	0.2632
01209	109.386537	37.744476	0.980500		2.0		0.704	0.2698
01212	109.385166	37.744394	0.000000		4.0		0.690	0.2645
01217	109.383105	37.747160			0.0		0.509	0.1949
01218	109.384615	37.742695	0.000000		4.0		0.784	0.3006
01219	109.385576	37.742423	0.491000		1.5		0.810	0.3103
01221	109.385497	37.743020			0.0		0.774	0.2966
01234	109.406516	37.752584	0.229500		4.0		1.192	0.4569
01236	109.402643	37.751721	1.129000		4.0		1.021	0.3914
01253	109.389475	37.749156	0.610000		1.0		0.534	0.2045
01254	109.396525	37.749523	1.299000		2.0		0.792	0.3036
01266	109.367792	37.748931	1.098000		1.0		0.769	0.2948
90828	109.398823	37.743717	0.661000		2.0		1.080	0.4140
01303	109.398712	37.747180			0.0		0.952	0.3649
01305	109.398102	37.744945	0.528500		3.5		1.007	0.3858
01306	109.399300	37.745300			0.0		1.039	0.3980
01314	109.404352	37.750478	0.000000		4.0		1.118	0.4286
01318	109.384227	37.746033			0.0		0.584	0.2239
01330	109.369833	37.748149	1.082000		3.0		0.716	0.2745
01334	109.411503	37.747916	1.446000		3.0		1.488	0.5701
01335	109.411401	37.747615	2.235000		3.0		1.489	0.5706
01381	109.405849	37.751676			0.0		1.170	0.4486
91567	109.405214	37.752071	0.734500		2.5		1.136	0.4355
01402	109.379903	37.746848	0.928000		4.0		0.529	0.2029
01412	109.414410	37.747472	0.000000		3.0		1.627	0.6236
01416	109.415486	37.747410	0.509500		3.5		1.677	0.6427
01456	109.414170	37.747061	0.576000		2.0		1.624	0.6223
01469	109.373035	37.745542	0.920500		2.0		0.727	0.2788
01471	109.373377	37.745575	1.389500		2.5		0.717	0.2747
01474	109.373997	37.746691	1.192000		3.0		0.645	0.2471
01475	109.373892	37.746463	0.410000		3.0		0.659	0.2525
01477	109.373934	37.746152	0.450000		3.0		0.673	0.2580
01494	109.408331	37.746471	0.616000		2.0		1.377	0.5278
01495	109.407906	37.746184			0.0		1.366	0.5234
01516	109.392003	37.745862	0.000000		4.0		0.761	0.2916
01540	109.380622	37.745528	1.114500		4.0		0.604	0.2315
01554	109.379677	37.745997	0.987000		1.0		0.582	0.2229
01560	109.385741	37.745404			0.0		0.639	0.2450
01561	109.385806	37.744350	0.531000		1.0		0.701	0.2685
01564	109.377698	37.745260	1.014000		2.5		0.646	0.2476
01567	109.380317	37.744680	1.178000		1.0		0.656	0.2514
90950	109.380587	37.744366	1.260000		1.5		0.674	0.2581
01588	109.379098	37.745316	1.364000		3.0		0.627	0.2402
01589	109.384701	37.743775	0.385000		3.0		0.722	0.2765
01592	109.388513	37.741126			0.0		0.925	0.3545
01599	109.389495	37.745103	0.752000		2.0		0.729	0.2794
01609	109.380085	37.745069	1.113000		4.0		0.634	0.2429
01634	109.410810	37.744468	1.188000		2.0		1.534	0.5880
01635	109.410678	37.744121	1.129000		2.5		1.538	0.5893
01636	109.376338	37.744601	1.855000		4.0		0.705	0.2700
01649	109.370909	37.744481	0.693500		2.0		0.838	0.3212
01651	109.412459	37.744271	0.624500		2.0		1.610	0.6170
01667	109.390023	37.744000	0.340000		2.0		0.799	0.3061
01676	109.403185	37.743786	0.000000		4.0		1.241	0.4757
01677	109.402497	37.743542			0.0		1.223	0.4688
01681	109.369804	37.745226	0.896500		4.0		0.837	0.3209
01685	109.378119	37.743954	0.956000		1.0		0.716	0.2746
01690	109.377609	37.742895	1.710000		2.5		0.784	0.3004
01729	109.390115	37.743329	0.699000		4.0		0.836	0.3204
01733	109.412662	37.742824	0.000000		4.0		1.657	0.6350
01734	109.413238	37.743209			0.0		1.671	0.6404
01747	109.414287	37.743097	0.540000		2.0		1.719	0.6586
01750	109.414692	37.742749	1.012000		2.5		1.745	0.6687
01760	109.393517	37.742355	1.135500		3.0		0.971	0.3723
01761	109.393720	37.742234	1.129000		2.0		0.983	0.3767
01778	109.399330	37.740347	2.180000		3.0		1.239	0.4748
01779	109.399064	37.740125			0.0		1.240	0.4754
01780	109.405011	37.742734			0.0		1.348	0.5168
01785	109.405045	37.739713			0.0		1.461	0.5598
90657	109.383302	37.742940	1.255000		1.0		0.761	0.2917
01795	109.397819	37.743494			0.0		1.054	0.4039
01799	109.411054	37.742824	0.750000		1.0		1.590	0.6092
01823	109.380800	37.743417	1.434500		2.0		0.730	0.2797
01828	109.414031	37.742189	1.471000		3.5		1.732	0.6639
90817	109.414009	37.742322	1.474000		4.0		1.728	0.6621
01840	109.394432	37.740917			0.0		1.067	0.4089
01842	109.395028	37.741718			0.0		1.045	0.4004
01848	109.372497	37.741833	1.240000		2.0		0.932	0.3570
01886	109.418095	37.741627	1.790000		3.0		1.920	0.7357
01889	109.411054	37.740902	1.350000		2.0		1.648	0.6317
01890	109.409837	37.741258	0.000000		4.0		1.588	0.6086
01891	109.410080	37.741170			0.0		1.601	0.6134
01897	109.398545	37.741494	1.855000		4.0		1.163	0.4458
01903	109.405941	37.739225			0.0		1.512	0.5795
01906	109.376071	37.741503	0.852000		1.5		0.884	0.3389
01944	109.385715	37.740466			0.0		0.926	0.3548
01952	109.385083	37.740005			0.0		0.947	0.3630
01963	109.384159	37.739405	0.000000		4.0		0.976	0.3742
01973	109.393817	37.740088	1.620000		1.0		1.093	0.4187
01976	109.413462	37.740002	1.607000		2.0		1.774	0.6798
01986	109.389291	37.740378	1.212500		2.0		0.980	0.3756
01990	109.379660	37.739711	1.847000		4.0		0.956	0.3663
02037	109.389662	37.738595			0.0		1.086	0.4163
02043	109.394456	37.739171	1.857000		4.0		1.155	0.4428
02046	109.395186	37.739083	0.548500		3.5		1.178	0.4516
02050	109.393438	37.737467	0.000000		4.0		1.221	0.4678
02064	109.413018	37.738458	2.078500		3.5		1.807	0.6925
02086	109.383362	37.739822			0.0		0.948	0.3632
02113	109.379500	37.738197	1.763000		2.0		1.047	0.4012
02137	109.388519	37.737684			0.0		1.121	0.4295
02150	109.409827	37.736442	1.467000		4.0		1.761	0.6748
02175	109.386062	37.735852	1.120000		3.5		1.201	0.4601
02181	109.381294	37.736951	0.564000		2.5		1.117	0.4279
02184	109.387434	37.734863			0.0		1.272	0.4873
02186	109.391419	37.736429	0.750000		2.0		1.238	0.4743
02189	109.390649	37.735669	0.527500		4.0		1.267	0.4856
02190	109.388565	37.735194	0.000000		4.0		1.265	0.4848
02195	109.379973	37.736672	1.221500		3.0		1.136	0.4354
02222	109.401594	37.736334	0.000000		3.0		1.491	0.5715
02227	109.382769	37.733149	0.531500		2.0		1.346	0.5157
02228	109.381450	37.735425			0.0		1.208	0.4630
02230	109.397290	37.735980	0.553000		4.0		1.389	0.5323
02233	109.374610	37.736110			0.0		1.214	0.4653
02255	109.383257	37.734389	0.770000		2.0		1.272	0.4876
90378	109.392976	37.738647	1.740000		2.0		1.148	0.4399
02257	109.393195	37.737947			0.0		1.190	0.4560
02266	109.392918	37.735214	0.000000		4.0		1.332	0.5106
02268	109.378385	37.735162	0.495000		2.0		1.234	0.4728
02269	109.378168	37.735471	0.458000		2.0		1.217	0.4663
02270	109.378381	37.735385	0.963000		1.0		1.221	0.4677
02271	109.384578	37.735249	0.923500		4.0		1.226	0.4700
02278	109.400482	37.734735	0.000000		3.0		1.536	0.5885
02279	109.401730	37.734904			0.0		1.563	0.5989
02280	109.401859	37.734057			0.0		1.607	0.6158
02289	109.389791	37.734916	1.143000		1.5		1.297	0.4971
02295	109.378629	37.734501	2.113000		2.0		1.272	0.4874
02297	109.375724	37.734465	0.548500		3.5		1.297	0.4970
02300	109.390045	37.735448			0.0		1.270	0.4869
02302	109.390395	37.735755			0.0		1.258	0.4822
90293	109.395362	37.735088	0.897000		2.0		1.390	0.5325
02306	109.406429	37.734083			0.0		1.744	0.6682
02309	109.393045	37.734208	0.000000		4.0		1.390	0.5327
02327	109.380318	37.733706	0.000000		4.0		1.313	0.5031
02330	109.386368	37.731579	0.628500		2.0		1.456	0.5580
02332	109.385096	37.732376	0.990000		4.0		1.401	0.5367
02334	109.384777	37.733159	0.534000		3.0		1.352	0.5182
02335	109.384546	37.733260	0.729000		2.0		1.345	0.5154
02340	109.397677	37.733188			0.0		1.542	0.5910
02371	109.383132	37.733783	0.263000		3.0		1.308	0.5014
02375	109.405672	37.732849			0.0		1.776	0.6806
02376	109.405520	37.732786			0.0		1.774	0.6799
02385	109.395392	37.732455	0.470000		2.0		1.532	0.5869
02388	109.393637	37.730774			0.0		1.592	0.6101
02389	109.395161	37.731574			0.0		1.575	0.6036
90090	109.394300	37.731623	0.473000		3.0		1.556	0.5964
02402	109.388766	37.731793			0.0		1.465	0.5615
02408	109.397878	37.732715			0.0		1.572	0.6023
02420	109.405475	37.734822			0.0		1.680	0.6440
02432	109.381043	37.730731	0.548000		2.0		1.490	0.5710
02440	109.391087	37.731945	0.495000		2.0		1.486	0.5693
02445	109.384910	37.730809	0.490000		3.0		1.493	0.5722
02452	109.391578	37.730907	1.815000		3.0		1.552	0.5948
02472	109.379571	37.729845			0.0		1.546	0.5925
90082	109.397803	37.730024	0.470000		2.0		1.713	0.6564
02491	109.394778	37.729496			0.0		1.683	0.6450
02492	109.394357	37.729309			0.0		1.686	0.6462
02496	109.390176	37.729628	0.000000		4.0		1.607	0.6160
02498	109.386405	37.729191	2.000000		4.0		1.598	0.6124
02500	109.385628	37.728794			0.0		1.617	0.6196
02501	109.384857	37.728787	0.777500		2.5		1.613	0.6183
02522	109.384264	37.728707	0.000000		4.0		1.616	0.6193
02526	109.389059	37.727960	0.528000		2.0		1.693	0.6487
02558	109.382246	37.725860	0.545500		4.0		1.782	0.6830
02563	109.389762	37.726485	1.457000		4.0		1.786	0.6845
02566	109.390446	37.726217	2.000000		2.0		1.809	0.6933
02567	109.383709	37.726168	1.216500		2.0		1.766	0.6768
02571	109.388490	37.726003	1.610000		2.0		1.803	0.6908
02574	109.382314	37.726029	0.537500		3.0		1.772	0.6791
